Source course,Dest course,Count
PCO10012.13,GEK10030.1,3
PCO10012.13,GEK10095.1,2
PCO10012.14,GEK10058.1,2
PCO10012.14,GEK10091.1,1
PCO10012.14,GEK10037.2,1
PCO10012.14,ISL10075.10,4
PCO10012.14,GEK10035.3,2
ISL10011.1,GEK10070.1,1
ISL10011.1,GEK10017.2,1
ISL10011.1,GEK10045.2,2
PCO10012.18,GEK10070.1,6
PCO10012.18,GEK10041.3,4
PCO10012.18,GEK10045.2,2
PCO10012.18,ISL10075.6,2
PCO10012.19,ISL10075.4,2
PCO10012.19,GEK10038.3,3
PCO10053.1,GEK10038.1,1
UIL20011.1,ISE20085.1,3
UIL20011.1,LAW20009.1,10
UIL20011.1,GEK40096.3,2
ISE20006.1,ISL20077.1,2
ISE20006.1,PCO20004.10,2
ISE20006.1,PCO20005.14,2
GEK20022.1,GEK10021.1,1
HMM10041.1,GEK10055.3,2
HMM10041.1,ISL20077.1,2
CUE40053.1,CUE20011.1,2
MEC20054.1,ISL10080.1,2
MEC20054.1,GEK10061.2,6
MEC20054.1,ISE10051.1,2
LAW20009.1,LAW10004.1,10
LAW20009.1,GEK10035.3,1
ISE20072.1,GEK10070.1,1
ISE20072.1,ISL20077.1,1
ISE20072.1,GEK10041.3,1
ISE20084.1,ISL20077.3,2
GEA20051.1,ISL10075.3,2
GEA20051.1,PCO10058.7,6
GEA20051.1,GEK10045.9,6
GEA20051.1,ISL10073.2,6
GEA20051.1,GEK10059.1,2
CCC20064.1,GEK10021.1,2
PCO10013.15,GEK10091.1,1
PCO10013.15,GEK10037.2,1
PCO10013.15,ISL10075.10,2
PCO10013.14,ISL10075.1,2
PCO10013.12,GEK30045.1,2
PCO10013.11,ISL10075.4,2
PCO10013.10,ISL20077.1,2
PCO10013.10,ISL10071.3,2
PCO10013.10,GEK10045.2,2
PCO10013.10,GEK10070.1,4
PCO10013.10,GEK10055.3,2
PCO10013.10,GEK10061.2,2
CCC20053.1,ISL20077.1,2
CCC20053.1,ISL10071.3,2
CCC20053.1,ISE10051.1,2
CCC20053.1,PCO10013.11,2
CCC20053.1,ISL10080.1,2
CCC20053.1,GEK30045.1,2
CCC20053.1,PCO10058.3,2
PCO20004.14,GEK10058.2,2
IID10004.1,ISL10075.1,2
IID10004.1,ISL10075.4,1
ISL10086.1,GEK10037.2,1
GEK10059.1,GEK10045.7,2
GEK10059.1,GEK10017.2,2
ISL10073.2,GEK10055.3,4
ISL10073.2,GEK10061.2,4
ISL10073.2,GEK10017.2,2
ISL10073.1,ISL10011.1,1
ISL10073.1,GEK10056.1,2
ISL10073.1,GEK10041.4,1
ISL10073.1,GEK10090.1,2
ISL10073.1,GEK20033.1,4
ISL10073.1,GEK10059.1,2
ISL10073.1,GEK10045.1,2
ISL10075.1,GEK10058.2,2
ISL10075.1,GEK10095.1,8
ISL10075.3,GEK10070.1,4
ISL10075.3,GEK10055.3,2
ISL10075.3,GEK10045.7,8
ISL10075.3,GEK10045.2,6
ISL10075.4,GEK20028.2,1
ISL10075.4,GEK10030.1,1
ISL10075.4,GEK10095.1,2
MEC20001.2,MEC10001.2,4
MEC20001.2,GEK10041.3,1
MEC20001.2,GEK10045.7,2
MEC20001.2,PCO10013.11,2
MEC20001.2,GEK10061.2,4
MEC20001.2,GEK30045.1,2
ISL10075.6,GEK10038.1,1
ISL10075.6,GEK10038.3,1
ISL10075.9,GEK10058.1,2
ISL10075.9,GEK10091.1,1
GEK10055.3,GEK10038.1,1
GEK10055.3,GEK10053.1,2
GEK10055.3,GEK10038.3,6
GEK10066.1,GEK10055.3,6
GEK10066.1,GEK10045.7,12
GEK10066.1,GEK10041.3,2
GEK10066.1,GEK10017.2,4
GEK10066.1,GEK10045.2,8
UIL20012.1,PCO10053.1,2
UIL20012.1,GEA20053.1,2
GEK10038.1,ENG20022.1,2
GEK10038.3,ENG20022.1,3
CSW30067.1,CSW20054.1,3
PCO10012.7,GEK10058.2,4
PCO10012.7,GEK10030.1,1
GEK10095.1,GEK10091.1,5
GEK10095.1,GEK10035.3,1
GEK20033.1,GEK10045.7,4
GEK20033.1,GEK10041.3,1
GEK20033.1,GEK10061.2,2
GEK20033.1,GEK10045.2,4
PCO10012.8,GEK10021.1,1
PCO10012.9,GEK10045.1,4
PCO10012.9,GEK10090.1,2
PCO10012.9,GEK10040.2,2
PCO10012.9,GEK10045.9,4
PCO10012.9,GEK10066.1,6
PCO10012.9,GEK10017.1,2
PCO10012.9,GEK10061.1,2
MEC20057.1,MEC20054.1,2
CCC30094.1,GEK10037.2,1
GEK10045.7,GEK10038.1,4
GEK10045.7,GEK10035.2,1
GEK10045.1,GEK10041.3,8
GEK10045.1,GEK10017.2,4
GEK10045.2,GEK10038.1,2
GEK10045.2,GEK10038.3,5
GEK10045.9,GEK10041.3,6
GEK10045.9,GEK10017.2,2
GEK10091.1,GEK10036.1,1
PCO10058.13,ISL10075.1,4
PCO10058.13,ISL10071.4,2
PCO10058.13,GEK10038.1,1
PCO10058.13,ISL10075.4,2
PCO10058.13,GEK10038.3,1
PCO10058.11,ISL10011.1,1
PCO10058.11,PCO10012.12,2
PCO10058.11,GEK10045.1,6
PCO10058.11,GEK10041.4,3
PCO10058.11,GEK10040.2,8
PCO10058.11,GEK20033.1,2
PCO10058.11,GEK10045.9,12
PCO10058.11,GEK10066.1,2
PCO10058.11,GEK10059.1,2
PCO10058.11,ISL10073.2,2
LAW10004.1,GEK10021.1,1
IID20055.2,BFT20002.1,1
MEC20055.2,ISE30097.1,2
MEC20055.2,PCO10013.13,2
MEC20055.2,GEK10035.2,1
UIL30011.1,LAW10004.1,2
CUE20005.1,ISE20085.1,1
CUE20005.1,PCO10013.15,1
CUE20005.1,CUE20003.1,4
CUE20005.1,PCO10024.3,1
CUE20005.1,GEK20017.1,1
CUE20011.1,CUE20005.1,10
CUE20011.1,ISL10075.4,2
MEC20006.2,MEC20005.3,2
MEC20006.2,GEK20028.1,1
MEC20006.2,MEC20001.2,12
MEC20005.2,ISL10011.1,1
MEC20005.2,GEK10041.4,1
MEC20005.2,MEC20001.2,8
MEC20005.2,GEK20033.1,2
MEC20005.2,GEK10066.1,4
MEC20005.2,GEK10059.1,8
MEC20005.2,CCC20053.1,2
MEC20005.2,PCO10058.7,2
MEC20005.2,GEK10017.1,2
MEC20005.2,GEK10061.1,2
MEC20005.3,MEC10001.2,8
MEC20005.3,GEK10045.7,4
MEC20005.3,CCC20072.1,4
MEC20005.3,GEK10070.1,2
MEC20005.3,ISE10051.1,4
MEC20005.3,GEK30045.1,10
MEC20005.3,PCO10058.3,2
GEK10061.1,GEK10045.7,4
GEK10061.1,GEK10045.2,2
IID20006.2,BFT20002.1,1
GMP20005.2,GMP20003.2,4
ISL10071.3,GEK10038.1,1
ISL10071.3,GEK10038.3,1
ISE10051.1,ISL10075.1,2
ISE10051.1,ISL10071.4,4
ISE10051.1,PCO10012.13,2
ISE10051.1,GEA20022.1,2
ISE10051.1,ISL10075.4,2
GMP20009.1,GMP20005.2,2
MEC10002.2,MEC10001.3,4
MEC10002.2,ISL10075.3,2
MEC10002.2,GEK10045.1,10
MEC10002.2,GEK10041.4,5
MEC10002.2,ISL10011.1,2
MEC10002.2,PCO10012.18,4
MEC10002.2,GEK10045.9,2
MEC10002.2,PCO10013.12,2
MEC10002.2,GEK10061.1,12
MEC10002.2,PCO10013.10,2
MEC10002.2,CCC20053.1,2
MEC10002.2,GEK10017.1,2
MEC10002.2,PCO10058.2,4
MEC10002.2,ISL10073.2,2
