year,semester,subjectCode,num_x,capacity,classroom,student_count,time,time_conv,course,random.ID,num_y
2014,1,ENG20022,1,60,NMH 404,50,"T6,F6","[18, 54]",ENG20022.1,DoWup2SG,1
2014,1,ENG20022,1,60,NMH 404,50,"T6,F6","[18, 54]",ENG20022.1,evcHZPW5,1
2014,1,ENG20022,1,60,NMH 404,50,"T6,F6","[18, 54]",ENG20022.1,n9BH54r2,1
2014,1,ENG20022,1,60,NMH 404,50,"T6,F6","[18, 54]",ENG20022.1,CRrjiYjF,1
2014,1,ENG20022,1,60,NMH 404,50,"T6,F6","[18, 54]",ENG20022.1,RojdOL23,1
2014,1,ENG20022,1,60,NMH 404,50,"T6,F6","[18, 54]",ENG20022.1,R8laJv2I,1
2014,1,ENG20022,1,60,NMH 404,50,"T6,F6","[18, 54]",ENG20022.1,YfONllty,1
2014,1,ENG20022,1,60,NMH 404,50,"T6,F6","[18, 54]",ENG20022.1,334h5fpQ,1
2014,1,GEE20034,1,40,OH 401,78,"T2,F2","[14, 50]",GEE20034.1,Jor2rT7e,1
2014,1,GEK10017,1,40,HDH 418B,50,"T2,F2","[14, 50]",GEK10017.1,QY7ITLb4,1
2014,1,GEK10017,1,40,HDH 418B,50,"T2,F2","[14, 50]",GEK10017.1,cswDh1tZ,1
2014,1,GEK10017,1,40,HDH 418B,50,"T2,F2","[14, 50]",GEK10017.1,0h6JY6AE,1
2014,1,GEK10017,1,40,HDH 418B,50,"T2,F2","[14, 50]",GEK10017.1,8vpZ7eSv,1
2014,1,GEK10017,1,40,HDH 418B,50,"T2,F2","[14, 50]",GEK10017.1,dfzNJfnp,1
2014,1,GEK10017,1,40,HDH 418B,50,"T2,F2","[14, 50]",GEK10017.1,mf1w7UpX,1
2014,1,GEK10017,1,40,HDH 418B,50,"T2,F2","[14, 50]",GEK10017.1,xgfN4Smc,1
2014,1,GEK10017,1,40,HDH 418B,50,"T2,F2","[14, 50]",GEK10017.1,qPRW8LEI,1
2014,1,GEK10017,1,40,HDH 418B,50,"T2,F2","[14, 50]",GEK10017.1,JSGiO2xj,1
2014,1,GEK10017,1,40,HDH 418B,50,"T2,F2","[14, 50]",GEK10017.1,FrsBRQOu,1
2014,1,GEK10017,1,40,HDH 418B,50,"T2,F2","[14, 50]",GEK10017.1,pogInEvt,1
2014,1,GEK10017,1,40,HDH 418B,50,"T2,F2","[14, 50]",GEK10017.1,WvlcmOAO,1
2014,1,GEK10017,1,40,HDH 418B,50,"T2,F2","[14, 50]",GEK10017.1,5z9MakDN,1
2014,1,GEK10017,1,40,HDH 418B,50,"T2,F2","[14, 50]",GEK10017.1,Bc5ueW5P,1
2014,1,GEK10017,1,40,HDH 418B,50,"T2,F2","[14, 50]",GEK10017.1,sZCoRIGr,1
2014,1,GEK10017,1,40,HDH 418B,50,"T2,F2","[14, 50]",GEK10017.1,9yeI4LTe,1
2014,1,GEK10017,1,40,HDH 418B,50,"T2,F2","[14, 50]",GEK10017.1,1TCc3EkQ,1
2014,1,GEK10017,1,40,HDH 418B,50,"T2,F2","[14, 50]",GEK10017.1,743SXyV4,1
2014,1,GEK10017,1,40,HDH 418B,50,"T2,F2","[14, 50]",GEK10017.1,4gE3fynI,1
2014,1,GEK10017,1,40,HDH 418B,50,"T2,F2","[14, 50]",GEK10017.1,ZypdJNgT,1
2014,1,GEK10017,1,40,HDH 418B,50,"T2,F2","[14, 50]",GEK10017.1,hDlrcuSd,1
2014,1,GEK10017,1,40,HDH 418B,50,"T2,F2","[14, 50]",GEK10017.1,Ap69T5uj,1
2014,1,GEK10017,1,40,HDH 418B,50,"T2,F2","[14, 50]",GEK10017.1,LaomorFF,1
2014,1,GEK10017,1,40,HDH 418B,50,"T2,F2","[14, 50]",GEK10017.1,TzfmMcOP,1
2014,1,GEK10017,1,40,HDH 418B,50,"T2,F2","[14, 50]",GEK10017.1,xaPI2YAN,1
2014,1,GEK10017,1,40,HDH 418B,50,"T2,F2","[14, 50]",GEK10017.1,fJvXGODE,1
2014,1,GEK10017,1,40,HDH 418B,50,"T2,F2","[14, 50]",GEK10017.1,u7N3uHlA,1
2014,1,GEK10017,1,40,HDH 418B,50,"T2,F2","[14, 50]",GEK10017.1,JcVuAOja,1
2014,1,GEK10017,1,40,HDH 418B,50,"T2,F2","[14, 50]",GEK10017.1,GzigEh2z,1
2014,1,GEK10017,1,40,HDH 418B,50,"T2,F2","[14, 50]",GEK10017.1,0x0LZjCY,1
