year,semester,subjectCode,num,capacity,classroom,student_count,time,time_conv,course
2014,1,CCC30094,1,30,NMH 406,20,"T4,T5","[16, 17]",CCC30094.1
2014,1,GMP20003,2,5,NMH 107,10,"T3,F3","[15, 51]",GMP20003.2
2014,1,GMP20005,2,5,NMH 405,10,"T2,F2","[14, 50]",GMP20005.2
2014,1,GMP20009,1,5,OH 402,7,"T1,F1","[13, 49]",GMP20009.1
2014,1,GMP20009,2,5,OH 305,7,"T2,F2","[14, 50]",GMP20009.2
2014,1,GMP30002,2,5,NMH 105,7,"T6,F6","[18, 54]",GMP30002.2
2014,1,GMP30005,1,5,NMH 103A,3,"T5,T6","[17, 18]",GMP30005.1
2014,1,GMP30009,1,40,NMH 405,18,"T3,F3","[15, 51]",GMP30009.1
2014,1,GMP40005,1,5,NMH 110,6,"T4,F4","[16, 52]",GMP40005.1
2014,1,GMP40011,1,5,NMH 404,6,"T5,F5","[17, 53]",GMP40011.1
2014,1,MEC10001,2,80,NMH 106,71,"T3,F3","[15, 51]",MEC10001.2
2014,1,MEC10001,3,80,NMH 105,53,"T2,F2","[14, 50]",MEC10001.3
2014,1,MEC10002,2,80,OH 405,102,"T1,F1","[13, 49]",MEC10002.2
2014,1,MEC20001,2,55,NMH 405,56,"T2,F2","[14, 50]",MEC20001.2
2014,1,MEC20005,2,35,OH 402,74,"T1,F1","[13, 49]",MEC20005.2
2014,1,MEC20005,3,35,OH 305,85,"T2,F2","[14, 50]",MEC20005.3
2014,1,MEC20006,2,1,NMH 405,53,"T1,F1","[13, 49]",MEC20006.2
2014,1,MEC20054,1,40,NMH 106,59,"T2,F2","[14, 50]",MEC20054.1
2014,1,MEC20055,2,35,NMH 107,54,"T3,F3","[15, 51]",MEC20055.2
2014,1,MEC20057,1,30,NMH 102B,16,"T1,F1","[13, 49]",MEC20057.1
2014,1,MEC20057,2,30,NMH 102B,30,"T5,F5","[17, 53]",MEC20057.2
2014,1,MEC20057,3,30,NMH 102B,29,"T6,T7","[18, 19]",MEC20057.3
2014,1,MEC20058,2,35,NMH 105,27,"T6,F6","[18, 54]",MEC20058.2
2014,1,MEC20059,2,40,NMH 310,43,"T3,F3","[15, 51]",MEC20059.2
2014,1,MEC20059,3,40,NMH 310,41,"T5,F5","[17, 53]",MEC20059.3
2014,1,MEC30002,1,40,NMH 410B,61,"T2,F2","[14, 50]",MEC30002.1
2014,1,MEC30003,1,35,NMH 110,39,"T4,F4","[16, 52]",MEC30003.1
2014,1,MEC30008,1,40,NMH 103A,48,"T3,F3","[15, 51]",MEC30008.1
2014,1,MEC30010,1,35,NMH 103A,33,"T5,T6","[17, 18]",MEC30010.1
2014,1,MEC30011,1,40,NMH 105,26,"T5,F5","[17, 53]",MEC30011.1
2014,1,MEC30053,1,35,NMH 404,59,"T5,F5","[17, 53]",MEC30053.1
2014,1,MEC30068,1,40,NMH 107,53,"T5,F5","[17, 53]",MEC30068.1
2014,1,MEC30071,1,40,NMH 107,24,"T4,F4","[16, 52]",MEC30071.1
2014,1,MEC30072,1,40,NMH 107,31,"T6,F6","[18, 54]",MEC30072.1
2014,1,MEC40010,1,40,NMH 110,14,"T2,F2","[14, 50]",MEC40010.1
2014,1,MEC40080,1,40,NMH 309,7,"T3,F3","[15, 51]",MEC40080.1
2014,1,LAW10004,1,70,ANH 313,68,"T6,F6","[18, 54]",LAW10004.1
2014,1,LAW20008,1,80,ANH 302,98,"T3,F3","[15, 51]",LAW20008.1
2014,1,LAW20009,1,80,ANH 302,90,"T5,F5","[17, 53]",LAW20009.1
2014,1,LAW30009,1,20,ANH 304,10,"F2,F3","[50, 51]",LAW30009.1
2014,1,LAW30034,1,40,ANH 305,23,"T3,F3","[15, 51]",LAW30034.1
2014,1,LAW30071,1,30,ANH 304,13,"T5,F5","[17, 53]",LAW30071.1
2014,1,LAW30072,1,40,OH 403,24,"T5,T6","[17, 18]",LAW30072.1
2014,1,UIL20011,1,50,ANH 302,75,"T4,F4","[16, 52]",UIL20011.1
2014,1,UIL20012,1,25,ANH 305,50,"T2,F2","[14, 50]",UIL20012.1
2014,1,UIL30011,1,40,ANH 305,71,"T5,F5","[17, 53]",UIL30011.1
2014,1,UIL30071,1,40,ANH 305,43,"T6,F6","[18, 54]",UIL30071.1
2014,1,CSW20002,2,60,NMH 207,45,"T2,F2","[14, 50]",CSW20002.2
2014,1,CSW20005,2,60,OH 402,73,"T5,T6","[17, 18]",CSW20005.2
2014,1,CSW20015,2,50,NMH 402,15,"T3,F3","[15, 51]",CSW20015.2
2014,1,CSW20054,1,60,NMH 207,59,"F5,F6","[53, 54]",CSW20054.1
2014,1,CSW30006,2,40,HDH 320B,30,"F6,F7","[54, 55]",CSW30006.2
2014,1,CSW30008,1,60,NMH 207,26,"T6,T7","[18, 19]",CSW30008.1
2014,1,CSW30009,2,40,OH 402,51,"T7,T8","[19, 20]",CSW30009.2
2014,1,CSW30012,1,60,HDH 320B,26,"F3,F4","[51, 52]",CSW30012.1
2014,1,CSW30019,1,40,HDH 320B,40,"T5,T6","[17, 18]",CSW30019.1
2014,1,CSW30023,1,40,HDH 320A,34,"T5,T6","[17, 18]",CSW30023.1
2014,1,CSW30025,1,40,HDH 303A,38,"T2,F2","[14, 50]",CSW30025.1
2014,1,CSW30055,1,60,NMH 207,31,"T3,T4","[15, 16]",CSW30055.1
2014,1,CSW30067,1,60,NMH 207,50,"F3,F4","[51, 52]",CSW30067.1
2014,1,CSW40009,1,60,OH 402,23,"T2,T3","[14, 15]",CSW40009.1
2014,1,BFT20002,1,70,OH 405,115,"T4,F4","[16, 52]",BFT20002.1
2014,1,BFT30001,1,70,NMH 307,50,"T2,F2","[14, 50]",BFT30001.1
2014,1,BFT30001,2,70,NMH 307,22,"T3,F3","[15, 51]",BFT30001.2
2014,1,BFT30010,2,40,NMH 307,19,"T9,F9","[21, 57]",BFT30010.2
2014,1,BFT40005,2,40,NMH 410B,9,"T9,F9","[21, 57]",BFT40005.2
2014,1,BFT40013,1,40,NMH 307,26,"T5,F5","[17, 53]",BFT40013.1
2014,1,BFT40052,1,40,NMH 307,18,"T8,F8","[20, 56]",BFT40052.1
2014,1,ECE20057,1,40,ANH 313,49,"T3,F3","[15, 51]",ECE20057.1
2014,1,ECE20057,2,40,OH 305,66,"T5,F5","[17, 53]",ECE20057.2
2014,1,ECE20060,2,30,NTH 417,27,"T7,T8","[19, 20]",ECE20060.2
2014,1,ECE30030,1,60,NTH 313,47,"T5,F5","[17, 53]",ECE30030.1
2014,1,ECE30051,1,40,NTH 311,29,"T2,F2","[14, 50]",ECE30051.1
2014,1,ECE30081,1,35,NTH 311,43,"T3,F3","[15, 51]",ECE30081.1
2014,1,ECE30092,1,0,NTH 411,26,"W4,F8","[28, 56]",ECE30092.1
2014,1,ECE40061,1,30,NTH 311,13,"T5,F5","[17, 53]",ECE40061.1
2014,1,ECE40093,1,0,NTH 313,41,"W4,F7","[28, 55]",ECE40093.1
2014,1,ITP20007,1,1,OH 401,91,"T5,F5","[17, 53]",ITP20007.1
2014,1,ITP30008,1,25,NTH 310,38,"T2,F2","[14, 50]",ITP30008.1
2014,1,ITP30008,2,25,NTH 310,32,"T3,F3","[15, 51]",ITP30008.2
2014,1,ITP40001,1,60,NTH 313,43,"T6,F6","[18, 54]",ITP40001.1
2014,1,IID10004,1,25,NMH 204,21,"T2,T3","[14, 15]",IID10004.1
2014,1,IID10004,2,25,NMH 204,25,"T5,T6","[17, 18]",IID10004.2
2014,1,IID10005,3,25,NMH 204,24,"F2,F3","[50, 51]",IID10005.3
2014,1,IID20006,1,30,NMH 202,37,"T5,T6","[17, 18]",IID20006.1
2014,1,IID20006,2,30,NMH 202,33,"F2,F3","[50, 51]",IID20006.2
2014,1,IID20006,3,30,NMH 204,32,"F5,F6","[53, 54]",IID20006.3
2014,1,IID20013,2,25,NMH 110,29,"T5,T6","[17, 18]",IID20013.2
2014,1,IID20055,2,25,HDH 402,28,"T2,T3","[14, 15]",IID20055.2
2014,1,IID30011,1,25,NMH 205B,35,"T2,T3","[14, 15]",IID30011.1
2014,1,IID30067,1,25,HDH 402,22,"F2,F3","[50, 51]",IID30067.1
2014,1,IID30067,2,25,HDH 402,12,"F5,F6","[53, 54]",IID30067.2
2014,1,IID30071,2,20,NMH 205B,9,"T5,T6","[17, 18]",IID30071.2
2014,1,IID30076,1,30,NMH 202,16,"F5,F6","[53, 54]",IID30076.1
2014,1,IID30085,1,30,NMH 208,7,"F2,F3","[50, 51]",IID30085.1
2014,1,IID40057,1,30,NMH 108,30,T2,[14],IID40057.1
2014,1,IID40057,2,30,NMH 208,17,F5,[53],IID40057.2
2014,1,IID40057,3,30,NMH 208,18,F6,[54],IID40057.3
2014,1,IID40059,1,30,NMH 108,12,T3,[15],IID40059.1
2014,1,IID40067,1,30,NMH 202,20,"T2,T3","[14, 15]",IID40067.1
2014,1,IID40067,2,30,NMH 208,14,"T5,T6","[17, 18]",IID40067.2
2014,1,HMM10041,1,80,ANH 302,97,"T2,F2","[14, 50]",HMM10041.1
2014,1,HMM20026,1,80,OH 305,98,"T3,F3","[15, 51]",HMM20026.1
2014,1,HMM20041,1,80,OH 305,45,"T1,F1","[13, 49]",HMM20041.1
2014,1,HMM30006,1,40,NTH 214,12,"T5,T6,T7","[17, 18, 19]",HMM30006.1
2014,1,HMM30006,2,40,NTH 214,15,"T8,T9,T10","[20, 21, 22]",HMM30006.2
2014,1,HMM30011,1,30,NTH 118,30,"F4,F5,F6","[52, 53, 54]",HMM30011.1
2014,1,HMM40029,1,30,NTH 118,24,"T2,F2","[14, 50]",HMM40029.1
2014,1,HMM40037,1,40,NTH 118,11,"T5,T6,T7","[17, 18, 19]",HMM40037.1
2014,1,HMM40037,2,40,NTH 120B,25,"T5,T6,T7","[17, 18, 19]",HMM40037.2
2014,1,HMM40039,1,40,NTH 214,37,"T3,F3","[15, 51]",HMM40039.1
2014,1,CUE20003,1,15,NTH 211,26,"T5,T6,T7,T8","[17, 18, 19, 20]",CUE20003.1
2014,1,CUE20005,1,40,NTH 212,42,"M4,T4","[4, 16]",CUE20005.1
2014,1,CUE20011,1,40,NTH 313,43,"T3,F3","[15, 51]",CUE20011.1
2014,1,CUE30001,2,15,NTH 220,19,"T5,T6,T7,T8","[17, 18, 19, 20]",CUE30001.2
2014,1,CUE30003,1,30,NTH 209A,9,"T4,F4","[16, 52]",CUE30003.1
2014,1,CUE30059,1,30,NTH 212,5,"T5,F5","[17, 53]",CUE30059.1
2014,1,CUE40003,2,15,NTH 217,16,"F5,F6,F7,F8","[53, 54, 55, 56]",CUE40003.2
2014,1,CUE40052,1,40,NTH 212,7,"T1,F1","[13, 49]",CUE40052.1
2014,1,CUE40053,1,30,NTH 209A,32,"T2,F2","[14, 50]",CUE40053.1
2014,1,SIE10050,1,25,HDH 320B,3,"F8,F9,F10","[56, 57, 58]",SIE10050.1
2014,1,SIE10090,1,25,HDH 320B,8,"T10,T11","[22, 23]",SIE10090.1
2014,1,SIE20008,1,25,HDH 303A,3,"T8,T9,T10","[20, 21, 22]",SIE20008.1
2014,1,SIE30037,1,25,GLC 303,5,"T8,T9","[20, 21]",SIE30037.1
2014,1,SIE40005,1,25,HDH 303B,6,"F8,F9,F10","[56, 57, 58]",SIE40005.1
2014,1,SIE40013,1,25,HDH 303B,5,"T8,T9,T10","[20, 21, 22]",SIE40013.1
2014,1,SIE40036,1,25,GLC 202,3,"T8,T9,T10","[20, 21, 22]",SIE40036.1
2014,1,SIE40039,1,25,HDH 323C,3,"T8,T9,T10","[20, 21, 22]",SIE40039.1
2014,1,SIE40061,1,25,HDH 320B,11,"M11,W12,F11","[11, 36, 59]",SIE40061.1
2014,1,SIE40064,1,25,HDH 323C,7,"F8,F9,F10","[56, 57, 58]",SIE40064.1
