year,semester,subjectCode_x,num_x,time,course,time_conv,random.ID,subjectCode_y,num_y
2013,1,ENG20021,1,"M5,Th5",ENG20021.1,"[5, 38]",76k03kMl,ENG20021,1
2013,1,ENG20021,1,"M5,Th5",ENG20021.1,"[5, 38]",Izv06Xcn,ENG20021,1
2013,1,ENG20021,1,"M5,Th5",ENG20021.1,"[5, 38]",InTR4NOO,ENG20021,1
2013,1,ENG20021,1,"M5,Th5",ENG20021.1,"[5, 38]",zHZbAVyO,ENG20021,1
2013,1,ENG20021,1,"M5,Th5",ENG20021.1,"[5, 38]",7xDNA2B6,ENG20021,1
2013,1,ENG20021,1,"M5,Th5",ENG20021.1,"[5, 38]",ztC7wN3H,ENG20021,1
2013,1,ENG20021,1,"M5,Th5",ENG20021.1,"[5, 38]",fTKiBttm,ENG20021,1
2013,1,ENG20021,1,"M5,Th5",ENG20021.1,"[5, 38]",JNyLWQU1,ENG20021,1
2013,1,GEK10000,2,"M3,M4,Th3,Th4",GEK10000.2,"[3, 4, 36, 37]",UJxd7QuT,GEK10000,2
2013,1,GEK10000,2,"M3,M4,Th3,Th4",GEK10000.2,"[3, 4, 36, 37]",hoePxFbk,GEK10000,2
2013,1,GEK10000,2,"M3,M4,Th3,Th4",GEK10000.2,"[3, 4, 36, 37]",NanICVAG,GEK10000,2
2013,1,GEK10000,2,"M3,M4,Th3,Th4",GEK10000.2,"[3, 4, 36, 37]",favnPo6O,GEK10000,2
2013,1,GEK10000,2,"M3,M4,Th3,Th4",GEK10000.2,"[3, 4, 36, 37]",w3J034g5,GEK10000,2
2013,1,GEK10000,2,"M3,M4,Th3,Th4",GEK10000.2,"[3, 4, 36, 37]",zm29XI7G,GEK10000,2
2013,1,GEK10000,2,"M3,M4,Th3,Th4",GEK10000.2,"[3, 4, 36, 37]",0IL7XMT3,GEK10000,2
2013,1,GEK10000,2,"M3,M4,Th3,Th4",GEK10000.2,"[3, 4, 36, 37]",kKkg2zlC,GEK10000,2
2013,1,GEK10000,2,"M3,M4,Th3,Th4",GEK10000.2,"[3, 4, 36, 37]",Guinsma0,GEK10000,2
2013,1,GEK10000,2,"M3,M4,Th3,Th4",GEK10000.2,"[3, 4, 36, 37]",ImgMgNST,GEK10000,2
2013,1,GEK10000,2,"M3,M4,Th3,Th4",GEK10000.2,"[3, 4, 36, 37]",lgaeDmc8,GEK10000,2
2013,1,GEK10000,2,"M3,M4,Th3,Th4",GEK10000.2,"[3, 4, 36, 37]",kA4MOVdK,GEK10000,2
2013,1,GEK10000,2,"M3,M4,Th3,Th4",GEK10000.2,"[3, 4, 36, 37]",hChzERWm,GEK10000,2
2013,1,GEK10000,2,"M3,M4,Th3,Th4",GEK10000.2,"[3, 4, 36, 37]",Y6e3XXlE,GEK10000,2
2013,1,GEK10000,2,"M3,M4,Th3,Th4",GEK10000.2,"[3, 4, 36, 37]",azDm8G3H,GEK10000,2
2013,1,GEK10000,2,"M3,M4,Th3,Th4",GEK10000.2,"[3, 4, 36, 37]",FFSLEL6Z,GEK10000,2
2013,1,GEK10000,2,"M3,M4,Th3,Th4",GEK10000.2,"[3, 4, 36, 37]",gaZ78YaD,GEK10000,2
2013,1,GEK10000,2,"M3,M4,Th3,Th4",GEK10000.2,"[3, 4, 36, 37]",lxUxFFyE,GEK10000,2
2013,1,GEK10021,1,"Th5,Th6",GEK10021.1,"[38, 39]",ZGMW9Ee6,GEK10021,1
2013,1,GEK10021,1,"Th5,Th6",GEK10021.1,"[38, 39]",7PuOMpTI,GEK10021,1
2013,1,GEK10021,1,"Th5,Th6",GEK10021.1,"[38, 39]",4Q1si8Al,GEK10021,1
2013,1,GEK10021,1,"Th5,Th6",GEK10021.1,"[38, 39]",BkzDDuY6,GEK10021,1
2013,1,GEK10022,1,"M5,Th5",GEK10022.1,"[5, 38]",w7DuwH7n,GEK10022,1
2013,1,GEK10022,1,"M5,Th5",GEK10022.1,"[5, 38]",3Tfd4Z4c,GEK10022,1
2013,1,GEK10022,1,"M5,Th5",GEK10022.1,"[5, 38]",EhWeGpG7,GEK10022,1
2013,1,GEK10022,1,"M5,Th5",GEK10022.1,"[5, 38]",8j4HRS88,GEK10022,1
2013,1,GEK10022,1,"M5,Th5",GEK10022.1,"[5, 38]",9reWVMXD,GEK10022,1
2013,1,GEK10022,1,"M5,Th5",GEK10022.1,"[5, 38]",7Bcb3hj1,GEK10022,1
2013,1,GEK10022,1,"M5,Th5",GEK10022.1,"[5, 38]",ojcyqYrY,GEK10022,1
2013,1,GEK10022,1,"M5,Th5",GEK10022.1,"[5, 38]",qqdxyofb,GEK10022,1
2013,1,GEK10022,1,"M5,Th5",GEK10022.1,"[5, 38]",i7CJA3tk,GEK10022,1
2013,1,GEK10022,1,"M5,Th5",GEK10022.1,"[5, 38]",swmQa14d,GEK10022,1
2013,1,GEK10022,1,"M5,Th5",GEK10022.1,"[5, 38]",e9ENH171,GEK10022,1
2013,1,GEK10022,1,"M5,Th5",GEK10022.1,"[5, 38]",lIB1XRmn,GEK10022,1
2013,1,GEK10022,1,"M5,Th5",GEK10022.1,"[5, 38]",JWsWWFxa,GEK10022,1
2013,1,GEK10022,1,"M5,Th5",GEK10022.1,"[5, 38]",fYXQ5Bi1,GEK10022,1
2013,1,GEK10022,1,"M5,Th5",GEK10022.1,"[5, 38]",DlXfgZ0j,GEK10022,1
2013,1,GEK10022,1,"M5,Th5",GEK10022.1,"[5, 38]",Qv2HLKja,GEK10022,1
2013,1,GEK10022,1,"M5,Th5",GEK10022.1,"[5, 38]",2aAcjcRh,GEK10022,1
2013,1,GEK10022,1,"M5,Th5",GEK10022.1,"[5, 38]",HyCyelGf,GEK10022,1
2013,1,GEK10022,1,"M5,Th5",GEK10022.1,"[5, 38]",PkdliKWj,GEK10022,1
2013,1,GEK10022,1,"M5,Th5",GEK10022.1,"[5, 38]",KpOwsbNy,GEK10022,1
2013,1,GEK10022,2,"M6,Th6",GEK10022.2,"[6, 39]",KvUwJbtb,GEK10022,2
2013,1,GEK10022,2,"M6,Th6",GEK10022.2,"[6, 39]",6lhjIS70,GEK10022,2
2013,1,GEK10022,2,"M6,Th6",GEK10022.2,"[6, 39]",rPSpt9Ur,GEK10022,2
2013,1,GEK10022,2,"M6,Th6",GEK10022.2,"[6, 39]",rGxzywoV,GEK10022,2
2013,1,GEK10022,2,"M6,Th6",GEK10022.2,"[6, 39]",FCjr6cz8,GEK10022,2
2013,1,GEK10022,2,"M6,Th6",GEK10022.2,"[6, 39]",Q8EVPMwb,GEK10022,2
2013,1,GEK10022,2,"M6,Th6",GEK10022.2,"[6, 39]",0crFvetU,GEK10022,2
2013,1,GEK10022,2,"M6,Th6",GEK10022.2,"[6, 39]",xm8vkQMp,GEK10022,2
2013,1,GEK10033,1,"M6,Th6",GEK10033.1,"[6, 39]",jeAvZX1M,GEK10033,1
2013,1,GEK10033,1,"M6,Th6",GEK10033.1,"[6, 39]",4E74Ryxn,GEK10033,1
2013,1,GEK10033,1,"M6,Th6",GEK10033.1,"[6, 39]",BVNavaol,GEK10033,1
2013,1,GEK10033,1,"M6,Th6",GEK10033.1,"[6, 39]",BqGMLGZs,GEK10033,1
2013,1,GEK10033,1,"M6,Th6",GEK10033.1,"[6, 39]",WcWgxWeV,GEK10033,1
2013,1,GEK10033,1,"M6,Th6",GEK10033.1,"[6, 39]",wwEvaNhl,GEK10033,1
2013,1,GEK10033,1,"M6,Th6",GEK10033.1,"[6, 39]",AUjWZJuq,GEK10033,1
2013,1,GEK10033,1,"M6,Th6",GEK10033.1,"[6, 39]",4v3PWSYn,GEK10033,1
2013,1,GEK10033,1,"M6,Th6",GEK10033.1,"[6, 39]",KQb8aTLr,GEK10033,1
2013,1,GEK10033,1,"M6,Th6",GEK10033.1,"[6, 39]",4oxam5lI,GEK10033,1
2013,1,GEK10033,1,"M6,Th6",GEK10033.1,"[6, 39]",FIX2Fr65,GEK10033,1
2013,1,GEK10033,1,"M6,Th6",GEK10033.1,"[6, 39]",w4UJHYIb,GEK10033,1
2013,1,GEK10033,1,"M6,Th6",GEK10033.1,"[6, 39]",qMv4eKS9,GEK10033,1
2013,1,GEK10033,1,"M6,Th6",GEK10033.1,"[6, 39]",iyBZaP8k,GEK10033,1
2013,1,GEK10033,1,"M6,Th6",GEK10033.1,"[6, 39]",Mb9kqmxj,GEK10033,1
2013,1,GEK10033,1,"M6,Th6",GEK10033.1,"[6, 39]",3Yr14DHO,GEK10033,1
2013,1,GEK10038,1,"M4,M5",GEK10038.1,"[4, 5]",ddUr9QCy,GEK10038,1
2013,1,GEK10038,1,"M4,M5",GEK10038.1,"[4, 5]",uRNnIXBj,GEK10038,1
2013,1,GEK10038,1,"M4,M5",GEK10038.1,"[4, 5]",SZbZ5iKP,GEK10038,1
2013,1,GEK10038,1,"M4,M5",GEK10038.1,"[4, 5]",8gmTk6HE,GEK10038,1
2013,1,GEK10038,1,"M4,M5",GEK10038.1,"[4, 5]",TRdNt9QM,GEK10038,1
2013,1,GEK10038,1,"M4,M5",GEK10038.1,"[4, 5]",xC5DECHn,GEK10038,1
2013,1,GEK10038,1,"M4,M5",GEK10038.1,"[4, 5]",QyRKNZOx,GEK10038,1
2013,1,GEK10038,1,"M4,M5",GEK10038.1,"[4, 5]",jJeyv2x3,GEK10038,1
2013,1,GEK10038,1,"M4,M5",GEK10038.1,"[4, 5]",5AvyHr1F,GEK10038,1
2013,1,GEK10038,1,"M4,M5",GEK10038.1,"[4, 5]",B2Es0ZtB,GEK10038,1
2013,1,GEK10038,1,"M4,M5",GEK10038.1,"[4, 5]",hiBtTPFf,GEK10038,1
2013,1,GEK10038,1,"M4,M5",GEK10038.1,"[4, 5]",pKJfrK7z,GEK10038,1
2013,1,GEK10038,1,"M4,M5",GEK10038.1,"[4, 5]",LKhFcZxs,GEK10038,1
2013,1,GEK10038,1,"M4,M5",GEK10038.1,"[4, 5]",thgLDpo1,GEK10038,1
2013,1,GEK10038,1,"M4,M5",GEK10038.1,"[4, 5]",BTGtrPfE,GEK10038,1
2013,1,GEK10038,1,"M4,M5",GEK10038.1,"[4, 5]",6Jl7f8lv,GEK10038,1
2013,1,GEK10038,1,"M4,M5",GEK10038.1,"[4, 5]",kdvAXAmO,GEK10038,1
2013,1,GEK10038,3,"Th4,Th5",GEK10038.3,"[37, 38]",xnWaGH4Y,GEK10038,3
2013,1,GEK10038,3,"Th4,Th5",GEK10038.3,"[37, 38]",Vm8PfuL6,GEK10038,3
2013,1,GEK10038,3,"Th4,Th5",GEK10038.3,"[37, 38]",D7Pd3Zhy,GEK10038,3
2013,1,GEK10038,3,"Th4,Th5",GEK10038.3,"[37, 38]",xzPr3ggJ,GEK10038,3
2013,1,GEK10038,3,"Th4,Th5",GEK10038.3,"[37, 38]",77oCArkw,GEK10038,3
2013,1,GEK10038,3,"Th4,Th5",GEK10038.3,"[37, 38]",LAMCcr8i,GEK10038,3
2013,1,GEK10038,3,"Th4,Th5",GEK10038.3,"[37, 38]",euZfryEf,GEK10038,3
2013,1,GEK10038,3,"Th4,Th5",GEK10038.3,"[37, 38]",GpWh9zD3,GEK10038,3
2013,1,GEK10038,3,"Th4,Th5",GEK10038.3,"[37, 38]",Od6ITBuN,GEK10038,3
2013,1,GEK10038,3,"Th4,Th5",GEK10038.3,"[37, 38]",0izE7vp9,GEK10038,3
2013,1,GEK10038,3,"Th4,Th5",GEK10038.3,"[37, 38]",qIxCxSKz,GEK10038,3
2013,1,GEK10038,3,"Th4,Th5",GEK10038.3,"[37, 38]",PHnUxpCo,GEK10038,3
2013,1,GEK10038,3,"Th4,Th5",GEK10038.3,"[37, 38]",Q8EVPMwb,GEK10038,3
2013,1,GEK10038,3,"Th4,Th5",GEK10038.3,"[37, 38]",0OP355Ei,GEK10038,3
2013,1,GEK10038,3,"Th4,Th5",GEK10038.3,"[37, 38]",n9BH54r2,GEK10038,3
2013,1,GEK10038,3,"Th4,Th5",GEK10038.3,"[37, 38]",uvu8ueSL,GEK10038,3
2013,1,GEK10038,3,"Th4,Th5",GEK10038.3,"[37, 38]",t83GCO5B,GEK10038,3
2013,1,GEK10038,3,"Th4,Th5",GEK10038.3,"[37, 38]",fU3WSrX7,GEK10038,3
2013,1,GEK10038,3,"Th4,Th5",GEK10038.3,"[37, 38]",7PgixkwK,GEK10038,3
2013,1,GEK10038,3,"Th4,Th5",GEK10038.3,"[37, 38]",mnLGahim,GEK10038,3
2013,1,GEK10038,3,"Th4,Th5",GEK10038.3,"[37, 38]",pXr27JJl,GEK10038,3
2013,1,GEK10040,1,"M2,M3",GEK10040.1,"[2, 3]",fWhGVoBr,GEK10040,1
2013,1,GEK10040,1,"M2,M3",GEK10040.1,"[2, 3]",0crFvetU,GEK10040,1
2013,1,GEK10040,1,"M2,M3",GEK10040.1,"[2, 3]",tQYdWaEB,GEK10040,1
2013,1,GEK10040,1,"M2,M3",GEK10040.1,"[2, 3]",H5ES5aZu,GEK10040,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",8K98R2i6,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",PP9CBPLp,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",0xOyVSi8,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",l9bluJeK,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",pFMvYo22,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",KvUwJbtb,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",XTsUDV05,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",60vkbNLK,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",vGRhtVV3,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",ODh9LKdP,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",Cz0vpKj8,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",gZYG4xIB,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",T57DSsXv,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",6lhjIS70,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",2OEc7J7O,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",bZAbUqku,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",i2vAYUEf,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",zCNOn6pl,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",urN9X6ef,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",4oW7xUWZ,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",3eueB9IV,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",KwofgXV6,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",FjfItrw2,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",WcWgxWeV,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",O1KtX6CP,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",7BSXcEwm,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",tEQiOqAR,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",AUbUKQ2k,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",wGZskFsk,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",4YzHox3p,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",XOBsioWU,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",XIS9nmD1,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",Z0iR6vaI,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",3rlhvJ3f,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",nLdnMCxw,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",i7CJA3tk,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",PFvZnLBP,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",wbTOXCgH,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",Od6ITBuN,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",Z6eFSV8W,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",ItNVkhFH,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",ebu9DBwv,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",cswDh1tZ,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",M7HK5oWF,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",RnxjfkbA,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",a3PiV0dg,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",0qZlTwhh,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",94Qttkte,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",Xd50b3wQ,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",q0Iw8oej,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",vVr6mi4z,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",AZ1fKQhJ,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",1YW6Qz4K,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",1ttqx9bz,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",uZqUqgvP,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",tyZIsNtQ,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",I6jrOVy9,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",YXdYPAXm,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",NlxuwMKc,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",w8jNodAP,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",SO23HPHL,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",DOaYl05S,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",fYXQ5Bi1,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",sGcfg7cP,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",OQz9i3S7,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",8vpZ7eSv,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",ZaE8WiDS,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",oJGVdjWx,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",tvSlkESt,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",pg2kJfSL,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",mH3rpOcc,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",R6gBJT0a,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",AkPPFoz7,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",DlXfgZ0j,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",yraayPFz,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",In52PRRI,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",Rh4wXffM,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",YDT1mQh3,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",jBHkCjVq,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",boeZ2cAQ,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",kpniGDhL,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",pLnJQ6nE,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",1ZiLNw2K,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",i6GFmcd4,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",rE1AZZzy,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",7gsFwCm9,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",vhjpoyET,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",PyHB8XRH,GEK10042,1
2013,1,GEK10042,1,"M3,Th3",GEK10042.1,"[3, 36]",9cw6k4xm,GEK10042,1
2013,1,GEK10045,14,"M5,Th5",GEK10045.14,"[5, 38]",7cbcrd0E,GEK10045,14
2013,1,GEK10045,14,"M5,Th5",GEK10045.14,"[5, 38]",UJxd7QuT,GEK10045,14
2013,1,GEK10045,14,"M5,Th5",GEK10045.14,"[5, 38]",CzZHBkZv,GEK10045,14
2013,1,GEK10045,14,"M5,Th5",GEK10045.14,"[5, 38]",G0aWq1bG,GEK10045,14
2013,1,GEK10045,14,"M5,Th5",GEK10045.14,"[5, 38]",vC3QLHfm,GEK10045,14
2013,1,GEK10045,14,"M5,Th5",GEK10045.14,"[5, 38]",WYeN84lh,GEK10045,14
2013,1,GEK10045,14,"M5,Th5",GEK10045.14,"[5, 38]",nApyU2cp,GEK10045,14
2013,1,GEK10045,14,"M5,Th5",GEK10045.14,"[5, 38]",YBVvJM3s,GEK10045,14
2013,1,GEK10045,14,"M5,Th5",GEK10045.14,"[5, 38]",aKzh0lCg,GEK10045,14
2013,1,GEK10045,14,"M5,Th5",GEK10045.14,"[5, 38]",P9MNYJmu,GEK10045,14
2013,1,GEK10045,14,"M5,Th5",GEK10045.14,"[5, 38]",gZYG4xIB,GEK10045,14
2013,1,GEK10045,14,"M5,Th5",GEK10045.14,"[5, 38]",c8F0X3IG,GEK10045,14
2013,1,GEK10045,14,"M5,Th5",GEK10045.14,"[5, 38]",favnPo6O,GEK10045,14
2013,1,GEK10045,14,"M5,Th5",GEK10045.14,"[5, 38]",9O5eT1xA,GEK10045,14
2013,1,GEK10045,14,"M5,Th5",GEK10045.14,"[5, 38]",Oe56Vi5f,GEK10045,14
2013,1,GEK10045,14,"M5,Th5",GEK10045.14,"[5, 38]",0gSoEXal,GEK10045,14
2013,1,GEK10045,14,"M5,Th5",GEK10045.14,"[5, 38]",Pk93F8WI,GEK10045,14
2013,1,GEK10045,14,"M5,Th5",GEK10045.14,"[5, 38]",VaCySyEM,GEK10045,14
2013,1,GEK10045,14,"M5,Th5",GEK10045.14,"[5, 38]",sX3FpzMN,GEK10045,14
2013,1,GEK10045,14,"M5,Th5",GEK10045.14,"[5, 38]",Ed3By3Rs,GEK10045,14
2013,1,GEK10045,14,"M5,Th5",GEK10045.14,"[5, 38]",6UeY3GRT,GEK10045,14
2013,1,GEK10045,14,"M5,Th5",GEK10045.14,"[5, 38]",Eme2igpE,GEK10045,14
2013,1,GEK10045,14,"M5,Th5",GEK10045.14,"[5, 38]",pL91G3c3,GEK10045,14
2013,1,GEK10045,14,"M5,Th5",GEK10045.14,"[5, 38]",1pG5pQDb,GEK10045,14
2013,1,GEK10045,14,"M5,Th5",GEK10045.14,"[5, 38]",RexqV0e3,GEK10045,14
2013,1,GEK10045,14,"M5,Th5",GEK10045.14,"[5, 38]",8mZoMOvb,GEK10045,14
2013,1,GEK10045,14,"M5,Th5",GEK10045.14,"[5, 38]",vP4lpBOm,GEK10045,14
2013,1,GEK10045,14,"M5,Th5",GEK10045.14,"[5, 38]",pxvSTo2V,GEK10045,14
2013,1,GEK10045,14,"M5,Th5",GEK10045.14,"[5, 38]",bZhuQP1L,GEK10045,14
2013,1,GEK10045,14,"M5,Th5",GEK10045.14,"[5, 38]",u0b05a7U,GEK10045,14
2013,1,GEK10045,14,"M5,Th5",GEK10045.14,"[5, 38]",5YY6DfXl,GEK10045,14
2013,1,GEK10045,14,"M5,Th5",GEK10045.14,"[5, 38]",hChzERWm,GEK10045,14
2013,1,GEK10045,14,"M5,Th5",GEK10045.14,"[5, 38]",I6jrOVy9,GEK10045,14
2013,1,GEK10045,14,"M5,Th5",GEK10045.14,"[5, 38]",dD0nJpUq,GEK10045,14
2013,1,GEK10045,14,"M5,Th5",GEK10045.14,"[5, 38]",KSkSUeD7,GEK10045,14
2013,1,GEK10045,14,"M5,Th5",GEK10045.14,"[5, 38]",ORMnc0Ch,GEK10045,14
2013,1,GEK10045,14,"M5,Th5",GEK10045.14,"[5, 38]",tvSlkESt,GEK10045,14
2013,1,GEK10045,14,"M5,Th5",GEK10045.14,"[5, 38]",7jSCzBL3,GEK10045,14
2013,1,GEK10045,14,"M5,Th5",GEK10045.14,"[5, 38]",F476zRHR,GEK10045,14
2013,1,GEK10045,14,"M5,Th5",GEK10045.14,"[5, 38]",R6gBJT0a,GEK10045,14
2013,1,GEK10045,14,"M5,Th5",GEK10045.14,"[5, 38]",k3KgwHCt,GEK10045,14
2013,1,GEK10045,14,"M5,Th5",GEK10045.14,"[5, 38]",Rh4wXffM,GEK10045,14
2013,1,GEK10045,14,"M5,Th5",GEK10045.14,"[5, 38]",6I6AunZ6,GEK10045,14
2013,1,GEK10045,14,"M5,Th5",GEK10045.14,"[5, 38]",glXDOx5U,GEK10045,14
2013,1,GEK10045,14,"M5,Th5",GEK10045.14,"[5, 38]",DJ7yQjVs,GEK10045,14
2013,1,GEK10045,14,"M5,Th5",GEK10045.14,"[5, 38]",H5ES5aZu,GEK10045,14
2013,1,GEK10045,14,"M5,Th5",GEK10045.14,"[5, 38]",lxUxFFyE,GEK10045,14
2013,1,GEK10045,14,"M5,Th5",GEK10045.14,"[5, 38]",5PhDHD5T,GEK10045,14
2013,1,GEK10045,14,"M5,Th5",GEK10045.14,"[5, 38]",2hTE2BYS,GEK10045,14
