Source course,Dest course,Count
ISL10076.7,GEK20011.3,1
PCO10013.1,GEK20045.3,10
PCO10013.1,GEK10097.1,2
PCO10013.1,GEK10062.1,2
CSW30017.1,ISL10011.2,2
ISE20056.1,ISE10051.1,2
PCO20004.1,PCO10057.2,2
PCO20004.2,GEK10062.2,2
PCO20004.2,PCO10024.2,2
PCO20004.2,GEK10059.2,4
PCO20004.2,GEK20011.1,1
PCO20004.2,PCO10057.3,2
PCO20004.2,GEK20045.4,6
PCO20004.3,GEK10056.2,2
IID10005.2,GEK20045.12,2
GEK10097.1,GEK10056.2,14
IID10005.1,ISE10052.1,1
IID10005.1,ISL10091.1,1
IID10005.1,GEK40096.1,3
IID10005.1,PCO10013.9,3
IID10005.1,GEK40094.1,1
GEA20008.1,GEK10062.1,1
GEA20008.1,ISL10076.5,4
PCO20053.3,ISL30038.1,2
CCC20053.1,GEK20045.11,2
CCC20053.1,PCO10057.6,1
CCC20053.1,GEK20044.1,2
CCC20053.1,GEK10020.1,2
MEC20006.2,GEK20045.3,4
MEC20006.2,ISE10051.1,4
HMM20042.1,PCO10057.3,2
CSW30010.1,MEC10002.3,2
PCO10052.3,GEK20045.11,2
LAW10004.1,PCO10057.16,4
LAW10004.1,GEK20044.1,2
LAW10004.1,PCO10057.19,1
LAW10004.1,MEC10001.2,6
LAW10004.1,GEK20045.11,3
LAW10004.1,PCO10057.6,3
LAW10004.1,PCO10057.12,3
LAW10004.1,GEK10020.1,2
LAW10004.1,GEK10039.1,6
LAW10004.1,PCO10013.10,6
GEK30046.1,GEK10022.1,1
PCO10013.4,GEK40094.1,1
CUE20012.1,ISL10076.7,2
CSW20001.1,GEK40096.1,2
CUE20004.1,GEK20045.13,2
PCO10052.1,GEK10056.2,6
PCO10052.1,GEK20011.1,1
PCO10052.1,PCO10013.5,2
PCO10052.1,GEK10059.2,2
PCO10052.1,ISL10076.6,4
PCO10052.1,GEK10060.1,2
PCO10052.1,GEK10042.1,4
PCO10052.1,GEK20045.4,8
PCO10052.1,ISL10076.9,2
GEK10059.3,GEK10021.1,1
GEK10059.3,GEK10020.1,4
PCO10057.3,PCO10013.6,4
PCO10057.3,ISL10076.7,2
PCO10057.3,ISL10076.3,2
PCO10057.3,ISL10091.1,2
PCO10057.3,GEK40094.1,1
PCO10057.2,GEK10062.2,4
PCO10057.2,PCO10052.5,2
PCO10057.2,PCO10024.2,4
PCO10057.2,GEK20011.1,1
PCO10057.2,PCO10013.4,2
PCO10057.2,GEK10059.2,6
PCO10057.2,GEK20011.2,1
PCO10057.2,GEK10060.1,6
PCO10057.2,PCO10052.2,2
PCO10057.2,GEK10042.1,6
PCO10057.2,ISL10011.2,1
PCO10057.2,GEK20045.4,4
PCO10057.2,ISL10076.9,4
PCO10057.1,GEK10041.1,2
PCO10057.1,PCO10024.1,4
PCO10057.1,GEK10045.1,6
PCO10057.1,PCO10013.2,4
PCO10057.1,GEK20019.1,2
PCO10057.1,GEK20045.3,8
PCO10057.1,GEK10057.3,2
GEK20045.3,GEK10062.2,6
GEK20045.3,GEK10056.2,4
GEK20045.3,GEK20011.1,2
GEK20045.3,GEK10059.2,4
GEK20045.3,GEK20011.2,1
GEK20045.3,GEK10060.1,2
GEK20045.3,GEK10042.1,18
ISE10052.1,PCO10013.8,2
ISE10052.1,GEK20045.13,2
ISE10052.1,ISL10091.2,2
ISE10052.1,GEK20011.3,2
ISE10052.1,GEK10059.3,6
ISE10052.1,PCO10052.4,2
ISE10052.1,ISL10076.8,2
GEK30014.1,GEK10039.1,2
GEK10022.1,GEK10020.1,2
GEK20045.4,GEK10053.1,4
ECE10020.1,GEK20045.12,3
PCO10052.5,ISL10076.7,2
PCO10052.5,PCO10012.1,2
PCO10052.5,ISL10091.1,2
GEK40094.1,GEK10022.1,1
GEK40094.1,GEK20011.3,1
GEK40094.1,GEK10059.3,1
ISL10011.2,GEE40097.2,1
ISL10011.2,GEK40096.1,1
ISL10011.1,GEK10060.1,1
ISL10011.1,GEK20045.4,1
ISL10011.1,GEK10042.1,1
ISL10071.2,GEK10039.1,2
ISL10071.2,GEK20045.11,1
GEK10056.2,GEK10053.1,8
ISL20076.1,GEK20045.4,4
ISE10051.1,GEK10062.2,8
ISE10051.1,PCO10024.2,2
ISE10051.1,ISL10011.2,3
ISE10051.1,GEK20011.1,2
ISE10051.1,PCO10013.5,8
ISE10051.1,PCO10013.4,2
ISE10051.1,GEK10059.2,4
ISE10051.1,GEK20011.2,1
ISE10051.1,ISL10076.6,4
ISE10051.1,GEK10060.1,2
ISE10051.1,PCO10057.3,4
ISE10051.1,GEK10042.1,6
ISE10051.1,GEK20045.4,2
GEK10062.1,GEK10060.1,2
GEK10062.1,GEK10042.1,10
GEK20011.2,GEK10059.3,1
MEC10002.4,GEK10062.2,4
MEC10002.4,PCO10024.2,4
MEC10002.4,ISL10011.2,1
MEC10002.4,PCO10013.4,4
MEC10002.4,GEK10059.2,2
MEC10002.4,MEC10001.1,2
MEC10002.4,ISL10076.6,4
MEC10002.4,PCO10052.5,2
MEC10002.4,PCO10052.2,4
MEC10002.4,GEK10042.1,6
MEC10002.4,PCO10057.3,6
MEC10002.4,GEK20045.4,10
MEC10002.4,ISL10076.9,2
ISE20084.1,PCO10057.16,1
ISE20084.1,PCO10057.20,1
PCO10052.4,GEK20045.11,2
PCO10052.4,GEK10029.1,2
PCO10052.4,GEK10020.1,4
ISL10076.5,GEK10062.2,2
ISL10076.5,GEK10059.2,2
ISL10076.5,ISL10011.2,1
ISL10076.5,GEK20045.4,6
PCO10052.2,PCO10013.6,2
PCO10052.2,ISL10076.3,2
PCO10052.2,GEK10053.1,2
PCO10052.2,GEK40094.1,3
ISL10076.3,GEK10057.1,2
ISL10076.3,GEK20045.13,4
ISL10076.3,GEK10059.3,2
MEC10002.3,ISE20084.1,2
MEC10002.3,PCO10013.8,2
MEC10002.3,GEK20045.13,10
MEC10002.3,GEK10059.3,6
MEC10002.3,PCO10052.4,4
MEC10002.3,CCC20086.1,2
MEC10002.3,GEK10057.1,2
MEC10002.3,GEK10022.1,2
MEC10002.3,ISL10076.8,2
ECE10002.1,GEK20045.11,2
ECE10002.1,PCO20004.7,2
ECE10002.1,PCO10013.10,2
ECE10002.1,MEC10001.2,10
PCO20005.3,GEK20011.2,1
ISL10076.8,GEK20045.11,2
ISL10076.8,GEK10021.1,1
ISL10076.8,GEK20044.1,1
ISL10076.8,GEK10020.1,2
ISL10076.9,GEE30023.1,1
