year,semester,subjectCode,num,time,classroom,capacity,student_count,time_conv,course
2014,1,GEK10077,1,"M6,M7",NTH 213,15,14,"[6, 7]",GEK10077.1
2014,1,GEK10094,1,"Th8,Th9",NMH 411,20,11,"[44, 45]",GEK10094.1
2014,1,GEK10095,2,"M6,Th6",SU 101,190,124,"[6, 42]",GEK10095.2
2014,1,GEK10096,1,"M1,Th1",HDH 425B,60,59,"[1, 37]",GEK10096.1
2014,1,GEK10096,2,"M2,Th2",NMH 105,45,72,"[2, 38]",GEK10096.2
2014,1,GEK10096,3,"M5,Th5",HDH 425B,60,61,"[5, 41]",GEK10096.3
2014,1,GEK20011,1,"Th3,Th4",NMH 309,50,23,"[39, 40]",GEK20011.1
2014,1,GEK20011,2,"M3,M4",OH 420,40,27,"[3, 4]",GEK20011.2
2014,1,GEK20011,3,"Th3,Th4",OH 420,30,18,"[39, 40]",GEK20011.3
2014,1,GEK20016,1,"M5,Th5",OH 420,50,71,"[5, 41]",GEK20016.1
2014,1,GEK20019,1,"M2,Th2",HDH 425B,50,49,"[2, 38]",GEK20019.1
2014,1,GEK20019,2,"M1,Th1",HDH 303A,30,31,"[1, 37]",GEK20019.2
2014,1,GEK20021,1,Th6,NTH 213,30,22,[42],GEK20021.1
2014,1,GEK20021,2,"Th7,Th8",NTH 411,20,19,"[43, 44]",GEK20021.2
2014,1,GEK20028,3,"Th2,Th3",NTH 411,40,25,"[38, 39]",GEK20028.3
2014,1,GEK20031,1,"M4,Th4",NMH 105,40,35,"[4, 40]",GEK20031.1
2014,1,GEK20031,2,"M5,Th5",NMH 105,40,37,"[5, 41]",GEK20031.2
2014,1,GEK20031,3,"M2,Th2",NMH 402,40,36,"[2, 38]",GEK20031.3
2014,1,GEK20042,1,"M2,Th2",OH 402,40,44,"[2, 38]",GEK20042.1
2014,1,GEK20043,1,"Th4,Th5",HDH 418B,80,15,"[40, 41]",GEK20043.1
2014,1,GEK20044,1,"M6,M7",NMH 410A,60,55,"[6, 7]",GEK20044.1
2014,1,GEK20045,1,"M3,Th3",NMH 404,70,66,"[3, 39]",GEK20045.1
2014,1,GEK20053,1,"M4,Th4",HDH 303A,40,46,"[4, 40]",GEK20053.1
2014,1,GEK30014,1,"M5,Th5",OH 401,90,90,"[5, 41]",GEK30014.1
2014,1,GEK30022,1,"M5,M6",NMH 404,60,59,"[5, 6]",GEK30022.1
2014,1,GEK30022,2,"M6,M7",NTH 213,15,15,"[6, 7]",GEK30022.2
2014,1,GEK40096,2,"M4,Th4",NMH 403,60,33,"[4, 40]",GEK40096.2
2014,1,ISL10011,1,"T2,Th2",NMH 109,30,23,"[14, 38]",ISL10011.1
2014,1,ISL10011,2,"T3,Th3",NMH 109,30,14,"[15, 39]",ISL10011.2
2014,1,ISL10046,1,"M3,Th3",GLC 204,0,3,"[3, 39]",ISL10046.1
2014,1,ISL10071,1,"M2,Th2",OH 421,30,22,"[2, 38]",ISL10071.1
2014,1,ISL10071,2,"M5,Th5",OH 421,30,25,"[5, 41]",ISL10071.2
2014,1,ISL10073,3,"M5,Th5",GLC 304,20,31,"[5, 41]",ISL10073.3
2014,1,ISL10075,2,"M4,Th4",NMH 104A,35,37,"[4, 40]",ISL10075.2
2014,1,ISL10075,5,"M2,Th2",NMH 104A,35,38,"[2, 38]",ISL10075.5
2014,1,ISL10075,7,"M4,Th4",NMH 108,35,40,"[4, 40]",ISL10075.7
2014,1,ISL10075,8,"M5,Th5",NMH 108,35,38,"[5, 41]",ISL10075.8
2014,1,ISL10075,11,"M3,Th3",NMH 104A,35,33,"[3, 39]",ISL10075.11
2014,1,ISL10075,12,"M3,Th3",NMH 108,35,36,"[3, 39]",ISL10075.12
2014,1,ISL10085,1,"M6,Th6",NMH 108,30,17,"[6, 42]",ISL10085.1
2014,1,ISL10091,1,"M4,Th4",NTH 213,30,13,"[4, 40]",ISL10091.1
2014,1,ISL10091,2,"M5,Th5",NTH 213,30,22,"[5, 41]",ISL10091.2
2014,1,ISL20077,4,"M2,Th2",NMH 108,25,25,"[2, 38]",ISL20077.4
2014,1,PCO10012,1,"M1,Th1",GLC 304,20,20,"[1, 37]",PCO10012.1
2014,1,PCO10012,2,"M2,Th2",GLC 304,20,20,"[2, 38]",PCO10012.2
2014,1,PCO10012,3,"M4,Th4",GLC 304,20,20,"[4, 40]",PCO10012.3
2014,1,PCO10012,5,"M2,Th2",GLC 101,20,20,"[2, 38]",PCO10012.5
2014,1,PCO10012,6,"M4,Th4",GLC 101,20,20,"[4, 40]",PCO10012.6
2014,1,PCO10012,15,"M3,Th3",GLC 301,20,19,"[3, 39]",PCO10012.15
2014,1,PCO10012,16,"M5,Th5",GLC 301,20,20,"[5, 41]",PCO10012.16
2014,1,PCO10012,17,"M6,Th6",GLC 301,20,20,"[6, 42]",PCO10012.17
2014,1,PCO10013,1,"M2,Th2",GLC 305,20,18,"[2, 38]",PCO10013.1
2014,1,PCO10013,2,"M3,Th3",GLC 305,20,18,"[3, 39]",PCO10013.2
2014,1,PCO10013,3,"M5,Th5",GLC 305,20,19,"[5, 41]",PCO10013.3
2014,1,PCO10013,4,"M1,Th1",GLC 303,20,19,"[1, 37]",PCO10013.4
2014,1,PCO10013,5,"M2,Th2",GLC 303,20,17,"[2, 38]",PCO10013.5
2014,1,PCO10013,6,"M4,Th4",GLC 303,20,20,"[4, 40]",PCO10013.6
2014,1,PCO10013,7,"M5,Th5",GLC 106,20,18,"[5, 41]",PCO10013.7
2014,1,PCO10013,8,"M6,Th6",GLC 106,20,19,"[6, 42]",PCO10013.8
2014,1,PCO10015,1,"M7,Th7",HDH 303A,30,22,"[7, 43]",PCO10015.1
2014,1,PCO10016,1,"M5,Th5",HDH 303A,30,19,"[5, 41]",PCO10016.1
2014,1,PCO10024,1,"M2,Th2",HDH 418B,60,57,"[2, 38]",PCO10024.1
2014,1,PCO10024,2,"M3,Th3",HDH 418B,60,43,"[3, 39]",PCO10024.2
2014,1,PCO10052,1,"M6,Th6",HDH 303B,40,55,"[6, 42]",PCO10052.1
2014,1,PCO10058,1,"M1,Th1",HDH 403,45,46,"[1, 37]",PCO10058.1
2014,1,PCO10058,4,"M2,Th2",HDH 403,45,47,"[2, 38]",PCO10058.4
2014,1,PCO10058,5,"M3,Th3",HDH 403,45,48,"[3, 39]",PCO10058.5
2014,1,PCO10058,6,"M6,Th6",HDH 403,45,47,"[6, 42]",PCO10058.6
2014,1,PCO10058,8,"M2,Th2",HDH 402,45,47,"[2, 38]",PCO10058.8
2014,1,PCO10058,9,"M3,Th3",HDH 402,45,47,"[3, 39]",PCO10058.9
2014,1,PCO10058,10,"M5,Th5",HDH 403,45,45,"[5, 41]",PCO10058.10
2014,1,PCO10058,14,"M5,Th5",OH 302,45,46,"[5, 41]",PCO10058.14
2014,1,PCO10058,15,"M6,Th6",OH 302,45,47,"[6, 42]",PCO10058.15
2014,1,PCO10058,16,"M7,Th7",OH 302,45,47,"[7, 43]",PCO10058.16
2014,1,PCO10058,17,"M5,Th5",HDH 424,45,46,"[5, 41]",PCO10058.17
2014,1,PCO20004,1,"M2,Th2",GLC 302,20,20,"[2, 38]",PCO20004.1
2014,1,PCO20004,2,"M3,Th3",GLC 302,20,20,"[3, 39]",PCO20004.2
2014,1,PCO20004,4,"M1,Th1",GLC 301,20,16,"[1, 37]",PCO20004.4
2014,1,PCO20004,5,"M2,Th2",GLC 301,20,20,"[2, 38]",PCO20004.5
2014,1,PCO20004,11,"M4,Th4",GLC 302,20,19,"[4, 40]",PCO20004.11
2014,1,PCO20004,12,"M5,Th5",GLC 302,20,19,"[5, 41]",PCO20004.12
2014,1,PCO20004,13,"M6,Th6",GLC 302,20,18,"[6, 42]",PCO20004.13
2014,1,PCO20005,1,"M2,Th2",GLC 202,20,20,"[2, 38]",PCO20005.1
2014,1,PCO20005,2,"M4,Th4",GLC 202,20,19,"[4, 40]",PCO20005.2
2014,1,PCO20005,3,"M5,Th5",GLC 202,20,20,"[5, 41]",PCO20005.3
2014,1,PCO20005,6,"M3,Th3",GLC 101,20,19,"[3, 39]",PCO20005.6
2014,1,PCO20005,7,"M6,Th6",GLC 101,20,20,"[6, 42]",PCO20005.7
2014,1,PCO20005,10,"M3,Th3",GLC 303,20,20,"[3, 39]",PCO20005.10
2014,1,PCO20005,11,"M5,Th5",GLC 303,20,16,"[5, 41]",PCO20005.11
2014,1,PCO20015,1,"M6,Th6",HDH 303A,30,12,"[6, 42]",PCO20015.1
2014,1,PCO20051,1,"M2,Th2",HDH 424,45,44,"[2, 38]",PCO20051.1
2014,1,PCO20051,2,"M3,Th3",HDH 424,45,48,"[3, 39]",PCO20051.2
2014,1,PCO20052,2,"M6,Th6",HDH 424,40,43,"[6, 42]",PCO20052.2
2014,1,PCO20053,1,"M2,Th2",OH 302,40,45,"[2, 38]",PCO20053.1
2014,1,PCO20053,2,"M3,Th3",OH 302,40,43,"[3, 39]",PCO20053.2
2014,1,PCO20058,1,"M2,M3",NMH 205B,29,32,"[2, 3]",PCO20058.1
2014,1,PCO20058,2,"Th4,Th5",NMH 205B,29,39,"[40, 41]",PCO20058.2
2014,1,PCO20065,1,"M5,Th5",OH 306,40,53,"[5, 41]",PCO20065.1
2014,1,PCO20065,2,"M6,Th6",OH 306,40,48,"[6, 42]",PCO20065.2
2014,1,GEA20002,1,"Th5,Th6",NTH 113,0,48,"[41, 42]",GEA20002.1
2014,1,GEA20008,1,M1,ANH 313,60,48,[1],GEA20008.1
2014,1,GEA20009,1,M1,ANH 313,60,18,[1],GEA20009.1
2014,1,GEA20011,1,"M4,Th4",NMH 402,40,18,"[4, 40]",GEA20011.1
2014,1,GEA30010,1,"M5,M6",ANH 304,40,12,"[5, 6]",GEA30010.1
2014,1,GEA30011,1,M1,ANH 313,60,6,[1],GEA30011.1
2014,1,GEA30012,1,M1,ANH 313,60,7,[1],GEA30012.1
2014,1,GEA40001,1,M1,ANH 313,60,12,[1],GEA40001.1
2014,1,ISE10002,1,"M3,Th3",HDH 425B,0,56,"[3, 39]",ISE10002.1
2014,1,ISE10022,1,"M2,Th2",HDH 320A,40,37,"[2, 38]",ISE10022.1
2014,1,ISE10052,1,"M2,Th2",HDH 323C,0,56,"[2, 38]",ISE10052.1
2014,1,ISE10052,2,"M3,Th3",HDH 318,0,99,"[3, 39]",ISE10052.2
2014,1,ISE10052,3,"M5,Th5",HDH 318,80,76,"[5, 41]",ISE10052.3
2014,1,ISE20040,1,"M2,Th2",HDH 326A,0,24,"[2, 38]",ISE20040.1
2014,1,ISE20042,1,"Th5,Th6",HDH 320A,25,31,"[41, 42]",ISE20042.1
2014,1,ISE20075,1,"M3,Th3",OH 305,0,60,"[3, 39]",ISE20075.1
2014,1,ISE20081,1,"M4,M5",HDH 418B,40,47,"[4, 5]",ISE20081.1
2014,1,ISE30052,1,"M1,Th1",HDH 320A,0,37,"[1, 37]",ISE30052.1
2014,1,ISE40013,1,"M5,Th5",HDH 326A,20,11,"[5, 41]",ISE40013.1
2014,1,ISE40073,1,"M6,M7",HDH 323C,30,9,"[6, 7]",ISE40073.1
2014,1,ISE40073,2,"M4,Th4",HDH 320A,0,32,"[4, 40]",ISE40073.2
2014,1,ISE40075,1,"M4,M5",HDH 323C,40,22,"[4, 5]",ISE40075.1
2014,1,ISE40078,1,"M6,M7",HDH 320A,20,11,"[6, 7]",ISE40078.1
2014,1,ISE40085,2,"M2,Th2",HDH 324,15,9,"[2, 38]",ISE40085.2
2014,1,CCC20050,1,"M6,Th6",NMH 410B,30,44,"[6, 42]",CCC20050.1
2014,1,CCC20065,1,"Th2,Th3",HDH 303A,30,24,"[38, 39]",CCC20065.1
2014,1,CCC20074,1,"Th5,Th6",NMH 402,20,9,"[41, 42]",CCC20074.1
2014,1,CCC20093,1,"M4,Th4",NMH 405,30,41,"[4, 40]",CCC20093.1
2014,1,CCC30067,1,"Th4,Th5",NMH 404,40,29,"[40, 41]",CCC30067.1
2014,1,CCC30069,1,"Th6,Th7",NMH 410A,30,25,"[42, 43]",CCC30069.1
2014,1,CCC30074,1,"Th8,Th9",NMH 405,40,26,"[44, 45]",CCC30074.1
2014,1,CCC30081,1,"M5,M6",NMH 402,40,46,"[5, 6]",CCC30081.1
2014,1,CCC40073,1,"M2,M3",NMH 406,20,3,"[2, 3]",CCC40073.1
2014,1,GMP10001,1,"M1,Th1",NMH 104A,10,11,"[1, 37]",GMP10001.1
2014,1,GMP10001,2,"M6,Th6",NMH 106,20,15,"[6, 42]",GMP10001.2
2014,1,GMP20003,1,"M3,Th3",NMH 107,5,8,"[3, 39]",GMP20003.1
2014,1,GMP20003,3,"M1,Th1",NMH 110,5,2,"[1, 37]",GMP20003.3
2014,1,GMP20004,1,"M2,Th2",NMH 404,20,39,"[2, 38]",GMP20004.1
2014,1,GMP20005,1,"M5,Th5",NMH 107,5,5,"[5, 41]",GMP20005.1
2014,1,GMP30001,1,"M4,Th4",NMH 106,5,14,"[4, 40]",GMP30001.1
2014,1,GMP30002,1,"M3,Th3",NMH 106,5,5,"[3, 39]",GMP30002.1
2014,1,GMP30004,1,"M3,Th3",NMH 310,20,12,"[3, 39]",GMP30004.1
2014,1,GMP30007,1,"M3,Th3",NMH 405,5,7,"[3, 39]",GMP30007.1
2014,1,GMP40012,1,"M1,Th1",NMH 105,5,6,"[1, 37]",GMP40012.1
2014,1,MEC10001,1,"M6,Th6",OH 405,140,144,"[6, 42]",MEC10001.1
2014,1,MEC10002,1,"M6,Th6",NMH 106,60,60,"[6, 42]",MEC10002.1
2014,1,MEC10002,3,"M1,Th1",NMH 104A,30,32,"[1, 37]",MEC10002.3
2014,1,MEC20001,1,"M5,Th5",NMH 107,55,52,"[5, 41]",MEC20001.1
2014,1,MEC20002,1,"M3,Th3",NMH 103A,40,40,"[3, 39]",MEC20002.1
2014,1,MEC20002,2,"M2,Th2",HDH 303B,40,43,"[2, 38]",MEC20002.2
2014,1,MEC20002,3,"M6,Th6",NMH 110,40,17,"[6, 42]",MEC20002.3
2014,1,MEC20005,1,"M5,Th5",NMH 106,60,47,"[5, 41]",MEC20005.1
2014,1,MEC20006,1,"M6,Th6",NMH 105,40,40,"[6, 42]",MEC20006.1
2014,1,MEC20051,1,"M2,Th2",NMH 404,20,19,"[2, 38]",MEC20051.1
2014,1,MEC20051,2,"M1,Th1",NMH 107,40,21,"[1, 37]",MEC20051.2
2014,1,MEC20055,1,"M3,Th3",NMH 107,35,58,"[3, 39]",MEC20055.1
2014,1,MEC20055,3,"M1,Th1",NMH 110,35,24,"[1, 37]",MEC20055.3
2014,1,MEC20055,4,"M2,Th2",NMH 106,40,84,"[2, 38]",MEC20055.4
2014,1,MEC20058,1,"M3,Th3",NMH 106,35,62,"[3, 39]",MEC20058.1
2014,1,MEC20059,1,"M4,Th4",NMH 106,25,18,"[4, 40]",MEC20059.1
2014,1,MEC30001,1,"M5,Th5",NMH 110,40,25,"[5, 41]",MEC30001.1
2014,1,MEC30005,1,"M6,Th6",NMH 107,40,46,"[6, 42]",MEC30005.1
2014,1,MEC30006,1,"M2,Th2",NMH 110,40,31,"[2, 38]",MEC30006.1
2014,1,MEC30012,1,"M3,Th3",NMH 110,40,5,"[3, 39]",MEC30012.1
2014,1,MEC30052,1,"M4,Th4",NMH 107,40,38,"[4, 40]",MEC30052.1
2014,1,MEC30057,1,"M4,Th4",NMH 103A,40,12,"[4, 40]",MEC30057.1
2014,1,MEC30058,1,"M1,Th1",NMH 105,35,35,"[1, 37]",MEC30058.1
2014,1,MEC30066,1,"M3,Th3",NMH 405,35,40,"[3, 39]",MEC30066.1
2014,1,MEC30068,2,"M2,Th2",NMH 103A,40,37,"[2, 38]",MEC30068.2
2014,1,MEC30069,1,"M5,Th5",NMH 309,40,12,"[5, 41]",MEC30069.1
2014,1,MEC30074,1,"M2,Th2",NMH 309,40,46,"[2, 38]",MEC30074.1
2014,1,MEC30074,2,"M5,Th5",NMH 104A,40,40,"[5, 41]",MEC30074.2
2014,1,MEC30075,1,"M6,Th6",NMH 103A,40,29,"[6, 42]",MEC30075.1
2014,1,MEC40006,1,"M3,Th3",NMH 410B,40,48,"[3, 39]",MEC40006.1
2014,1,MEC40055,1,"M3,Th3",NMH 310,20,17,"[3, 39]",MEC40055.1
2014,1,MEC40061,1,"M2,Th2",NMH 107,40,25,"[2, 38]",MEC40061.1
2014,1,MEC40079,1,"M1,Th1",NMH 103A,40,37,"[1, 37]",MEC40079.1
2014,1,LAW20003,1,"Th4,Th5",ANH 302,80,56,"[40, 41]",LAW20003.1
2014,1,LAW30014,1,"Th6,Th7",ANH 304,20,15,"[42, 43]",LAW30014.1
2014,1,LAW30074,1,"Th2,Th3",ANH 305,40,31,"[38, 39]",LAW30074.1
2014,1,LAW30077,1,"M4,M5",NTH 411,20,10,"[4, 5]",LAW30077.1
2014,1,LAW50005,1,"Th6,Th7",ANH 305,20,11,"[42, 43]",LAW50005.1
2014,1,UIL30051,1,"M2,Th2",ANH 302,40,62,"[2, 38]",UIL30051.1
2014,1,UIL40012,1,"Th2,Th3",ANH 304,20,7,"[38, 39]",UIL40012.1
2014,1,UIL40064,1,"M5,M6",ANH 305,20,28,"[5, 6]",UIL40064.1
2014,1,UIL40092,1,"M4,Th4",ANH 304,20,16,"[4, 40]",UIL40092.1
2014,1,UIL40094,1,"Th5,Th6",NTH 310,20,12,"[41, 42]",UIL40094.1
2014,1,CSW20001,1,"M5,Th5",OH 405,90,99,"[5, 41]",CSW20001.1
2014,1,CSW20002,1,"M4,Th4",NMH 207,40,71,"[4, 40]",CSW20002.1
2014,1,CSW20005,1,"M2,Th2",OH 420,40,46,"[2, 38]",CSW20005.1
2014,1,CSW20012,1,"M1,Th1",HDH 418B,40,68,"[1, 37]",CSW20012.1
2014,1,CSW20012,2,"M3,Th3",NMH 402,50,37,"[3, 39]",CSW20012.2
2014,1,CSW20015,1,"M6,Th6",HDH 318,40,49,"[6, 42]",CSW20015.1
2014,1,CSW20064,1,"M4,Th4",HDH 320B,40,42,"[4, 40]",CSW20064.1
2014,1,CSW20065,1,"M2,Th2",HDH 320B,40,44,"[2, 38]",CSW20065.1
2014,1,CSW30009,1,"M4,Th4",HDH 425B,40,45,"[4, 40]",CSW30009.1
2014,1,CSW30017,1,"M2,Th2",NMH 207,60,33,"[2, 38]",CSW30017.1
2014,1,CSW30018,1,"M6,Th6",NMH 207,60,21,"[6, 42]",CSW30018.1
2014,1,CSW30026,1,"M3,Th3",HDH 320B,40,14,"[3, 39]",CSW30026.1
2014,1,CSW30056,1,"M5,Th5",NMH 207,40,61,"[5, 41]",CSW30056.1
2014,1,CSW30077,1,"Th5,Th6",NMH 109,60,26,"[41, 42]",CSW30077.1
2014,1,CSW40010,1,"Th7,Th8",HDH 318,60,15,"[43, 44]",CSW40010.1
2014,1,CSW40016,1,"M6,Th6",HDH 320B,40,11,"[6, 42]",CSW40016.1
2014,1,CSW40051,1,"M4,Th4",HDH 303B,40,43,"[4, 40]",CSW40051.1
2014,1,CSW40052,1,"M1,Th1",HDH 320B,40,31,"[1, 37]",CSW40052.1
2014,1,BFT20001,1,"M2,Th2",NMH 307,60,65,"[2, 38]",BFT20001.1
2014,1,BFT20001,2,"M1,Th1",NMH 307,60,41,"[1, 37]",BFT20001.2
2014,1,BFT20010,1,"M4,Th4",NMH 307,40,21,"[4, 40]",BFT20010.1
2014,1,BFT30010,1,"M8,Th8",NMH 307,40,38,"[8, 44]",BFT30010.1
2014,1,BFT30016,1,"M2,Th2",NMH 410B,70,58,"[2, 38]",BFT30016.1
2014,1,BFT30020,1,"M6,Th6",NMH 307,40,27,"[6, 42]",BFT30020.1
2014,1,BFT30027,1,"M5,Th5",NMH 307,50,50,"[5, 41]",BFT30027.1
2014,1,BFT30055,1,"M9,Th9",NMH 410B,40,9,"[9, 45]",BFT30055.1
2014,1,BFT40001,1,"M3,Th3",NMH 307,70,36,"[3, 39]",BFT40001.1
2014,1,BFT40005,1,"M8,Th8",NMH 410B,40,16,"[8, 44]",BFT40005.1
2014,1,BFT40012,1,"M4,Th4",NMH 310,50,19,"[4, 40]",BFT40012.1
2014,1,BFT40014,1,"M2,Th2",NMH 310,40,19,"[2, 38]",BFT40014.1
2014,1,ECE20010,1,"M5,Th5",NTH 313,40,32,"[5, 41]",ECE20010.1
2014,1,ECE20010,2,"M6,Th6",NTH 313,40,33,"[6, 42]",ECE20010.2
2014,1,ECE20016,1,"M2,Th2",ANH 313,40,37,"[2, 38]",ECE20016.1
2014,1,ECE20051,1,"M3,Th3",ANH 313,60,45,"[3, 39]",ECE20051.1
2014,1,ECE20051,2,"M4,Th4",ANH 313,60,65,"[4, 40]",ECE20051.2
2014,1,ECE20060,1,"Th7,Th8",NTH 417,30,23,"[43, 44]",ECE20060.1
2014,1,ECE30011,1,"M3,Th3",OH 401,50,40,"[3, 39]",ECE30011.1
2014,1,ECE30021,1,"M4,Th4",ANH 305,40,63,"[4, 40]",ECE30021.1
2014,1,ECE30056,1,"M7,M8",NTH 417,30,20,"[7, 8]",ECE30056.1
2014,1,ECE30075,1,"M5,Th5",NTH 413,30,26,"[5, 41]",ECE30075.1
2014,1,ECE40081,1,"M5,Th5",NTH 311,40,22,"[5, 41]",ECE40081.1
2014,1,ECE40084,1,"M2,Th2",NTH 311,40,23,"[2, 38]",ECE40084.1
2014,1,ITP20001,1,"M6,Th6",OH 401,1,77,"[6, 42]",ITP20001.1
2014,1,ITP20003,1,"M2,Th2",NTH 313,40,67,"[2, 38]",ITP20003.1
2014,1,ITP20003,2,"M3,Th3",NTH 313,40,64,"[3, 39]",ITP20003.2
2014,1,ITP20006,1,"M3,Th3",NTH 310,1,31,"[3, 39]",ITP20006.1
2014,1,ITP30002,1,"M6,Th6",ANH 302,40,57,"[6, 42]",ITP30002.1
2014,1,ITP30005,1,"M2,Th2",OH 401,50,51,"[2, 38]",ITP30005.1
2014,1,ITP40004,1,"M2,Th2",NTH 310,30,23,"[2, 38]",ITP40004.1
2014,1,IID10005,1,"Th2,Th3",NMH 204,25,25,"[38, 39]",IID10005.1
2014,1,IID10005,2,"Th5,Th6",NMH 204,25,24,"[41, 42]",IID10005.2
2014,1,IID20013,3,"M6,M7",NMH 109,25,31,"[6, 7]",IID20013.3
2014,1,IID20016,1,"Th2,Th3",NMH 208,30,31,"[38, 39]",IID20016.1
2014,1,IID20016,2,"Th2,Th3",OH 306,30,28,"[38, 39]",IID20016.2
2014,1,IID20055,1,"M5,M6",HDH 402,25,27,"[5, 6]",IID20055.1
2014,1,IID20059,1,"Th2,Th3",NMH 202,30,32,"[38, 39]",IID20059.1
2014,1,IID20061,1,"M6,M7",NMH 204,30,27,"[6, 7]",IID20061.1
2014,1,IID20061,2,"M2,M3",NMH 204,30,32,"[2, 3]",IID20061.2
2014,1,IID30018,1,Th5,OH 305,50,42,[41],IID30018.1
2014,1,IID30068,1,"M5,M6",NTH 310,30,23,"[5, 6]",IID30068.1
2014,1,IID30068,2,"M2,M3",NMH 109,30,30,"[2, 3]",IID30068.2
2014,1,IID30080,1,"Th2,Th3",NMH 205B,20,8,"[38, 39]",IID30080.1
2014,1,IID30082,1,"Th6,Th7",NMH 105,30,18,"[42, 43]",IID30082.1
2014,1,IID30086,1,"M2,M3",NMH 202,30,31,"[2, 3]",IID30086.1
2014,1,IID30086,2,"M5,M6",NMH 202,30,34,"[5, 6]",IID30086.2
2014,1,IID40066,1,"M5,M6",NMH 310,30,18,"[5, 6]",IID40066.1
2014,1,IID40066,2,"M2,M3",NMH 208,30,16,"[2, 3]",IID40066.2
2014,1,IID40070,1,"Th4,Th5",NMH 208,20,17,"[40, 41]",IID40070.1
2014,1,IID40070,2,"Th6,Th7",NMH 208,20,13,"[42, 43]",IID40070.2
2014,1,IID40071,1,"M5,M6",NMH 208,20,17,"[5, 6]",IID40071.1
2014,1,IID40071,2,"M4,M5",NMH 109,20,13,"[4, 5]",IID40071.2
2014,1,HMM20028,3,"Th8,Th9,Th10",NTH 120B,30,28,"[44, 45, 46]",HMM20028.3
2014,1,HMM20031,1,"M4,Th4",OH 405,80,88,"[4, 40]",HMM20031.1
2014,1,HMM30012,1,"M3,Th3",ANH 302,80,106,"[3, 39]",HMM30012.1
2014,1,HMM30018,1,"M4,M5,M6,M7",ANH 302,60,38,"[4, 5, 6, 7]",HMM30018.1
2014,1,HMM30032,1,"M2,Th2",OH 305,70,57,"[2, 38]",HMM30032.1
2014,1,HMM40020,1,"Th4,Th5,Th6,Th7",NTH 120B,40,8,"[40, 41, 42, 43]",HMM40020.1
2014,1,HMM40043,1,"M2,Th2",NTH 214,40,40,"[2, 38]",HMM40043.1
2014,1,CUE20002,1,"M3,Th3",OH 421,40,50,"[3, 39]",CUE20002.1
