년도,학기,학과명,과목코드,과목명,분반,주야,이수구분명,교수성명,학점,수강정원,개설여부,강의실명,수강인원,수업시간,성적평가방식구분,영의강의여부,학년,코드쉐어링과목코드,코드쉐어링분반,코드쉐어링되어진과목,코드쉐어링수강여부,비고,개설세부,인정영역구분,인정영역구분명
2014,1,글로벌리더십학부,GEK20019,교회사의이해,2,주간,교양선택,Richard M. Hamm,3,30,Y,HDH 303A,31,"월1,목1",일반과목,Y,1,,,,N,,,W09,세계관2
2014,1,글로벌리더십학부,GEK20021,생활체육 2,1,주간,교양선택,지승원,1,30,Y,NTH 213,22,목6,성적만P/F나감,N,1,,,,N,태권도,,W16,리더십
2014,1,글로벌리더십학부,GEK20021,생활체육 2,2,주간,교양선택,배치헌,1,20,Y,NTH 411,19,"목7,목8",성적만P/F나감,N,1,,,,N,테니스,,W16,리더십
2014,1,글로벌리더십학부,GEK20028,인간관계와자기성장,3,주간,교양선택,김세준,3,40,Y,NTH 411,25,"목2,목3",성적만P/F나감,N,1,,,,N,,,W16,리더십
2014,1,글로벌리더십학부,GEK20031,독서토론과 글쓰기,1,주간,교양필수,최영이,3,40,Y,NMH 105,35,"월4,목4",일반과목,N,1,,,,N,,,W10,인문
2014,1,글로벌리더십학부,GEK20031,독서토론과 글쓰기,2,주간,교양필수,최영이,3,40,Y,NMH 105,37,"월5,목5",일반과목,N,1,,,,N,,,W10,인문
2014,1,글로벌리더십학부,GEK20031,독서토론과 글쓰기,3,주간,교양필수,최영이,3,40,Y,NMH 402,36,"월2,목2",일반과목,N,1,,,,,,,W10,인문
2014,1,글로벌리더십학부,GEK20042,교육학개론,1,주간,교양필수,Michael Fowler,3,40,Y,OH 402,44,"월2,목2",일반과목,Y,1,,,,N,,,W12,사회
2014,1,글로벌리더십학부,GEK20043,공학윤리,1,주간,교양필수,이재환,3,80,Y,HDH 418B,15,"목4,목5",일반과목,Y,1,,,,,,,W10,인문
2014,1,글로벌리더십학부,GEK20044,시민생활과 법,1,주간,교양필수,임은호,3,60,Y,NMH 410A,55,"월6,월7",일반과목,N,1,,,,N,법학부 3학년이상 수강불가.,,W12,사회
2014,1,글로벌리더십학부,GEK20045,Christian Foundation 2,1,주간,교양필수,김형겸,2,70,Y,NMH 404,66,"월3,목3",성적만P/F나감,N,1,,,,N,,,W07,신앙2
2014,1,글로벌리더십학부,GEK20053,통계학,1,주간,교양필수,김헌주,3,40,Y,HDH 303A,46,"월4,목4",일반과목,N,1,,,,N,,,W13,수학
2014,1,글로벌리더십학부,GEK30014,기독교와현대사상,1,주간,교양선택,최용준,3,90,Y,OH 401,90,"월5,목5",일반과목,Y,1,,,,N,,,W09,세계관2
2014,1,글로벌리더십학부,GEK30022,리더십의 이해,1,주간,교양선택,라원기,2,60,Y,NMH 404,59,"월5,월6",성적만P/F나감,N,1,,,,N,,,W16,리더십
2014,1,글로벌리더십학부,GEK30022,리더십의 이해,2,주간,교양선택,김정원,2,15,Y,NTH 213,15,"월6,월7",성적만P/F나감,N,1,GEK10077,1,C,N,,,W16,리더십
2014,1,글로벌리더십학부,GEK40096,교양특론,2,주간,교양선택,김민지,3,60,Y,NMH 403,33,"월4,목4",일반과목,N,1,,,,N,주제 : 예술과 시각문화,,W16,리더십
2014,1,글로벌리더십학부,ISL10011,초급프랑스어1,1,주간,교양선택,정덕재,3,30,Y,NMH 109,23,"화2,목2",일반과목,N,1,,,,N,프랑스 또는 프랑스어권 국가에서 1년 이상 거주한 경우 수강불가,,W19,외국어
2014,1,글로벌리더십학부,ISL10011,초급프랑스어1,2,주간,교양선택,정덕재,3,30,Y,NMH 109,14,"화3,목3",일반과목,N,1,,,,N,프랑스 또는 프랑스어권 국가에서 1년 이상 거주한 경우 수강불가,,W19,외국어
2014,1,글로벌리더십학부,ISL10046,English Pre-Course 1,1,주간,교양선택,김영칠,3,0,Y,GLC 204,3,"월3,목3",일반과목,Y,1,,,,N,,1,W19,외국어
2014,1,글로벌리더십학부,ISL10071,초급일본어1,1,주간,교양선택,Harada Masao,3,30,Y,OH 421,22,"월2,목2",일반과목,N,1,,,,N,,,W19,외국어
2014,1,글로벌리더십학부,ISL10071,초급일본어1,2,주간,교양선택,Harada Masao,3,30,Y,OH 421,25,"월5,목5",일반과목,N,1,,,,N,,,W19,외국어
2014,1,글로벌리더십학부,ISL10073,초급스페인어1,3,주간,교양선택,Jessica Matchett,3,20,Y,GLC 304,31,"월5,목5",일반과목,Y,1,,,,N,,,W19,외국어
2014,1,글로벌리더십학부,ISL10075,초급중국어1,2,주간,교양선택,권용호,3,35,Y,NMH 104A,37,"월4,목4",일반과목,N,1,,,,N,1학년 우선 수강,,W19,외국어
2014,1,글로벌리더십학부,ISL10075,초급중국어1,5,주간,교양선택,권용호,3,35,Y,NMH 104A,38,"월2,목2",일반과목,N,1,,,,N,1학년 우선 수강,,W19,외국어
2014,1,글로벌리더십학부,ISL10075,초급중국어1,7,주간,교양선택,김소희,3,35,Y,NMH 108,40,"월4,목4",일반과목,N,1,,,,N,1학년 우선 수강,,W19,외국어
2014,1,글로벌리더십학부,ISL10075,초급중국어1,8,주간,교양선택,김소희,3,35,Y,NMH 108,38,"월5,목5",일반과목,N,1,,,,N,1학년 우선 수강,,W19,외국어
2014,1,글로벌리더십학부,ISL10075,초급중국어1,11,주간,교양선택,권용호,3,35,Y,NMH 104A,33,"월3,목3",일반과목,N,1,,,,,,,W19,외국어
2014,1,글로벌리더십학부,ISL10075,초급중국어1,12,주간,교양선택,김소희,3,35,Y,NMH 108,36,"월3,목3",일반과목,N,1,,,,,,,W19,외국어
2014,1,글로벌리더십학부,ISL10085,러시아어로 하는 러시아여행,1,주간,교양선택,이승억,3,30,Y,NMH 108,17,"월6,목6",일반과목,N,1,,,,N,,,W19,외국어
2014,1,글로벌리더십학부,ISL10091,독일어1,1,주간,교양선택,남중섭,3,30,Y,NTH 213,13,"월4,목4",일반과목,N,1,,,,N,,1,W19,외국어
2014,1,글로벌리더십학부,ISL10091,독일어1,2,주간,교양선택,남중섭,3,30,Y,NTH 213,22,"월5,목5",일반과목,N,1,,,,N,,,W19,외국어
2014,1,글로벌리더십학부,ISL20077,중급중국어1,4,주간,교양선택,김소희,3,25,Y,NMH 108,25,"월2,목2",일반과목,N,2,,,,N,,,W19,외국어
2014,1,글로벌리더십학부,PCO10012,English Foundation,1,주간,실무필수,John F. Bailey,3,20,Y,GLC 304,20,"월1,목1",일반과목,Y,1,,,,N,,,W50,실무영어
2014,1,글로벌리더십학부,PCO10012,English Foundation,2,주간,실무필수,John F. Bailey,3,20,Y,GLC 304,20,"월2,목2",일반과목,Y,1,,,,N,,,W50,실무영어
2014,1,글로벌리더십학부,PCO10012,English Foundation,3,주간,실무필수,John F. Bailey,3,20,Y,GLC 304,20,"월4,목4",일반과목,Y,1,,,,N,,,W50,실무영어
2014,1,글로벌리더십학부,PCO10012,English Foundation,5,주간,실무필수,Jessica Matchett,3,20,Y,GLC 101,20,"월2,목2",일반과목,Y,1,,,,N,,,W50,실무영어
2014,1,글로벌리더십학부,PCO10012,English Foundation,6,주간,실무필수,Jessica Matchett,3,20,Y,GLC 101,20,"월4,목4",일반과목,Y,1,,,,N,,,W50,실무영어
2014,1,글로벌리더십학부,PCO10012,English Foundation,15,주간,실무필수,Mark H. Buzby,3,20,Y,GLC 301,19,"월3,목3",일반과목,Y,1,,,,N,,,W50,실무영어
2014,1,글로벌리더십학부,PCO10012,English Foundation,16,주간,실무필수,Mark H. Buzby,3,20,Y,GLC 301,20,"월5,목5",일반과목,Y,1,,,,N,,,W50,실무영어
2014,1,글로벌리더십학부,PCO10012,English Foundation,17,주간,실무필수,Mark H. Buzby,3,20,Y,GLC 301,20,"월6,목6",일반과목,Y,1,,,,N,,,W50,실무영어
2014,1,글로벌리더십학부,PCO10013,English Communication,1,주간,실무필수,Amber Hope Montuori,3,20,Y,GLC 305,18,"월2,목2",일반과목,Y,1,,,,N,,,W50,실무영어
2014,1,글로벌리더십학부,PCO10013,English Communication,2,주간,실무필수,Amber Hope Montuori,3,20,Y,GLC 305,18,"월3,목3",일반과목,Y,1,,,,N,,,W50,실무영어
2014,1,글로벌리더십학부,PCO10013,English Communication,3,주간,실무필수,Amber Hope Montuori,3,20,Y,GLC 305,19,"월5,목5",일반과목,Y,1,,,,N,,,W50,실무영어
2014,1,글로벌리더십학부,PCO10013,English Communication,4,주간,실무필수,Jeremy D. Knapp,3,20,Y,GLC 303,19,"월1,목1",일반과목,Y,1,,,,N,,,W50,실무영어
2014,1,글로벌리더십학부,PCO10013,English Communication,5,주간,실무필수,Jeremy D. Knapp,3,20,Y,GLC 303,17,"월2,목2",일반과목,Y,1,,,,N,,,W50,실무영어
2014,1,글로벌리더십학부,PCO10013,English Communication,6,주간,실무필수,Jeremy D. Knapp,3,20,Y,GLC 303,20,"월4,목4",일반과목,Y,1,,,,N,,,W50,실무영어
2014,1,글로벌리더십학부,PCO10013,English Communication,7,주간,실무필수,JudithVanBruggen,3,20,Y,GLC 106,18,"월5,목5",일반과목,Y,1,,,,N,,,W50,실무영어
2014,1,글로벌리더십학부,PCO10013,English Communication,8,주간,실무필수,JudithVanBruggen,3,20,Y,GLC 106,19,"월6,목6",일반과목,Y,1,,,,N,,,W50,실무영어
2014,1,글로벌리더십학부,PCO10015,한국어1,1,주간,실무필수,조수빈,3,30,Y,HDH 303A,22,"월7,목7",일반과목,N,1,,,,N,,,W53,실무한국어
2014,1,글로벌리더십학부,PCO10016,한국어2,1,주간,실무필수,장은혜,3,30,Y,HDH 303A,19,"월5,목5",일반과목,N,1,,,,N,,,W53,실무한국어
2014,1,글로벌리더십학부,PCO10024,한문,1,주간,실무필수,김윤규,3,60,Y,HDH 418B,57,"월2,목2",일반과목,N,1,,,,N,,,W51,실무한문
2014,1,글로벌리더십학부,PCO10024,한문,2,주간,실무필수,김윤규,3,60,Y,HDH 418B,43,"월3,목3",일반과목,N,1,,,,N,,,W51,실무한문
2014,1,글로벌리더십학부,PCO10052,C 프로그래밍,1,주간,실무선택,홍최영,3,40,Y,HDH 303B,55,"월6,목6",일반과목,N,2,,,,N,,,W52,실무전산
2014,1,글로벌리더십학부,PCO10058,정보처리실습,1,주간,실무필수,김경미,2,45,Y,HDH 403,46,"월1,목1",일반과목,N,1,,,,N,1학년우선 수강신청,,W52,실무전산
2014,1,글로벌리더십학부,PCO10058,정보처리실습,4,주간,실무필수,곽태식,2,45,Y,HDH 403,47,"월2,목2",일반과목,N,1,,,,N,1학년우선 수강신청,,W52,실무전산
2014,1,글로벌리더십학부,PCO10058,정보처리실습,5,주간,실무필수,곽태식,2,45,Y,HDH 403,48,"월3,목3",일반과목,N,1,,,,N,1학년우선 수강신청,,W52,실무전산
2014,1,글로벌리더십학부,PCO10058,정보처리실습,6,주간,실무필수,곽태식,2,45,Y,HDH 403,47,"월6,목6",일반과목,N,1,,,,N,1학년우선 수강신청,,W52,실무전산
2014,1,글로벌리더십학부,PCO10058,정보처리실습,8,주간,실무필수,홍최영,2,45,Y,HDH 402,47,"월2,목2",일반과목,N,1,,,,N,1학년우선 수강신청,,W52,실무전산
2014,1,글로벌리더십학부,PCO10058,정보처리실습,9,주간,실무필수,홍최영,2,45,Y,HDH 402,47,"월3,목3",일반과목,N,1,,,,N,1학년우선 수강신청,,W52,실무전산
2014,1,글로벌리더십학부,PCO10058,정보처리실습,10,주간,실무필수,홍최영,2,45,Y,HDH 403,45,"월5,목5",일반과목,N,1,,,,N,1학년우선 수강신청,,W52,실무전산
2014,1,글로벌리더십학부,PCO10058,정보처리실습,14,주간,실무필수,김준형,2,45,Y,OH 302,46,"월5,목5",일반과목,N,1,,,,N,1학년우선 수강신청,,W52,실무전산
2014,1,글로벌리더십학부,PCO10058,정보처리실습,15,주간,실무필수,김준형,2,45,Y,OH 302,47,"월6,목6",일반과목,N,1,,,,N,1학년우선 수강신청,,W52,실무전산
2014,1,글로벌리더십학부,PCO10058,정보처리실습,16,주간,실무필수,김준형,2,45,Y,OH 302,47,"월7,목7",일반과목,N,1,,,,N,1학년우선 수강신청,,W52,실무전산
2014,1,글로벌리더십학부,PCO10058,정보처리실습,17,주간,실무필수,김군오,2,45,Y,HDH 424,46,"월5,목5",일반과목,N,1,,,,N,1학년우선 수강신청,,W52,실무전산
2014,1,글로벌리더십학부,PCO20004,English Reading&Discussion,1,주간,실무필수,Craig G. Smith,3,20,Y,GLC 302,20,"월2,목2",일반과목,Y,2,,,,N,,,W50,실무영어
2014,1,글로벌리더십학부,PCO20004,English Reading&Discussion,2,주간,실무필수,Craig G. Smith,3,20,Y,GLC 302,20,"월3,목3",일반과목,Y,2,,,,N,,,W50,실무영어
2014,1,글로벌리더십학부,PCO20004,English Reading&Discussion,4,주간,실무필수,Alex D. Bishop,3,20,Y,GLC 301,16,"월1,목1",일반과목,Y,2,,,,N,,,W50,실무영어
2014,1,글로벌리더십학부,PCO20004,English Reading&Discussion,5,주간,실무필수,Alex D. Bishop,3,20,Y,GLC 301,20,"월2,목2",일반과목,Y,2,,,,N,,,W50,실무영어
2014,1,글로벌리더십학부,PCO20004,English Reading&Discussion,11,주간,실무필수,Jeanine K. Bendezu,3,20,Y,GLC 302,19,"월4,목4",일반과목,Y,2,,,,N,,,W50,실무영어
2014,1,글로벌리더십학부,PCO20004,English Reading&Discussion,12,주간,실무필수,Jeanine K. Bendezu,3,20,Y,GLC 302,19,"월5,목5",일반과목,Y,2,,,,N,,,W50,실무영어
2014,1,글로벌리더십학부,PCO20004,English Reading&Discussion,13,주간,실무필수,Jeanine K. Bendezu,3,20,Y,GLC 302,18,"월6,목6",일반과목,Y,2,,,,N,,,W50,실무영어
2014,1,글로벌리더십학부,PCO20005,English Grammar&Composition,1,주간,실무필수,Deborah van Duin,3,20,Y,GLC 202,20,"월2,목2",일반과목,Y,2,,,,N,,,W50,실무영어
2014,1,글로벌리더십학부,PCO20005,English Grammar&Composition,2,주간,실무필수,Deborah van Duin,3,20,Y,GLC 202,19,"월4,목4",일반과목,Y,2,,,,N,,,W50,실무영어
2014,1,글로벌리더십학부,PCO20005,English Grammar&Composition,3,주간,실무필수,Deborah van Duin,3,20,Y,GLC 202,20,"월5,목5",일반과목,Y,2,,,,N,,,W50,실무영어
2014,1,글로벌리더십학부,PCO20005,English Grammar&Composition,6,주간,실무필수,Alexander Banks,3,20,Y,GLC 101,19,"월3,목3",일반과목,Y,2,,,,N,,,W50,실무영어
2014,1,글로벌리더십학부,PCO20005,English Grammar&Composition,7,주간,실무필수,Alexander Banks,3,20,Y,GLC 101,20,"월6,목6",일반과목,Y,2,,,,N,,,W50,실무영어
2014,1,글로벌리더십학부,PCO20005,English Grammar&Composition,10,주간,실무필수,Richard M. Hamm,3,20,Y,GLC 303,20,"월3,목3",일반과목,Y,2,,,,N,,,W50,실무영어
2014,1,글로벌리더십학부,PCO20005,English Grammar&Composition,11,주간,실무필수,Richard M. Hamm,3,20,Y,GLC 303,16,"월5,목5",일반과목,Y,2,,,,N,,,W50,실무영어
2014,1,글로벌리더십학부,PCO20015,한국어3,1,주간,실무필수,장은혜,3,30,Y,HDH 303A,12,"월6,목6",일반과목,N,2,,,,N,,1,W53,실무한국어
2014,1,글로벌리더십학부,PCO20051,데이타통계처리,1,주간,실무선택,김헌주,2,45,Y,HDH 424,44,"월2,목2",일반과목,N,2,,,,N,전체학년 동시에 수강신청함.,,W52,실무전산
2014,1,글로벌리더십학부,PCO20051,데이타통계처리,2,주간,실무선택,김헌주,2,45,Y,HDH 424,48,"월3,목3",일반과목,N,2,,,,N,전체학년 동시에 수강신청함.,,W52,실무전산
2014,1,글로벌리더십학부,PCO20052,데이타베이스활용,2,주간,실무선택,김군오,2,40,Y,HDH 424,43,"월6,목6",일반과목,N,2,,,,,,,W52,실무전산
2014,1,글로벌리더십학부,PCO20053,인터넷 활용,1,주간,실무선택,김군오,2,40,Y,OH 302,45,"월2,목2",일반과목,N,2,,,,N,,,W52,실무전산
2014,1,글로벌리더십학부,PCO20053,인터넷 활용,2,주간,실무선택,김군오,2,40,Y,OH 302,43,"월3,목3",일반과목,N,2,,,,N,,,W52,실무전산
2014,1,글로벌리더십학부,PCO20058,컴퓨터그래픽 기초,1,주간,실무선택,이재선,2,29,Y,NMH 205B,32,"월2,월3",일반과목,N,1,,,,N,,,W52,실무전산
2014,1,글로벌리더십학부,PCO20058,컴퓨터그래픽 기초,2,주간,실무선택,이재선,2,29,Y,NMH 205B,39,"목4,목5",일반과목,N,1,,,,N,,,W52,실무전산
2014,1,글로벌리더십학부,PCO20065,인터넷비즈니스,1,주간,실무선택,김경미,2,40,Y,OH 306,53,"월5,목5",일반과목,N,2,,,,N,,,W52,실무전산
2014,1,글로벌리더십학부,PCO20065,인터넷비즈니스,2,주간,실무선택,김경미,2,40,Y,OH 306,48,"월6,목6",일반과목,N,2,,,,N,,,W52,실무전산
2014,1,Global EDISON Academy,GEA20002,Techno Entrepreneurial Practicum I,1,주간,전공필수,김재효,2,0,Y,NTH 113,48,"목5,목6",일반과목,N,2,,,,,,,,
2014,1,Global EDISON Academy,GEA20008,Entrepreneurial Vision Development1,1,주간,전공필수,김재효외 4명,0,60,Y,ANH 313,48,월1,성적만P/F나감,Y,2,GEA40001,1,C,N,,,,
2014,1,Global EDISON Academy,GEA20009,Entrepreneurial Vision Development2,1,주간,전공필수,김재효외 4명,0,60,Y,ANH 313,18,월1,성적만P/F나감,Y,2,GEA40001,1,C,N,,,,
2014,1,Global EDISON Academy,GEA20011,Entrepreneurial Business,1,주간,전공필수,김혁환,3,40,Y,NMH 402,18,"월4,목4",일반과목,N,2,,,,N,,,,
2014,1,Global EDISON Academy,GEA30010,Global Entrepreneurship Project,1,주간,전공선택,강신익,3,40,Y,ANH 304,12,"월5,월6",일반과목,N,3,,,,N,,,,
2014,1,Global EDISON Academy,GEA30011,Entrepreneurial Vision Development3,1,주간,전공필수,김재효외 4명,0,60,Y,ANH 313,6,월1,성적만P/F나감,Y,3,GEA40001,1,C,N,,,,
2014,1,Global EDISON Academy,GEA30012,Entrepreneurial Vision Development4,1,주간,전공필수,김재효외 4명,0,60,Y,ANH 313,7,월1,성적만P/F나감,Y,3,GEA40001,1,C,N,,,,
2014,1,Global EDISON Academy,GEA40001,Entrepreneurial Vision Development5,1,주간,전공필수,김재효외 4명,1,60,Y,ANH 313,12,월1,일반과목,Y,4,GEA40001,1,D,N,,,,
2014,1,국제어문학부,ISE10002,언어학개론,1,주간,전공선택,조준모,3,0,Y,HDH 425B,56,"월3,목3",일반과목,Y,1,,,,N,,,W18,전공기초
2014,1,국제어문학부,ISE10022,"Understanding Literature: Reading, Reacting, Writing",1,주간,전공선택,나윤숙,3,40,Y,HDH 320A,37,"월2,목2",일반과목,N,1,,,,N,,,,
2014,1,국제어문학부,ISE10052,국제관계학입문,1,주간,전공선택,김준형,3,0,Y,HDH 323C,56,"월2,목2",일반과목,N,1,,,,N,,,W18,전공기초
2014,1,국제어문학부,ISE10052,국제관계학입문,2,주간,전공선택,김준형,3,0,Y,HDH 318,99,"월3,목3",일반과목,N,1,,,,N,,,W18,전공기초
2014,1,국제어문학부,ISE10052,국제관계학입문,3,주간,전공선택,박원곤,3,80,Y,HDH 318,76,"월5,목5",일반과목,Y,1,,,,N,,,W18,전공기초
