Source course,Dest course,Count
GCS10052.9,GCS10014.1,1
GCS10052.8,GCS10002.2,6
GCS10052.8,GCS10002.3,4
GCS10033.4,GCS10001.6,2
GEA20008.1,GEK10055.3,1
GEA20008.1,GEK10057.3,2
GEA20008.1,GCS10014.1,1
GEA20008.1,GCS10037.5,1
GEA20008.1,GEK20019.1,1
CUE30051.1,GEK20053.2,6
CUE30051.1,GEK10040.2,1
CUE30051.1,GCS20005.2,2
CUE30051.1,MEC10002.1,2
CUE30051.1,CUE30005.1,10
CUE30051.1,GEK20016.1,4
IID40067.2,IID40066.1,3
CUE30012.1,GCS20002.4,2
BFT40005.1,BFT30055.1,4
ISE20040.1,GCS20001.8,2
ISE20040.1,GEK20062.1,2
ISE20040.1,GEK10022.2,2
ISE30096.1,GCS20002.6,2
HMM40043.1,ECE20057.1,2
HMM40043.1,GCS10001.4,2
HMM40043.1,HMM20031.1,4
GEK20021.1,GEK10075.1,1
GEK20021.1,GEK10059.2,3
GEK10015.2,GCS20001.5,1
GEK10015.2,GCS10001.4,2
GEK10015.2,GCS10055.1,1
GEK10015.2,GCS30008.1,1
GEK10015.2,GCS10041.1,2
GEK10015.2,GCS10003.1,1
GCS20005.3,GCS20001.16,2
GCS20005.3,GCS10003.1,2
GCS20005.3,GCS10019.1,2
GCS10037.10,GCS10034.1,2
GCS10037.11,GCS10002.3,6
CSW20001.1,ISE20040.1,8
CSW20001.1,GEK20058.9,2
CSW20001.1,GCS20001.7,2
CSW20001.1,GEK20059.1,2
CSW20001.1,GEK20062.2,6
CSW20001.1,GEK10089.1,1
CSW20001.1,GEA30020.1,1
CSW20001.1,ISE10051.2,1
CSW20001.1,GEK20028.2,1
CSW20001.1,GCS10037.1,2
CSW20001.1,GEK10057.1,2
CSW20001.1,CCC20050.1,2
CSW20001.1,GEK30014.1,2
CSW20001.1,GEA20002.1,1
GEK30014.1,GCS20001.8,2
GEK30014.1,GEK10041.2,2
GEK30014.1,GEK10022.2,12
GEK30014.1,GCS20002.8,2
GEK10022.1,GCS10002.2,2
GEK30014.2,GCS10002.4,2
ISE30081.1,GCS30008.1,2
ISE30081.1,GCS20002.5,2
ISE30081.1,GEK10057.3,2
CCC20056.1,ISE20075.1,2
CCC20056.1,CCC20020.1,2
MEC40055.1,GEK20059.1,2
MEC40055.1,MEC20059.2,2
MEC40055.1,GEK10041.3,1
GEK20058.10,GCS10002.4,2
GEK10096.1,GEK10041.1,16
GEK10096.1,GCS10052.7,10
GEK10096.1,GEK10062.2,6
GEK10096.1,GCS10052.1,4
GEK10096.1,GCS10001.5,6
GEK10096.1,GEK10059.3,4
GEK10096.1,GCS10058.2,2
GEK10096.1,GEK10060.1,2
GEK10096.1,GEK10042.1,10
GEK10096.1,GEK10038.2,4
GEK10096.2,GCS10052.4,4
GEK10096.2,GCS10052.2,2
GEK10096.4,GEK10075.1,2
GEK10096.4,GCS10002.4,2
IID20061.3,GEK30007.1,1
IID20061.1,GCS10007.1,1
IID20061.1,GEK10099.1,1
CSW30063.1,GEK20062.1,2
CSW30063.1,MEC20055.3,2
HMM20031.1,GEK10062.2,2
HMM20031.1,HMM10041.1,46
HMM20031.1,GCS20005.2,2
HMM20031.1,GCS10058.2,2
HMM20031.1,GEK10096.2,2
HMM20031.1,GCS10037.6,2
HMM20031.1,GCS30008.2,2
HMM20031.1,GEK20016.1,2
HMM20031.2,GCS10004.1,2
PST10047.1,GEK20062.2,1
ITP30002.1,GEK10095.4,2
ITP30002.1,BFT20001.1,1
ITP30002.1,GCS10004.1,4
ISE30071.1,ISE20075.1,6
GEA30012.1,GEK10062.1,1
ISE10002.1,GCS10052.7,2
ISE10002.1,GEK10062.2,2
ISE10002.1,GEK20058.8,2
ISE10002.1,GEK10042.1,4
ISE10002.1,GCS20002.6,4
ISE10002.1,GCS10041.2,1
ISE10002.1,GCS20001.17,2
ISE10002.1,GEK20016.1,6
GEA20002.1,GEK20062.3,1
GEA20002.1,GEK10075.1,1
IID20016.2,GEK20059.1,1
IID20016.2,GCS10037.1,2
IID20016.2,GCS10058.1,1
IID20016.2,CUE40003.1,2
IID20016.2,CCC20050.1,1
IID20016.2,GEK20062.2,1
IID20016.2,GEK10057.1,1
MEC30066.1,CCE20003.1,2
MEC30066.1,MEC20051.1,2
MEC30066.1,GCS10003.1,2
MEC30066.1,GCS10019.1,2
BFT30027.1,BFT30020.1,10
BFT30027.1,MEC10001.1,2
BFT30027.1,CSW40015.1,2
BFT30027.1,GEK10022.2,2
MEC30058.1,GEK20062.2,2
MEC30058.1,GEA30020.1,1
MEC30058.1,MEC20059.2,2
GCS10034.1,GCS10002.2,2
GCS10034.1,GCS10002.3,2
GCS20001.7,GCS10002.2,2
GEK20028.2,GEK10075.1,1
IID30018.1,ECE20016.2,1
IID30018.1,GEK20062.1,1
IID30018.1,CSW30006.1,1
GEA30020.1,GCS10002.4,1
HMM20075.1,GEK20059.1,1
HMM20075.1,GCS10037.1,2
HMM20075.1,HMM20017.1,2
HMM20075.1,GEK10053.2,8
HMM20075.1,GEK20062.2,1
CUE20002.1,GEK10021.2,1
CUE20002.1,GEK20028.2,1
CUE20002.1,HMM20017.1,4
CUE20002.1,GEK10022.1,2
CUE20002.1,GCS20008.2,1
ECE20057.1,GEK20053.2,6
ECE20057.1,GEK10062.2,6
ECE20057.1,BFT40001.1,2
ECE20057.1,GEK10040.2,1
ECE20057.1,GCS10052.1,2
ECE20057.1,ECE20010.1,2
ECE20057.1,GEK10060.1,4
ECE20057.1,MEC10002.1,2
ECE20057.1,GCS10058.2,22
ECE20057.1,MEC20002.1,4
ECE20057.1,GEK10096.2,10
ECE20057.1,ECE20051.2,22
ECE20057.1,ISE20075.1,2
ECE20057.1,GEK10038.2,2
ECE20057.1,GEK20016.1,10
LAW30034.1,MEC40006.1,2
LAW30034.1,GEK10041.1,2
LAW30034.1,GEK10062.2,2
LAW30034.1,GEK10040.2,1
LAW30034.1,GEK10059.3,2
LAW30034.1,MEC10002.1,2
LAW30034.1,ISE20075.1,2
LAW30034.1,GCS20002.6,2
LAW30034.1,GEK20016.1,2
HMM30012.1,GEK20062.3,4
HMM30012.1,GEK10075.1,1
HMM30012.1,GCS10002.4,2
GEK20063.2,GEK10035.2,2
GEK20063.2,GEK10095.1,2
GEK20063.2,GCS10001.6,2
GEK20063.2,GCS10052.8,4
GEK20063.2,GCS10037.11,2
GEK20063.2,GEK10057.1,10
GEK20063.2,GEK20028.2,1
HMM30012.2,MEC20005.2,1
GEK20063.1,GCS10052.5,2
GEK20063.1,GEK10035.2,1
GEK20063.1,GCS20001.7,2
GEK20063.1,GCS10037.1,2
GEK20063.1,GEK10041.3,3
GEK20063.1,GCS10037.11,6
GEK20063.1,GEK10058.2,2
GEK20063.1,GEK10057.1,4
MEC30012.1,GEK20062.1,2
MEC30012.1,GEK10053.1,2
MEC30012.1,GEK10096.4,2
CCC20020.1,GCS10007.1,2
CCC20020.1,GEK10099.1,2
GEA30011.1,GEK10096.1,1
GEA30011.1,GCS10003.1,1
ISE20084.1,GEK10059.2,2
MEC30006.1,MEC20059.1,4
MEC30006.1,MEC20058.1,6
GEK10053.2,GEK10022.2,2
UIL20013.1,GEE30023.1,2
UIL20013.1,ISE40073.2,2
CSW20065.1,GEK10041.1,4
CSW20065.1,GEK10062.2,4
CSW20065.1,GEK20058.8,2
CSW20065.1,GEK10059.3,2
CSW20065.1,GCS20005.2,2
CSW20065.1,GEK10060.1,2
CSW20065.1,GCS10037.6,4
CSW20065.1,GEK10042.1,16
CSW20065.1,ISE20075.1,2
CSW20065.1,GEK20016.1,8
CSW20065.1,GCS20001.17,2
CSW20065.1,CSW20012.3,9
MEC30052.1,MEC20059.1,2
MEC30052.1,GEK10059.3,2
MEC30052.1,MEC20058.1,4
ITP20001.1,MEC10001.1,2
ITP20001.1,ECE30081.1,2
ITP20001.1,GEK10053.1,4
ITP20001.1,GEK20062.1,6
ITP20001.1,MEC30005.1,2
ITP20001.1,GCS20002.8,4
ITP20001.1,BFT30020.1,2
ITP20001.1,MEC20055.3,4
ITP20001.1,ECE20016.2,16
ITP20001.1,GEK10022.2,4
ITP20001.1,GEK30014.2,6
ITP20001.2,GEK20062.3,6
ITP20001.2,ECE20060.2,2
CCC20050.1,ISE20084.1,2
CCC20050.1,GEK20021.1,1
CCC20050.1,GCS10037.2,2
CCC20050.1,GCS10052.3,2
CCC20050.1,GEK10022.2,2
CCC20050.1,GEK30014.2,2
MEC20058.1,GEK10099.1,2
MEC20058.1,GEE30023.1,2
MEC20058.1,MEC20001.1,2
MEC20058.1,GCS10004.1,2
GCS20001.16,GCS10037.6,2
GCS20001.17,GCS10007.1,2
ISE20006.1,GEK20062.3,2
MEC40006.1,GCS20002.1,2
MEC40006.1,ISE40073.2,2
HMM20017.1,GEK10053.1,6
HMM20017.1,GCS10037.2,2
HMM20017.1,GCS20002.8,2
HMM20017.1,GEK20062.1,4
HMM20017.1,GEK10022.2,2
HMM20017.1,GEK30014.2,2
LAW50005.1,LAW30077.1,3
HMM40053.1,HMM20017.1,4
GEK10041.1,GCS10007.1,12
GEK10041.1,GCS10033.4,2
GEK10041.1,GCS10037.10,4
GEK10041.1,GCS10052.4,8
GEK10041.1,GCS10052.2,12
GEK10041.3,GCS10002.4,1
GEK10041.2,GCS10002.4,4
BFT40012.1,CCC30081.1,1
BFT40012.1,GCS10037.11,2
BFT40012.1,GEK30014.1,2
BFT40012.1,GCS20002.2,2
CSW40010.2,GCS10007.1,2
CSW40010.2,ISE40013.1,2
CSW40010.2,CSW20020.1,2
ECE20016.1,MEC10001.1,2
ECE20016.1,MEC20055.3,2
ECE20016.1,GEK10053.1,2
ECE20016.1,GEK10096.4,2
ECE20016.1,CCC20074.1,1
ECE20016.1,GEK30014.2,2
ECE30075.1,CCE20005.1,4
ECE30075.1,GEK10059.3,2
ECE30075.1,GEK20016.1,2
HMM20041.1,GEK10096.1,4
HMM20041.1,GEK20042.1,2
HMM20041.1,HMM20031.1,6
ECE20051.2,GEK20011.3,2
ECE20051.1,GEK10041.1,2
ECE20051.1,GEK20053.2,4
ECE20051.1,GEK20016.1,2
BFT30020.1,GEK30007.1,2
BFT30020.1,GEK20021.2,1
GCS20002.6,GCS10004.1,2
GCS20002.5,GCS10041.2,1
ITP30005.1,MEC10001.1,4
ITP30005.1,ECE30081.1,4
ITP30005.1,GCS20001.8,2
ITP30005.1,ECE20016.2,2
ITP30005.1,ITP20001.2,2
ITP30005.1,GEK10096.4,2
ITP30005.1,GEK20062.1,4
IID10004.2,GCS10002.4,3
IID10004.1,BFT20001.1,2
IID10004.1,GCS10037.10,1
IID10004.1,GEK20063.2,1
IID10004.1,GEK10095.4,2
IID10004.1,GEK20011.3,1
GEK10062.1,GEK10041.1,26
GEK10062.1,GEK10040.2,1
GEK10062.1,GCS10001.5,2
GEK10062.1,GEK10060.1,4
GEK10062.1,GEK10042.1,12
GEK10062.1,GCS10041.2,1
GEK10062.1,GCS20001.17,2
GEK10062.2,GCS10033.4,2
CSW30006.1,GEK10059.2,2
GEK20062.2,GCS10002.2,6
GEK20062.2,GEK10041.2,2
GEK20062.2,GCS10052.12,2
GEK20062.2,GEK10022.2,6
GEK20062.2,GEK10053.1,2
GEK20062.1,GEK20021.2,1
GEK20062.1,GEK10059.2,2
CCC40081.1,CCC20074.1,1
GEK10059.3,GCS10052.2,2
BFT20001.1,GEK10041.2,2
BFT20001.1,GEK20021.1,1
BFT20001.1,GEK20062.1,2
BFT20001.1,GEK10096.4,1
BFT20001.1,UIL30011.1,1
BFT20001.1,GEK10022.2,3
BFT20001.1,GEK30014.2,3
GEK10060.1,GCS10052.4,2
GEK10057.1,GEK10041.2,6
GEK10057.1,GCS10052.3,10
GEK10057.1,GEK10053.1,2
GEK10057.1,GCS10037.2,6
GEK10057.1,GCS10002.2,8
GEK10057.1,GCS10002.3,4
GEK10057.1,GCS10052.12,6
GEK10057.3,GEK10041.1,8
GEK10057.3,GCS10052.7,2
GEK10057.3,GEK10040.2,1
GEK10057.3,GCS10052.1,2
GEK10057.3,GCS10057.1,2
GEK10057.3,GCS10001.5,6
GEK10057.3,GCS10037.6,2
GEK10057.3,GEK10042.1,6
GEK10057.3,GCS10041.2,1
CSW20005.1,CSW20001.1,4
CSW20005.1,GEK10099.1,2
CSW20005.1,GEE30023.1,4
CCC30081.1,GEK20062.3,1
GEK20053.1,GEK10041.1,2
GEK20053.1,GEK10040.2,2
GEK20053.1,GCS20005.2,2
GEK20053.1,GEK10060.1,2
GEK20053.1,GCS10037.6,2
GEK20053.1,GEK10042.1,4
MEC20001.1,GEK10095.1,2
MEC20001.1,GEK20059.1,2
MEC20001.1,GEK20062.2,6
MEC20001.1,GCS10058.1,2
MEC20001.1,ISE10051.2,2
MEC20001.1,GEK20028.2,2
MEC20001.1,GCS10007.2,2
LAW30074.1,GCS20002.7,2
LAW30074.1,GEK10095.4,2
LAW30074.1,MEC20001.1,2
GEK10055.3,GCS10052.7,8
GEK10055.3,GEK10041.1,4
GEK10055.3,GCS10001.5,6
GEK10055.3,GCS10058.2,2
GEK10055.3,GCS30008.2,2
GEK10055.3,GEK10038.2,1
GEK20011.1,GEK10041.1,12
GEK20011.1,GEK10062.2,2
GEK20011.1,GEK10040.2,1
GEK20011.1,GCS10052.1,10
GEK20011.1,GCS10001.5,4
GEK20011.1,GEK10059.3,2
GEK20011.1,GEK10096.2,8
GEK20011.1,GEK10042.1,8
GEK20011.1,GEK10038.2,1
GEK20011.3,GCS10001.6,2
GEK20011.3,GEK10022.1,2
GEK20011.3,GEK10038.3,1
GEK20011.3,GEK10058.2,2
UIL30016.1,UIL20013.1,2
UIL30016.1,GEK10059.3,2
ECE30011.1,GEK20062.3,2
ECE30011.1,ECE20060.2,2
GCS20002.1,GCS10058.1,2
CSW30026.1,GEK20062.1,2
GEK10038.1,GCS10052.7,1
GEK10038.1,GCS10001.5,1
GEK10038.1,GCS10058.2,1
CSW30035.1,GCS20001.8,2
CSW30035.1,MEC30074.2,2
CSW30035.1,ISE20006.1,2
CSW30035.1,GEK10022.2,2
GEK10038.3,GCS10002.4,2
GEK10038.2,GCS10001.6,1
GEK10038.2,GCS10050.6,1
GEK10095.4,GCS10052.5,4
GEK10095.4,GEK10035.2,3
GEK10095.4,GCS10001.6,2
GEK10095.4,GCS10058.1,4
GEK10095.4,GEK10041.3,1
GEK10095.4,GEK10038.3,1
GEK10095.4,GEK10057.1,8
GEK10095.4,GCS10052.11,2
GEK20058.8,GCS10007.1,4
GEK20058.8,GEK10099.1,2
GEK20058.8,GCS10052.2,2
GEK20058.9,GEK10041.2,4
GEK20058.9,GCS10052.3,4
GEK20058.9,GEK20021.1,2
GEK20058.9,GCS10037.2,2
GEK20058.9,GCS10002.2,10
GEK20058.9,GCS10002.3,6
GEK20058.9,GEK10096.4,2
GEK20058.9,GEK10091.1,2
GEK20058.9,GCS10052.12,4
GEK20058.9,GEK10022.2,6
GEK20044.1,GCS10002.2,2
GEK20044.1,GCS10002.3,5
GEK20044.1,GCS10052.3,1
GEK20044.1,GCS10052.12,1
GEK10095.1,GEK10041.2,2
GEK10095.1,GCS10052.3,4
GEK10095.1,GCS10037.2,4
GEK10095.1,GCS10002.2,6
GEK10095.1,GCS10002.3,2
GEK10095.1,GEK10091.1,3
GEK10095.1,GCS10052.12,2
CUE20052.1,ECE20057.1,2
CUE20052.1,CCE20003.1,6
CUE20052.1,MEC20055.1,2
CUE20052.1,GEK10062.1,2
CUE20052.1,GEK10055.3,6
CUE20052.1,CSW20065.1,2
CUE20052.1,GCS10037.5,2
CUE20052.1,GCS20001.16,2
GEK20058.7,GEK10041.1,18
GEK20058.7,GCS10052.7,4
GEK20058.7,GEK10062.2,12
GEK20058.7,GCS10052.1,2
GEK20058.7,GCS10001.5,10
GEK20058.7,GCS10058.2,2
GEK20058.7,GEK10096.2,6
GEK20058.7,GEK10042.1,8
GEK20058.7,GEK10060.1,4
GEK20058.7,GEK10038.2,2
GEK20042.1,GEK10062.2,2
GEK20042.1,GEK10059.3,2
GEK20042.1,GCS20005.2,2
GEK20042.1,GEK20016.1,2
CUE30005.1,CUE20002.1,4
ITP40003.1,GEK20062.1,2
ITP40003.1,MEC20057.1,1
ITP40003.1,GEK10022.2,4
CCE20005.1,GCS20002.7,2
CCE20005.1,GEK10095.4,2
CCE20005.1,GEK20063.1,4
CSW40052.1,CSW30009.1,1
CSW40052.1,GCS20008.1,1
CSW40052.1,GCS10037.5,2
CSW40052.1,GCS20005.1,2
CSW40052.1,GCS20001.5,2
MEC30068.1,ISE20075.1,2
MEC30068.1,MEC20002.1,4
MEC30068.1,GEK20016.1,2
MEC30068.1,MEC20058.1,2
CCC40046.1,ISE20075.1,2
CCC40046.1,GEK10040.2,1
ISE20075.1,GCS10007.1,2
ISE20075.1,GEK10099.1,2
ISE20075.1,GCS20001.6,4
ISE20075.1,GCS10004.1,2
IID30071.2,CUE20002.1,1
IID30071.2,GCS20001.6,1
GCS10052.12,GCS10002.4,2
GCS10052.11,GCS10002.2,6
GCS10052.11,GCS10002.3,6
MEC10002.1,GEK20011.3,2
MEC10002.1,GCS10004.1,2
LAW10004.1,GEK10062.1,4
LAW10004.1,GEK20058.7,10
LAW10004.1,ISE30096.1,2
LAW10004.1,CCE20003.1,2
LAW10004.1,GCS10001.4,6
LAW10004.1,GEK20028.1,1
LAW10004.1,GEK10096.1,4
LAW10004.1,GCS10050.4,4
LAW10004.1,CCC40046.1,2
LAW10004.1,GCS10050.2,2
LAW10004.1,GEK10057.3,4
LAW10004.1,GCS10014.1,1
LAW10004.1,GCS10052.10,2
MEC20055.3,GEK20062.3,4
MEC20055.2,MEC10001.1,4
MEC20055.1,GEK10041.1,4
MEC20055.1,GCS10037.6,4
MEC20055.1,GEK10062.2,2
MEC20055.1,GEK10040.2,1
MEC20055.1,GEK20053.2,2
MEC20055.1,CCC20020.1,2
MEC20055.1,GCS20005.2,2
MEC20055.1,MEC20002.1,4
MEC20055.1,GEK10060.1,2
MEC20055.1,MEC10002.1,12
MEC20055.1,ISE20075.1,4
MEC20055.1,GCS20002.6,2
MEC20055.1,GEK20016.1,6
GEK30022.1,GEK20062.3,1
GEK30022.1,GEK10059.2,2
GEK30022.1,GCS10002.4,2
GEK10058.2,GEK10041.2,2
GEK10058.2,GCS10002.2,2
GEK10058.2,GCS10002.3,2
GEK10058.2,GCS10037.2,2
GEK10058.2,GCS10052.12,2
UIL30011.1,GEK30007.1,1
UIL30011.1,CCE24001.1,4
GCS10050.2,GCS10041.2,1
CUE20005.1,GCS10052.5,3
CUE20005.1,GEK20059.1,1
CUE20005.1,GCS10037.1,1
CUE20005.1,ISE10051.2,1
CUE20005.1,GCS10007.2,1
CUE20005.1,GEK30014.1,1
CSW30025.1,CSW20005.2,10
CSW30025.1,GEK30022.1,1
CSW30025.1,GEK20062.2,2
CSW30025.1,CSW30009.2,2
CSW30025.1,GEK30014.1,2
CSW30025.1,GEK10022.1,2
CSW30025.1,GEA20002.1,1
GCS30008.1,GCS10041.2,1
GCS30008.1,GCS10001.5,2
GCS30008.1,GCS10057.1,2
GCS10058.2,GCS10007.1,2
GCS10058.2,GCS10052.4,2
ISE40013.1,GEK20062.2,2
CSW20012.3,GEK10041.3,3
CSW20012.3,CSW20005.2,4
CSW20012.3,GCS20001.7,2
CSW20012.3,GEK20059.1,1
CSW20012.3,GEK20062.2,1
CSW20012.3,CCC20050.1,1
CSW20012.3,GCS10007.2,2
CSW20012.3,GEK30014.1,1
CSW20012.3,GEK10022.1,3
CSW30009.1,CSW20020.1,2
MEC20051.2,GCS10019.1,2
MEC20051.1,MEC20002.1,2
IID20006.1,GCS10007.1,1
IID20006.1,GCS20001.6,1
ECE30081.1,ECE20060.2,2
ECE30081.1,ECE30056.1,5
GEK10040.2,GCS10007.2,2
GEK10040.2,GCS20001.7,1
CSW20005.2,GCS10037.2,8
CSW20005.2,ISE20084.1,2
CSW20005.2,GCS20001.8,2
CSW20005.2,UIL30011.1,4
CSW20005.2,LAW30077.1,1
CSW20005.2,MEC30074.2,4
CSW20005.2,GCS20002.8,2
CSW20005.2,MEC20055.3,2
CSW20005.2,GEK20062.1,8
CSW20005.2,GEK10022.2,2
GCS10037.1,GCS10002.2,4
GCS10037.1,GCS10002.3,2
GCS10037.2,GCS10002.4,6
ECE30012.1,GEK20053.2,2
ECE30012.1,GCS10001.5,2
ECE30012.1,GEK10040.2,1
ISE10051.1,GCS10058.1,1
ISE10051.1,GEK20058.9,2
ISE10051.1,GCS10034.1,1
ISE10051.1,GEK10095.1,6
ISE10051.1,GCS10037.1,2
ISE10051.1,GCS20001.7,1
ISE10051.1,GCS10061.1,1
ISE10051.1,GCS10037.11,1
ISE10051.1,GEK20062.2,2
ISE10051.1,GEK10057.1,3
ISE10051.1,GCS10007.2,2
ISE10051.1,GEK10022.1,2
ISE10051.1,GCS10052.11,2
ISE10051.2,GEK10041.2,2
ISE10051.2,GEK20058.10,1
ISE10051.2,GCS10002.2,1
ISE10051.2,GCS10002.3,1
ISE10051.2,GEK10096.4,1
ISE10051.2,GCS10052.12,1
ISE10051.2,GEK30014.2,1
MEC10002.4,GEK10041.1,4
MEC10002.4,GCS10001.5,2
MEC10002.4,GEK20058.8,4
MEC10002.4,GEK10062.2,4
MEC10002.4,GEK10042.1,2
GCS10050.4,GCS10041.2,1
GCS10050.4,GCS10001.5,2
MEC20002.1,MEC20001.1,8
MEC20002.1,ISE10051.1,1
GCS10050.6,GCS10002.2,2
GCS10050.6,GCS10002.3,2
GCS10050.6,GCS10037.2,2
GCS10050.1,GCS10001.4,2
GCS10050.1,GCS10019.1,2
CSW30017.1,GEK10062.1,2
CSW30017.1,MEC20055.1,2
CSW30017.1,GCS10003.1,2
CSW30017.1,CSW30009.1,3
CSW30017.1,GEK20028.1,1
CSW30017.1,UIL30016.1,2
CSW30017.1,GCS20001.16,4
CSW30017.1,ISE10002.1,2
CSW30017.1,GCS10052.10,2
ECE40084.1,GEK20053.2,2
MEC10002.3,GEK10062.1,6
MEC10002.3,GEK20058.7,4
MEC10002.3,GEK10055.3,2
MEC10002.3,GCS10001.4,2
MEC10002.3,GEK20011.1,4
MEC10002.3,GEK20028.1,1
MEC10002.3,GEK10096.1,2
MEC10002.3,GCS10050.4,2
MEC10002.3,GCS10041.1,1
MEC10002.3,ISE10002.1,4
GCS10007.1,GCS10001.6,4
MEC20059.2,MEC20057.1,1
MEC20059.1,ISE40073.2,2
MEC20059.1,GEE30023.1,2
MEC20059.1,GCS10004.1,2
GCS10007.2,GCS10002.3,4
UIL30017.1,GCS10007.1,2
UIL30017.1,GEK10099.1,2
UIL30017.1,MEC40055.1,2
GEK20016.1,GCS10007.1,2
GEK20016.1,GCS10004.1,2
