년도,학기,학과명,과목코드,과목명,분반,주야,이수구분명,교수성명,학점,수강정원,개설여부,강의실명,수강인원,수업시간,성적평가방식구분,영의강의여부,학년,코드쉐어링과목코드,코드쉐어링분반,코드쉐어링되어진과목,코드쉐어링수강여부,비고,개설세부,인정영역구분,인정영역구분명
2016,1,글로벌리더십학부,GCS20001,English Reading and Discussion,17,주간,교양선택필수,Martha-Jean MacLeod,3,20,Y,GLC 101,18,"월3,목3",일반과목,Y,2,,,,N,,,W32,영어1
2016,1,글로벌리더십학부,GCS20002,English Grammar and Composition,1,주간,교양선택필수,Mark H. Buzby,3,20,Y,GLC 202,20,"월4,목4",일반과목,Y,2,,,,N,,,W32,영어1
2016,1,글로벌리더십학부,GCS20002,English Grammar and Composition,2,주간,교양선택필수,Mark H. Buzby,3,20,Y,GLC 202,20,"월5,목5",일반과목,Y,2,,,,N,,,W32,영어1
2016,1,글로벌리더십학부,GCS20002,English Grammar and Composition,3,주간,교양선택필수,GeorgeVanBruggen,3,0,Y,GLC 202,19,"월1,목1",일반과목,Y,2,,,,N,,,W32,영어1
2016,1,글로벌리더십학부,GCS20002,English Grammar and Composition,4,주간,교양선택필수,GeorgeVanBruggen,3,0,Y,GLC 202,20,"월2,목2",일반과목,Y,2,,,,N,,,W32,영어1
2016,1,글로벌리더십학부,GCS20002,English Grammar and Composition,5,주간,교양선택필수,Chad McDonald,3,20,Y,GLC 303,16,"월2,목2",일반과목,Y,2,,,,N,,,W32,영어1
2016,1,글로벌리더십학부,GCS20002,English Grammar and Composition,6,주간,교양선택필수,Chad McDonald,3,20,Y,GLC 303,18,"월3,목3",일반과목,Y,2,,,,N,,,W32,영어1
2016,1,글로벌리더십학부,GCS20002,English Grammar and Composition,7,주간,교양선택필수,Alexander Banks,3,20,Y,GLC 101,20,"월4,목4",일반과목,Y,2,,,,N,,,W32,영어1
2016,1,글로벌리더십학부,GCS20002,English Grammar and Composition,8,주간,교양선택필수,Alexander Banks,3,20,Y,GLC 101,20,"월6,목6",일반과목,Y,2,,,,N,,,W32,영어1
2016,1,글로벌리더십학부,GCS20005,데이타통계처리,1,주간,교양선택필수,도해영,2,45,Y,HDH 403,48,"월2,목2",일반과목,N,2,,,,N,전학년 동시 수강신청,,W59,소프트웨어활용
2016,1,글로벌리더십학부,GCS20005,데이타통계처리,2,주간,교양선택필수,도해영,2,45,Y,HDH 403,47,"월3,목3",일반과목,N,2,,,,N,전학년 동시 수강신청,,W59,소프트웨어활용
2016,1,글로벌리더십학부,GCS20005,데이타통계처리,3,주간,교양선택필수,도해영,2,45,Y,HDH 403,45,"월1,목1",일반과목,N,2,,,,,,,W59,소프트웨어활용
2016,1,글로벌리더십학부,GCS20008,컴퓨터그래픽 기초,1,주간,교양선택필수,이중섭,2,29,Y,HDH 402,29,"월2,월3",일반과목,N,2,,,,N,전학년 동시 수강신청,,W59,소프트웨어활용
2016,1,글로벌리더십학부,GCS20008,컴퓨터그래픽 기초,2,주간,교양선택필수,이중섭,2,29,Y,HDH 402,29,"월5,월6",일반과목,N,2,,,,N,전학년 동시 수강신청,,W59,소프트웨어활용
2016,1,글로벌리더십학부,GCS30008,EAP-Engineering,1,주간,교양선택필수,Kurt A. Davidek,3,20,Y,NTH 412,9,"월2,목2",일반과목,Y,3,,,,N,,1,W32,영어1
2016,1,글로벌리더십학부,GCS30008,EAP-Engineering,2,주간,교양선택필수,Kurt A. Davidek,3,20,Y,NTH 412,7,"월3,목3",일반과목,Y,3,,,,N,,1,W32,영어1
2016,1,글로벌리더십학부,GCS40001,Essentials of English Communication,1,주간,교양선택,Robert MacLeod,3,4,Y,GLC 302,4,"월4,목4",일반과목,Y,4,,,,N,,,W33,영어2
2016,1,글로벌리더십학부,GEE30023,Developing Leadership for a Global World,1,주간,교양선택,Michael Fowler,3,25,Y,OH 402,52,"월4,목4",일반과목,Y,1,,,,N,,,W30,리더십및문제해결
2016,1,글로벌리더십학부,GEK10015,한동인성교육,2,주간,교양필수,Alexander Banks,1,0,Y,HDH 303A,37,목1,성적만P/F나감,Y,1,,,,N,,,W05,인성1
2016,1,글로벌리더십학부,GEK10021,생활체육 1,2,주간,교양선택,배치헌,1,25,Y,NTH 213,12,"목5,목6",성적만P/F나감,N,1,,,,N,테니스,1,W31,스포츠
2016,1,글로벌리더십학부,GEK10022,수화1,1,주간,교양선택,이지영,2,40,Y,NMH 410A,41,"월5,목5",성적만P/F나감,N,1,,,,N,,,W30,리더십및문제해결
2016,1,글로벌리더십학부,GEK10022,수화1,2,주간,교양선택,이지영,2,40,Y,NMH 410B,40,"월6,목6",성적만P/F나감,N,1,,,,N,,,W30,리더십및문제해결
2016,1,글로벌리더십학부,GEK10035,한국사(근현대사),1,주간,교양선택필수,정성일,3,60,Y,NMH 410B,33,"목2,목3",일반과목,Y,1,,,,,,,W27,인문학
2016,1,글로벌리더십학부,GEK10035,한국사(근현대사),2,주간,교양선택필수,정성일,3,40,Y,OH 306,39,"목5,목6",일반과목,N,1,,,,,,,W27,인문학
2016,1,글로벌리더십학부,GEK10038,물리학실험1,1,주간,교양선택필수,조현지,1,25,Y,HDH 419,15,"목1,목2",성적만P/F나감,N,1,,,,N,1학년 우선수강,,W29,자연과학
2016,1,글로벌리더십학부,GEK10038,물리학실험1,2,주간,교양선택필수,조현지,1,25,Y,HDH 419,23,"목3,목4",성적만P/F나감,N,1,,,,N,1학년 우선수강,,W29,자연과학
2016,1,글로벌리더십학부,GEK10038,물리학실험1,3,주간,교양선택필수,조현지,1,25,Y,HDH 419,28,"목5,목6",성적만P/F나감,N,1,,,,N,1학년 우선수강,,W29,자연과학
2016,1,글로벌리더십학부,GEK10040,사회학개론,1,주간,교양선택필수,정태식,3,60,Y,NMH 410B,45,"월1,월2",일반과목,N,1,,,,N,,,W28,사회과학
2016,1,글로벌리더십학부,GEK10040,사회학개론,2,주간,교양선택필수,정태식,3,60,Y,NMH 410B,57,"월3,월4",일반과목,Y,1,,,,N,,,W28,사회과학
2016,1,글로벌리더십학부,GEK10041,심리학개론,1,주간,교양선택,신성만,3,150,Y,ANH Auditorium,187,"월3,목3",일반과목,N,1,,,,N,4학년0명/3학년10명/2학년30명/1학년110명,,W18,전공기초
2016,1,글로벌리더십학부,GEK10041,심리학개론,2,주간,교양선택,이혜주,3,60,Y,NMH 410A,57,"월6,목6",일반과목,Y,1,,,,N,,,W18,전공기초
2016,1,글로벌리더십학부,GEK10041,심리학개론,3,주간,교양선택,이종환,3,60,Y,NMH 307,53,"목5,목6",일반과목,N,1,,,,N,,,W18,전공기초
2016,1,글로벌리더십학부,GEK10042,사회복지개론,1,주간,교양선택,유장춘외 3명,3,100,Y,OH 405,102,"월3,목3",일반과목,N,1,,,,N,,,W18,전공기초
2016,1,글로벌리더십학부,GEK10053,미분방정식과 응용,1,주간,교양선택필수,이처경,3,40,Y,NTH 212,32,"월6,목6",일반과목,Y,1,,,,N,,,W29,자연과학
2016,1,글로벌리더십학부,GEK10053,미분방정식과 응용,2,주간,교양선택필수,박병오,3,60,Y,HDH 425B,63,"월5,목5",일반과목,N,1,,,,N,,,W29,자연과학
2016,1,글로벌리더십학부,GEK10055,물리학 1,3,주간,교양선택필수,유태준,3,60,Y,NMH 404,61,"월2,목2",일반과목,N,1,,,,N,1학년 우선수강,,W29,자연과학
2016,1,글로벌리더십학부,GEK10057,일반생물학,1,주간,교양선택필수,도명술외 1명,3,60,Y,OH 405,94,"월5,목5",일반과목,N,1,,,,N,,,W29,자연과학
2016,1,글로벌리더십학부,GEK10057,일반생물학,3,주간,교양선택필수,WilhelmHolzapfel,3,60,Y,NMH 403,76,"월2,목2",일반과목,Y,1,,,,N,,,W29,자연과학
2016,1,글로벌리더십학부,GEK10058,일반화학,2,주간,교양선택필수,장태현,3,60,Y,NMH 410B,24,"월5,목5",일반과목,Y,1,,,,N,"
고등학교 때 화학을 배운 학생들 우선수강",,W29,자연과학
2016,1,글로벌리더십학부,GEK10059,환경과 인간,2,주간,교양선택필수,도형기,3,60,Y,NMH 307,60,"월7,목7",일반과목,N,1,,,,,,,W56,융복합
2016,1,글로벌리더십학부,GEK10059,환경과 인간,3,주간,교양선택필수,김주일외 1명,3,50,Y,NMH 403,51,"월3,목3",일반과목,N,1,,,,N,,,W56,융복합
2016,1,글로벌리더십학부,GEK10060,식품과 건강,1,주간,교양선택필수,신현길외 1명,3,60,Y,NMH 410A,27,"월3,목3",일반과목,N,1,,,,N,,,W56,융복합
2016,1,글로벌리더십학부,GEK10062,미술의 이해,1,주간,교양선택,김민지,3,70,Y,NMH 105,70,"월2,목2",성적만P/F나감,N,1,,,,N,,,W17,예술
2016,1,글로벌리더십학부,GEK10062,미술의 이해,2,주간,교양선택,김민지,3,70,Y,NMH 105,69,"월3,목3",성적만P/F나감,N,1,,,,N,,,W17,예술
2016,1,글로벌리더십학부,GEK10075,1학년 세미나,1,주간,교양선택필수,최혜봉,1,1,Y,NMH 108,40,목7,성적만P/F나감,N,1,,,,N,1학년 수강과목 / 주제 : ICT와 융합,,W56,융복합
2016,1,글로벌리더십학부,GEK10087,동양의 역사와 문화,1,주간,교양선택필수,김종건,3,60,Y,HDH 418B,38,"목8,목9",일반과목,N,1,,,,N,,,W27,인문학
2016,1,글로벌리더십학부,GEK10089,외국인을 위한 한국 언어와 문화,1,주간,교양선택필수,조정수,3,40,Y,NMH 402,14,"목5,목6",일반과목,Y,1,,,,N,"재외, foreign students only",1,W27,인문학
2016,1,글로벌리더십학부,GEK10091,컴퓨터공학개론,1,주간,교양선택,이강,2,35,Y,NTH 412,48,"월6,월7",일반과목,N,1,,,,N,1학년 수강 과목,,W18,전공기초
2016,1,글로벌리더십학부,GEK10094,일반화학실험,1,주간,교양선택필수,황철원,1,20,Y,NMH 411,15,"목8,목9",성적만P/F나감,N,1,,,,N,,,W29,자연과학
2016,1,글로벌리더십학부,GEK10095,Calculus 1,1,주간,교양선택필수,송민경,3,80,Y,HDH 418B,77,"월5,목5",일반과목,N,1,,,,N,1학년 우선수강,,W29,자연과학
2016,1,글로벌리더십학부,GEK10095,Calculus 1,4,주간,교양선택필수,김광익,3,60,Y,HDH 418B,43,"월4,목4",일반과목,N,1,,,,N,1학년 우선수강,,W29,자연과학
2016,1,글로벌리더십학부,GEK10096,Calculus 2,1,주간,교양선택필수,송민경,3,80,Y,HDH 418B,79,"월2,목2",일반과목,N,1,,,,N,1학년 우선수강,,W29,자연과학
2016,1,글로벌리더십학부,GEK10096,Calculus 2,2,주간,교양선택필수,송민경,3,80,Y,HDH 418B,78,"월3,목3",일반과목,N,1,,,,N,1학년 우선수강,,W29,자연과학
2016,1,글로벌리더십학부,GEK10096,Calculus 2,4,주간,교양선택필수,박병오,3,80,Y,HDH 418B,53,"월6,목6",일반과목,N,1,,,,N,1학년 우선수강,,W29,자연과학
2016,1,글로벌리더십학부,GEK10099,시각예술의 이해,1,주간,교양선택,김민지,3,60,Y,NMH 105,28,"월4,목4",일반과목,N,1,,,,N,,,W17,예술
2016,1,글로벌리더십학부,GEK20011,기독교 세계관,1,주간,교양선택필수,곽진환,2,50,Y,OH 420,55,"월2,목2",일반과목,N,1,,,,N,100분 수업,,W08,세계관1
2016,1,글로벌리더십학부,GEK20011,기독교 세계관,3,주간,교양선택필수,최용준,2,60,Y,OH 420,56,"월4,목4",일반과목,Y,1,,,,N,60분 수업임,,W08,세계관1
2016,1,글로벌리더십학부,GEK20016,신앙특론,1,주간,교양선택필수,최정훈,3,70,Y,NMH 404,90,"월3,목3",성적만P/F나감,N,1,,,,N,영성과 정체성,,W09,세계관2
2016,1,글로벌리더십학부,GEK20019,교회사의이해,1,주간,교양선택필수,Richard M. Hamm,3,30,Y,HDH 303B,27,"월2,목2",일반과목,Y,1,,,,N,,,W09,세계관2
2016,1,글로벌리더십학부,GEK20021,생활체육 2,1,주간,교양선택,지승원,1,30,Y, ,25,목6,성적만P/F나감,N,1,,,,N,태권도 / 강의실 : CCR,,W31,스포츠
2016,1,글로벌리더십학부,GEK20021,생활체육 2,2,주간,교양선택,배치헌,1,25,Y,NTH 213,24,"목7,목8",성적만P/F나감,N,1,,,,N,테니스,,W31,스포츠
2016,1,글로벌리더십학부,GEK20028,인간관계와자기성장,1,주간,교양선택,이재명,3,60,Y,SU 101,60,"목2,목3",성적만P/F나감,N,1,GEK20028,1,D,,,,W30,리더십및문제해결
2016,1,글로벌리더십학부,GEK20028,인간관계와자기성장,2,주간,교양선택,이재명,3,60,Y,SU 101,60,"목5,목6",성적만P/F나감,N,1,,,,N,,,W30,리더십및문제해결
2016,1,글로벌리더십학부,GEK20042,교육학개론,1,주간,교양선택필수,Michael Fowler,3,40,Y,OH 402,56,"월2,목2",일반과목,Y,1,,,,N,,,W28,사회과학
2016,1,글로벌리더십학부,GEK20044,시민생활과 법,1,주간,교양선택필수,배준성,3,40,Y,OH 305,41,"월4,월5",일반과목,N,1,,,,N,법학부 4학년 이상 학생은 수강불가,,W28,사회과학
2016,1,글로벌리더십학부,GEK20053,통계학,1,주간,교양선택필수,김헌주,3,50,Y,HDH 425B,51,"월2,목2",일반과목,N,1,,,,N,,,W29,자연과학
2016,1,글로벌리더십학부,GEK20053,통계학,2,주간,교양선택필수,김헌주,3,50,Y,HDH 425B,50,"월3,목3",일반과목,N,1,,,,N,,,W29,자연과학
2016,1,글로벌리더십학부,GEK20058,성경의 이해,7,주간,교양선택필수,이재현,2,65,Y,OH 403,67,"월2,목2",일반과목,N,2,,,,N,"1학년 우선 수강, 장기려 RC 분반",,W34,기독교신앙기초1
2016,1,글로벌리더십학부,GEK20058,성경의 이해,8,주간,교양선택필수,이재현,2,65,Y,OH 403,66,"월3,목3",일반과목,N,2,,,,N,"1학년 우선 수강, 장기려 RC 분반",,W34,기독교신앙기초1
2016,1,글로벌리더십학부,GEK20058,성경의 이해,9,주간,교양선택필수,이재현,2,65,Y,OH 402,64,"월5,목5",일반과목,N,2,,,,N,"1학년 우선 수강, 장기려 RC 분반",,W34,기독교신앙기초1
2016,1,글로벌리더십학부,GEK20058,성경의 이해,10,주간,교양선택필수,Gregory T. Brown,2,65,Y,NMH 404,26,"월6,목6",일반과목,Y,2,,,,N,"1학년 우선 수강, Carmichael College RC 분반",,W34,기독교신앙기초1
2016,1,글로벌리더십학부,GEK20059,기독교의 이해,1,주간,교양선택필수,김형겸,2,65,Y,NMH 403,80,"월5,목5",성적만P/F나감,N,2,,,,,"1학년 우선 수강, 손양원 RC 분반 권장",,W35,기독교신앙기초2
2016,1,글로벌리더십학부,GEK20062,기독교 변증학,1,주간,교양선택필수,김형겸,3,75,Y,NMH 403,80,"월6,목6",성적만P/F나감,N,2,,,,N,,,W09,세계관2
2016,1,글로벌리더십학부,GEK20062,기독교 변증학,2,주간,교양선택필수,김기호,3,70,Y,OH 403,106,"월5,목5",성적만P/F나감,N,2,,,,N,,,W09,세계관2
2016,1,글로벌리더십학부,GEK20062,기독교 변증학,3,주간,교양선택필수,김형겸,3,75,Y,NMH 403,75,"월7,목7",성적만P/F나감,N,2,,,,,,,W09,세계관2
2016,1,글로벌리더십학부,GEK20063,성경과 삶,1,주간,교양선택필수,김형겸,2,65,Y,NMH 403,44,"월4,목4",성적만P/F나감,N,2,,,,N,"1학년 우선 수강, 손양원 RC 분반",,W34,기독교신앙기초1
2016,1,글로벌리더십학부,GEK20063,성경과 삶,2,주간,교양선택필수,최정훈,2,65,Y,NMH 404,34,"월4,목4",일반과목,N,2,,,,N,"1학년 우선 수강, 카이퍼 RC 분반",,W34,기독교신앙기초1
2016,1,글로벌리더십학부,GEK30007,직업과 소명,1,주간,교양선택,한윤식,1,40,Y,NTH 213,32,월7,성적만P/F나감,N,1,,,,N,,,W30,리더십및문제해결
2016,1,글로벌리더십학부,GEK30014,기독교와현대사상,1,주간,교양선택필수,최용준,3,60,Y,OH 420,62,"월5,목5",일반과목,Y,1,,,,N,75분 수업임,,W09,세계관2
2016,1,글로벌리더십학부,GEK30014,기독교와현대사상,2,주간,교양선택필수,김기호,3,50,Y,OH 420,43,"월6,목6",일반과목,N,1,,,,N,,,W09,세계관2
2016,1,글로벌리더십학부,GEK30022,리더십의 이해,1,주간,교양선택,라원기,2,60,Y,SU 101,60,"월5,월6",성적만P/F나감,N,1,,,,N,,,W30,리더십및문제해결
2016,1,글로벌리더십학부,PST10001,확률 및 통계,1,주간,공통선택,Unconfirmed,3,5,Y, ,0,"화5,목5",일반과목,Y,1,,,,N,연습(목 20:00 ~ 20:50),,,
2016,1,글로벌리더십학부,PST10008,연소와 환경,1,주간,공통선택,Unconfirmed,3,5,Y, ,,"화5,목5",일반과목,N,1,,,,N,,,,
2016,1,글로벌리더십학부,PST10020,화공물리화학I,1,주간,공통선택,Unconfirmed,3,5,Y, ,,"월3,수3",V학점(A+~F성적),N,1,,,,N,,,,
2016,1,글로벌리더십학부,PST10021,화공물리화학II,1,주간,공통선택,Unconfirmed,3,5,Y, ,,"화3,목3",V학점(A+~F성적),N,1,,,,N,,,,
2016,1,글로벌리더십학부,PST10022,유기화학I,1,주간,공통선택,Unconfirmed,3,5,Y, ,,"월2,수2",V학점(A+~F성적),N,1,,,,N,연습(월 19:00 ~ 20:15),,,
