year,semester,subjectCode,num_x,capacity,classroom,student_count,time,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,time_conv,course,random.ID,num_y
2016,1,GCS10002,2,45,HDH 424,49,"M6,Th6",,,,,,,,,"[6, 42]",GCS10002.2,WOV6hds2,2
2016,1,GCS10002,2,45,HDH 424,49,"M6,Th6",,,,,,,,,"[6, 42]",GCS10002.2,4aWjHkoY,2
2016,1,GCS10002,2,45,HDH 424,49,"M6,Th6",,,,,,,,,"[6, 42]",GCS10002.2,MtVbklx4,2
2016,1,GCS10002,2,45,HDH 424,49,"M6,Th6",,,,,,,,,"[6, 42]",GCS10002.2,MmvNnnJZ,2
2016,1,GCS10002,2,45,HDH 424,49,"M6,Th6",,,,,,,,,"[6, 42]",GCS10002.2,zjxqAARt,2
2016,1,GCS10002,2,45,HDH 424,49,"M6,Th6",,,,,,,,,"[6, 42]",GCS10002.2,3SCJQegn,2
2016,1,GCS10002,2,45,HDH 424,49,"M6,Th6",,,,,,,,,"[6, 42]",GCS10002.2,bL1fAfaE,2
2016,1,GCS10002,2,45,HDH 424,49,"M6,Th6",,,,,,,,,"[6, 42]",GCS10002.2,Vkk001Jg,2
2016,1,GCS10002,2,45,HDH 424,49,"M6,Th6",,,,,,,,,"[6, 42]",GCS10002.2,VbnaUAfY,2
2016,1,GCS10002,2,45,HDH 424,49,"M6,Th6",,,,,,,,,"[6, 42]",GCS10002.2,FGs4m32m,2
