year,semester,subjectCode,num_x,capacity,classroom,student_count,time,time_conv,course,random.ID,num_y
2013,2,ENG20022,1,60,NMH 404,29,"T6,F6","[17, 50]",ENG20022.1,va6mb5eK,1
2013,2,ENG20022,1,60,NMH 404,29,"T6,F6","[17, 50]",ENG20022.1,BTGtrPfE,1
2013,2,ENG20022,1,60,NMH 404,29,"T6,F6","[17, 50]",ENG20022.1,7MPatQ9S,1
2013,2,GEK10017,1,60,HDH 418B,32,"T2,F2","[13, 46]",GEK10017.1,gZYG4xIB,1
2013,2,GEK10017,1,60,HDH 418B,32,"T2,F2","[13, 46]",GEK10017.1,WcWfUjtq,1
2013,2,GEK10017,1,60,HDH 418B,32,"T2,F2","[13, 46]",GEK10017.1,Sg17p9EB,1
2013,2,GEK10017,1,60,HDH 418B,32,"T2,F2","[13, 46]",GEK10017.1,w3J034g5,1
2013,2,GEK10017,1,60,HDH 418B,32,"T2,F2","[13, 46]",GEK10017.1,GSD8zdQo,1
2013,2,GEK10017,1,60,HDH 418B,32,"T2,F2","[13, 46]",GEK10017.1,xfpE2WnZ,1
2013,2,GEK10017,1,60,HDH 418B,32,"T2,F2","[13, 46]",GEK10017.1,KrCl6bFY,1
2013,2,GEK10017,1,60,HDH 418B,32,"T2,F2","[13, 46]",GEK10017.1,pM6JJacj,1
2013,2,GEK10017,1,60,HDH 418B,32,"T2,F2","[13, 46]",GEK10017.1,XtApHN9F,1
2013,2,GEK10017,1,60,HDH 418B,32,"T2,F2","[13, 46]",GEK10017.1,pJsFPRpQ,1
2013,2,GEK10017,1,60,HDH 418B,32,"T2,F2","[13, 46]",GEK10017.1,wSyIvR32,1
2013,2,GEK10017,1,60,HDH 418B,32,"T2,F2","[13, 46]",GEK10017.1,6TdjJpQC,1
2013,2,GEK10017,1,60,HDH 418B,32,"T2,F2","[13, 46]",GEK10017.1,gunSzigj,1
2013,2,GEK10017,1,60,HDH 418B,32,"T2,F2","[13, 46]",GEK10017.1,fYXQ5Bi1,1
2013,2,GEK10017,1,60,HDH 418B,32,"T2,F2","[13, 46]",GEK10017.1,n3pWaZJB,1
2013,2,GEK10017,1,60,HDH 418B,32,"T2,F2","[13, 46]",GEK10017.1,FFSLEL6Z,1
2013,2,GEK10017,1,60,HDH 418B,32,"T2,F2","[13, 46]",GEK10017.1,LKhFcZxs,1
2013,2,GEK10017,1,60,HDH 418B,32,"T2,F2","[13, 46]",GEK10017.1,i6GFmcd4,1
2013,2,GEK10017,1,60,HDH 418B,32,"T2,F2","[13, 46]",GEK10017.1,wwiS5M79,1
2013,2,GEK10017,2,60,HDH 418B,15,"T3,F3","[14, 47]",GEK10017.2,N1vPxGWy,2
2013,2,GEK10017,2,60,HDH 418B,15,"T3,F3","[14, 47]",GEK10017.2,QL3kBnph,2
2013,2,GEK10017,2,60,HDH 418B,15,"T3,F3","[14, 47]",GEK10017.2,Q2iemLLV,2
2013,2,GEK10017,2,60,HDH 418B,15,"T3,F3","[14, 47]",GEK10017.2,gy2VMBPI,2
2013,2,GEK10017,2,60,HDH 418B,15,"T3,F3","[14, 47]",GEK10017.2,OwT8z3rq,2
2013,2,GEK10030,1,120,OH 405,142,"T6,F6","[17, 50]",GEK10030.1,fVhXHvIp,1
2013,2,GEK10030,1,120,OH 405,142,"T6,F6","[17, 50]",GEK10030.1,UkAqr2J0,1
2013,2,GEK10030,1,120,OH 405,142,"T6,F6","[17, 50]",GEK10030.1,8hzwajUl,1
2013,2,GEK10030,1,120,OH 405,142,"T6,F6","[17, 50]",GEK10030.1,60vkbNLK,1
2013,2,GEK10030,1,120,OH 405,142,"T6,F6","[17, 50]",GEK10030.1,XSDEaGkY,1
2013,2,GEK10030,1,120,OH 405,142,"T6,F6","[17, 50]",GEK10030.1,UNqhMNBm,1
2013,2,GEK10030,1,120,OH 405,142,"T6,F6","[17, 50]",GEK10030.1,wd6Mqmhk,1
2013,2,GEK10030,1,120,OH 405,142,"T6,F6","[17, 50]",GEK10030.1,8gHxit1z,1
2013,2,GEK10030,1,120,OH 405,142,"T6,F6","[17, 50]",GEK10030.1,uKMXNEMb,1
2013,2,GEK10030,1,120,OH 405,142,"T6,F6","[17, 50]",GEK10030.1,tEQiOqAR,1
2013,2,GEK10030,1,120,OH 405,142,"T6,F6","[17, 50]",GEK10030.1,LS3kYeux,1
2013,2,GEK10030,1,120,OH 405,142,"T6,F6","[17, 50]",GEK10030.1,Od6ITBuN,1
2013,2,GEK10030,1,120,OH 405,142,"T6,F6","[17, 50]",GEK10030.1,bZhuQP1L,1
2013,2,GEK10030,1,120,OH 405,142,"T6,F6","[17, 50]",GEK10030.1,gMKfFsSW,1
2013,2,GEK10030,1,120,OH 405,142,"T6,F6","[17, 50]",GEK10030.1,AZ1fKQhJ,1
2013,2,GEK10030,1,120,OH 405,142,"T6,F6","[17, 50]",GEK10030.1,fTR21cz0,1
2013,2,GEK10030,1,120,OH 405,142,"T6,F6","[17, 50]",GEK10030.1,vsjrrCqj,1
2013,2,GEK10030,1,120,OH 405,142,"T6,F6","[17, 50]",GEK10030.1,wSyIvR32,1
2013,2,GEK10030,1,120,OH 405,142,"T6,F6","[17, 50]",GEK10030.1,DNP0SwLy,1
2013,2,GEK10030,1,120,OH 405,142,"T6,F6","[17, 50]",GEK10030.1,DOaYl05S,1
2013,2,GEK10030,1,120,OH 405,142,"T6,F6","[17, 50]",GEK10030.1,W8UXuetE,1
2013,2,GEK10030,1,120,OH 405,142,"T6,F6","[17, 50]",GEK10030.1,AxXMJozU,1
2013,2,GEK10030,1,120,OH 405,142,"T6,F6","[17, 50]",GEK10030.1,5Ahe5iOP,1
2013,2,GEK10030,1,120,OH 405,142,"T6,F6","[17, 50]",GEK10030.1,A77yGd2X,1
2013,2,GEK10030,1,120,OH 405,142,"T6,F6","[17, 50]",GEK10030.1,BLKZDBtI,1
2013,2,GEK10030,1,120,OH 405,142,"T6,F6","[17, 50]",GEK10030.1,F476zRHR,1
2013,2,GEK10030,1,120,OH 405,142,"T6,F6","[17, 50]",GEK10030.1,6slhmCCl,1
2013,2,GEK10030,1,120,OH 405,142,"T6,F6","[17, 50]",GEK10030.1,eJg6xXEB,1
2013,2,GEK10030,1,120,OH 405,142,"T6,F6","[17, 50]",GEK10030.1,EfxRkX2y,1
2013,2,GEK10030,1,120,OH 405,142,"T6,F6","[17, 50]",GEK10030.1,6I6AunZ6,1
2013,2,GEK10030,1,120,OH 405,142,"T6,F6","[17, 50]",GEK10030.1,xKr3Jl7K,1
2013,2,GEK10030,1,120,OH 405,142,"T6,F6","[17, 50]",GEK10030.1,POylQG1s,1
2013,2,GEK10030,1,120,OH 405,142,"T6,F6","[17, 50]",GEK10030.1,H5ES5aZu,1
2013,2,GEK10030,1,120,OH 405,142,"T6,F6","[17, 50]",GEK10030.1,lxUxFFyE,1
2013,2,GEK10030,1,120,OH 405,142,"T6,F6","[17, 50]",GEK10030.1,revLm6SO,1
2013,2,GEK10030,1,120,OH 405,142,"T6,F6","[17, 50]",GEK10030.1,kJHqabzu,1
2013,2,GEK10030,1,120,OH 405,142,"T6,F6","[17, 50]",GEK10030.1,qSeHGxva,1
2013,2,GEK10030,1,120,OH 405,142,"T6,F6","[17, 50]",GEK10030.1,TgAi3bBf,1
2013,2,GEK10035,1,60,HDH 425B,26,"T6,T7","[17, 18]",GEK10035.1,fqkp7nMw,1
2013,2,GEK10035,1,60,HDH 425B,26,"T6,T7","[17, 18]",GEK10035.1,r2Gwcwo3,1
2013,2,GEK10035,1,60,HDH 425B,26,"T6,T7","[17, 18]",GEK10035.1,s6Il6h6w,1
2013,2,GEK10035,1,60,HDH 425B,26,"T6,T7","[17, 18]",GEK10035.1,qVjrCnrS,1
2013,2,GEK10035,1,60,HDH 425B,26,"T6,T7","[17, 18]",GEK10035.1,WMm8ccGb,1
2013,2,GEK10035,1,60,HDH 425B,26,"T6,T7","[17, 18]",GEK10035.1,NcTi1VYt,1
2013,2,GEK10035,1,60,HDH 425B,26,"T6,T7","[17, 18]",GEK10035.1,GpWh9zD3,1
2013,2,GEK10035,1,60,HDH 425B,26,"T6,T7","[17, 18]",GEK10035.1,a3PiV0dg,1
2013,2,GEK10035,1,60,HDH 425B,26,"T6,T7","[17, 18]",GEK10035.1,OgX8CRzz,1
2013,2,GEK10035,1,60,HDH 425B,26,"T6,T7","[17, 18]",GEK10035.1,oG1MptNl,1
2013,2,GEK10035,1,60,HDH 425B,26,"T6,T7","[17, 18]",GEK10035.1,7jSCzBL3,1
2013,2,GEK10035,1,60,HDH 425B,26,"T6,T7","[17, 18]",GEK10035.1,zC3I9OxF,1
2013,2,GEK10035,3,60,HDH 418B,52,"T4,T5","[15, 16]",GEK10035.3,EhJV3Z7t,3
2013,2,GEK10035,3,60,HDH 418B,52,"T4,T5","[15, 16]",GEK10035.3,Cz0vpKj8,3
2013,2,GEK10035,3,60,HDH 418B,52,"T4,T5","[15, 16]",GEK10035.3,pxvSTo2V,3
2013,2,GEK10035,3,60,HDH 418B,52,"T4,T5","[15, 16]",GEK10035.3,w8jNodAP,3
2013,2,GEK10035,3,60,HDH 418B,52,"T4,T5","[15, 16]",GEK10035.3,R6gBJT0a,3
2013,2,GEK10035,3,60,HDH 418B,52,"T4,T5","[15, 16]",GEK10035.3,S3lnCbKc,3
2013,2,GEK10036,1,60,HDH 418B,36,"T8,T9","[19, 20]",GEK10036.1,gPkmZBl5,1
2013,2,GEK10036,1,60,HDH 418B,36,"T8,T9","[19, 20]",GEK10036.1,C3cnCfON,1
2013,2,GEK10036,1,60,HDH 418B,36,"T8,T9","[19, 20]",GEK10036.1,6aeBSuZw,1
2013,2,GEK10036,1,60,HDH 418B,36,"T8,T9","[19, 20]",GEK10036.1,lMuiCBcC,1
2013,2,GEK10036,1,60,HDH 418B,36,"T8,T9","[19, 20]",GEK10036.1,tBSoEdkH,1
2013,2,GEK10036,1,60,HDH 418B,36,"T8,T9","[19, 20]",GEK10036.1,MWqzvDw5,1
2013,2,GEK10036,1,60,HDH 418B,36,"T8,T9","[19, 20]",GEK10036.1,v0ikxTrj,1
2013,2,GEK10036,1,60,HDH 418B,36,"T8,T9","[19, 20]",GEK10036.1,GpWh9zD3,1
2013,2,GEK10036,1,60,HDH 418B,36,"T8,T9","[19, 20]",GEK10036.1,jJeyv2x3,1
2013,2,GEK10036,1,60,HDH 418B,36,"T8,T9","[19, 20]",GEK10036.1,OgX8CRzz,1
2013,2,GEK10036,1,60,HDH 418B,36,"T8,T9","[19, 20]",GEK10036.1,BkzDDuY6,1
2013,2,GEK10036,1,60,HDH 418B,36,"T8,T9","[19, 20]",GEK10036.1,In52PRRI,1
2013,2,GEK10037,1,60,OH 305,59,"T8,T9","[19, 20]",GEK10037.1,N1vPxGWy,1
2013,2,GEK10037,1,60,OH 305,59,"T8,T9","[19, 20]",GEK10037.1,Vm8PfuL6,1
2013,2,GEK10037,1,60,OH 305,59,"T8,T9","[19, 20]",GEK10037.1,pFMvYo22,1
2013,2,GEK10037,1,60,OH 305,59,"T8,T9","[19, 20]",GEK10037.1,nApyU2cp,1
2013,2,GEK10037,1,60,OH 305,59,"T8,T9","[19, 20]",GEK10037.1,aKzh0lCg,1
2013,2,GEK10037,1,60,OH 305,59,"T8,T9","[19, 20]",GEK10037.1,ddUr9QCy,1
2013,2,GEK10037,1,60,OH 305,59,"T8,T9","[19, 20]",GEK10037.1,jtjP5Q81,1
2013,2,GEK10037,1,60,OH 305,59,"T8,T9","[19, 20]",GEK10037.1,KhYPLY7o,1
2013,2,GEK10037,1,60,OH 305,59,"T8,T9","[19, 20]",GEK10037.1,8j4HRS88,1
2013,2,GEK10037,1,60,OH 305,59,"T8,T9","[19, 20]",GEK10037.1,GSD8zdQo,1
2013,2,GEK10037,1,60,OH 305,59,"T8,T9","[19, 20]",GEK10037.1,LYLauRlr,1
2013,2,GEK10037,1,60,OH 305,59,"T8,T9","[19, 20]",GEK10037.1,8gmTk6HE,1
2013,2,GEK10037,1,60,OH 305,59,"T8,T9","[19, 20]",GEK10037.1,3deen45w,1
2013,2,GEK10037,1,60,OH 305,59,"T8,T9","[19, 20]",GEK10037.1,WLjmQFab,1
2013,2,GEK10037,1,60,OH 305,59,"T8,T9","[19, 20]",GEK10037.1,onRRwpfF,1
2013,2,GEK10037,1,60,OH 305,59,"T8,T9","[19, 20]",GEK10037.1,war4G3OR,1
2013,2,GEK10037,1,60,OH 305,59,"T8,T9","[19, 20]",GEK10037.1,cNOA1Pbf,1
2013,2,GEK10037,1,60,OH 305,59,"T8,T9","[19, 20]",GEK10037.1,ImgMgNST,1
2013,2,GEK10037,1,60,OH 305,59,"T8,T9","[19, 20]",GEK10037.1,U1l5PRB7,1
2013,2,GEK10037,1,60,OH 305,59,"T8,T9","[19, 20]",GEK10037.1,FCjr6cz8,1
2013,2,GEK10037,1,60,OH 305,59,"T8,T9","[19, 20]",GEK10037.1,rikaZBQj,1
2013,2,GEK10037,1,60,OH 305,59,"T8,T9","[19, 20]",GEK10037.1,1YW6Qz4K,1
