년도,학기,학과명,과목코드,과목명,분반,주야,이수구분명,교수성명,학점,수강정원,개설여부,강의실명,수강인원,수업시간,성적평가방식구분,영의강의여부,학년,코드쉐어링과목코드,코드쉐어링분반,코드쉐어링되어진과목,코드쉐어링수강여부,비고,개설세부,인정영역구분,인정영역구분명
2013,2,글로벌리더십학부,GEK30022,리더십의 이해,1,주간,교양선택,라원기,2,65,Y,OH 402,71,"화2,화3",일반과목,N,1,,,,,,,W16,리더십
2013,2,글로벌리더십학부,GEK30022,리더십의 이해,2,주간,교양선택,김정원,2,15,Y,NTH 411,2,"화2,화3",일반과목,N,1,GEK10084,1,C,,,1,W16,리더십
2013,2,글로벌리더십학부,GEK30045,현대사회와 여성,1,주간,교양필수,이향란,3,60,Y,NMH 106,58,"화3,금3",일반과목,N,1,,,,,,,W12,사회
2013,2,글로벌리더십학부,GEK30046,English Pre-Course,1,주간,교양선택,김영칠,3,2,Y,GLC 204,2,"월4,화4",일반과목,Y,1,,,,,,1,W19,외국어
2013,2,글로벌리더십학부,GEK40096,교양특론,2,주간,교양선택,한지은,3,40,Y,HCA 2층,47,"화5,금5",일반과목,N,1,,,,,주제:교회음악과 합창,,W16,리더십
2013,2,글로벌리더십학부,GEK40096,교양특론,4,주간,교양선택,김윤규외 3명,3,60,Y,HDH 418B,24,"금6,금7",일반과목,N,1,,,,,주제: 포항지역의이해,1,W16,리더십
2013,2,글로벌리더십학부,ISL10011,초급프랑스어1,1,주간,교양선택,정덕재,3,30,Y,NMH 109,28,"화2,목2",일반과목,N,1,,,,,,,W19,외국어
2013,2,글로벌리더십학부,ISL10011,초급프랑스어1,2,주간,교양선택,정덕재,3,30,Y,NMH 109,30,"화3,목3",일반과목,N,1,,,,,,,W19,외국어
2013,2,글로벌리더십학부,ISL10071,초급일본어1,4,주간,교양선택,조경숙,3,30,Y,NMH 108,26,"화3,금3",일반과목,N,1,,,,,,,W19,외국어
2013,2,글로벌리더십학부,ISL10071,초급일본어1,5,주간,교양선택,조경숙,3,30,Y,NMH 108,31,"화4,금4",일반과목,N,1,,,,,,,W19,외국어
2013,2,글로벌리더십학부,ISL10073,초급스페인어1,1,주간,교양선택,박효영,3,35,Y,NTH 213,35,"화1,금1",일반과목,N,1,,,,,,,W19,외국어
2013,2,글로벌리더십학부,ISL10073,초급스페인어1,2,주간,교양선택,박효영,3,35,Y,NTH 213,39,"화2,금2",일반과목,N,1,,,,,,,W19,외국어
2013,2,글로벌리더십학부,ISL10074,초급일본어2,1,주간,교양선택,Harada Masao,3,30,Y,OH 421,14,"화3,금3",일반과목,N,1,,,,,,1,W19,외국어
2013,2,글로벌리더십학부,ISL10075,초급중국어1,1,주간,교양선택,고미숙,3,25,Y,HDH 303B,43,"화2,금2",일반과목,N,1,,,,,"중국어를 전혀 배우지 않은 학생들이 수강하는 과목이며, 고등학교에서 혹은 중국에서
중국어 수업을 들었지만 본인이 열심히 하지 못하여 [초급",,W19,외국어
2013,2,글로벌리더십학부,ISL10076,초급중국어2,2,주간,교양선택,고미숙,3,25,Y,HDH 303B,24,"화5,금5",일반과목,N,1,,,,,,,W19,외국어
2013,2,글로벌리더십학부,ISL10076,초급중국어2,4,주간,교양선택,고미숙,3,25,Y,HDH 303B,27,"화3,금3",일반과목,N,1,,,,,,,W19,외국어
2013,2,글로벌리더십학부,ISL10076,초급중국어2,10,주간,교양선택,권용호,3,25,Y,NMH 104A,31,"화2,금2",일반과목,N,1,,,,,,,W19,외국어
2013,2,글로벌리더십학부,ISL10076,초급중국어2,11,주간,교양선택,화위,3,25,Y,NMH 104A,13,"화6,금6",일반과목,N,1,,,,,,1,W19,외국어
2013,2,글로벌리더십학부,ISL10080,초급스페인어2,1,주간,교양선택,박효영,3,30,Y,NTH 213,16,"화3,금3",일반과목,N,1,,,,,,,W19,외국어
2013,2,글로벌리더십학부,ISL10085,러시아어로 하는 러시아여행,1,주간,교양선택,이승억,3,30,Y,NMH 108,26,"화6,금6",일반과목,N,1,,,,,,,W19,외국어
2013,2,글로벌리더십학부,ISL20076,중급중국어2,2,주간,교양선택,권용호,3,20,Y,NMH 104A,21,"화1,금1",일반과목,N,2,,,,,,,W19,외국어
2013,2,글로벌리더십학부,PCO10012,English Foundation,2,주간,실무필수,John F. Bailey,3,22,Y,GLC 106,22,"화4,금4",일반과목,Y,1,,,,,,,W50,실무영어
2013,2,글로벌리더십학부,PCO10012,English Foundation,3,주간,실무필수,John F. Bailey,3,22,Y,GLC 106,21,"화5,금5",일반과목,Y,1,,,,,,,W50,실무영어
2013,2,글로벌리더십학부,PCO10013,English Communication,11,주간,실무필수,Alexander Banks,3,22,Y,GLC 101,23,"화1,금1",일반과목,Y,1,,,,,,,W50,실무영어
2013,2,글로벌리더십학부,PCO10013,English Communication,12,주간,실무필수,JudithVanBruggen,3,22,Y,GLC 303,24,"화1,금1",일반과목,Y,1,,,,,,,W50,실무영어
2013,2,글로벌리더십학부,PCO10013,English Communication,13,주간,실무필수,JudithVanBruggen,3,22,Y,GLC 303,22,"화2,금2",일반과목,Y,1,,,,,,,W50,실무영어
2013,2,글로벌리더십학부,PCO10013,English Communication,14,주간,실무필수,Jessica Matchett,3,22,Y,GLC 305,18,"화2,금2",일반과목,Y,1,,,,,,,W50,실무영어
2013,2,글로벌리더십학부,PCO10013,English Communication,15,주간,실무필수,JudithVanBruggen,3,22,Y,GLC 303,24,"화3,금3",일반과목,Y,1,,,,,,,W50,실무영어
2013,2,글로벌리더십학부,PCO10013,English Communication,17,주간,실무필수,Alexander Banks,3,22,Y,GLC 101,22,"화4,금4",일반과목,Y,1,,,,,,,W50,실무영어
2013,2,글로벌리더십학부,PCO10013,English Communication,18,주간,실무필수,Jessica Matchett,3,22,Y,GLC 305,15,"화5,금5",일반과목,Y,1,,,,,,1,W50,실무영어
2013,2,글로벌리더십학부,PCO10013,English Communication,19,주간,실무필수,Alexander Banks,3,22,Y,GLC 101,21,"화6,금6",일반과목,Y,1,,,,,,,W50,실무영어
2013,2,글로벌리더십학부,PCO10024,한문,3,주간,실무필수,이지락,3,60,Y,HDH 303A,10,"화5,금5",일반과목,N,1,,,,,,1,W51,실무한문
2013,2,글로벌리더십학부,PCO10053,프로그래밍입문,1,주간,실무선택,곽태식,3,40,Y,OH 302,36,"화2,금2",일반과목,N,1,,,,,,,W52,실무전산
2013,2,글로벌리더십학부,PCO10057,정보처리개론,4,주간,실무필수,김준형,2,50,Y,NMH 403,46,"화6,화7",일반과목,N,1,,,,,100분 수업 / 4:00~5:40,,W52,실무전산
2013,2,글로벌리더십학부,PCO10057,정보처리개론,5,주간,실무필수,김준형,2,50,Y,NMH 403,51,"화7,화8",일반과목,N,1,,,,,100분 / 5:50-7:30,,W52,실무전산
2013,2,글로벌리더십학부,PCO10057,정보처리개론,8,주간,실무필수,김군오,2,50,Y,NMH 405,54,"화6,화7",일반과목,N,1,,,,,100분/4:00-5:40,,W52,실무전산
2013,2,글로벌리더십학부,PCO10057,정보처리개론,17,주간,실무필수,곽태식,2,50,Y,NMH 410A,50,"화6,화7",일반과목,N,1,,,,,100분 수업 / 4:00~5:40,,W52,실무전산
2013,2,글로벌리더십학부,PCO10058,정보처리실습,1,주간,실무필수,홍최영,2,45,Y,HDH 403,42,"화1,금1",일반과목,N,1,,,,,,,W52,실무전산
2013,2,글로벌리더십학부,PCO20004,English Reading&Discussion,8,주간,실무필수,Jeremy D. Knapp,3,22,Y,GLC 304,22,"화1,금1",일반과목,Y,2,,,,,,,W50,실무영어
2013,2,글로벌리더십학부,PCO20004,English Reading&Discussion,9,주간,실무필수,Jeremy D. Knapp,3,22,Y,GLC 304,22,"화2,금2",일반과목,Y,2,,,,,,,W50,실무영어
2013,2,글로벌리더십학부,PCO20004,English Reading&Discussion,10,주간,실무필수,Craig G. Smith,3,22,Y,GLC 302,22,"화2,금2",일반과목,Y,2,,,,,,,W50,실무영어
2013,2,글로벌리더십학부,PCO20004,English Reading&Discussion,11,주간,실무필수,Craig G. Smith,3,22,Y,GLC 302,22,"화3,금3",일반과목,Y,2,,,,,,,W50,실무영어
2013,2,글로벌리더십학부,PCO20004,English Reading&Discussion,12,주간,실무필수,Amber Hope Montuori,3,22,Y,GLC 304,22,"화3,금3",일반과목,Y,2,,,,,,,W50,실무영어
2013,2,글로벌리더십학부,PCO20004,English Reading&Discussion,13,주간,실무필수,Craig G. Smith,3,22,Y,GLC 302,19,"화4,금4",일반과목,Y,2,,,,,,,W50,실무영어
2013,2,글로벌리더십학부,PCO20004,English Reading&Discussion,14,주간,실무필수,Amber Hope Montuori,3,22,Y,GLC 304,19,"화4,금4",일반과목,Y,2,,,,,,,W50,실무영어
2013,2,글로벌리더십학부,PCO20004,English Reading&Discussion,15,주간,실무필수,Richard M. Hamm,3,22,Y,GLC 303,21,"화5,금5",일반과목,Y,2,,,,,,,W50,실무영어
2013,2,글로벌리더십학부,PCO20004,English Reading&Discussion,16,주간,실무필수,Richard M. Hamm,3,22,Y,GLC 303,19,"화6,금6",일반과목,Y,2,,,,,,,W50,실무영어
2013,2,글로벌리더십학부,PCO20005,English Grammar&Composition,9,주간,실무필수,Alex D. Bishop,3,20,Y,GLC 301,20,"화1,금1",일반과목,Y,2,,,,,,,W50,실무영어
2013,2,글로벌리더십학부,PCO20005,English Grammar&Composition,10,주간,실무필수,Alex D. Bishop,3,20,Y,GLC 301,18,"화2,금2",일반과목,Y,2,,,,,,,W50,실무영어
2013,2,글로벌리더십학부,PCO20005,English Grammar&Composition,11,주간,실무필수,Deborah van Duin,3,20,Y,GLC 202,22,"화2,금2",일반과목,Y,2,,,,,,,W50,실무영어
2013,2,글로벌리더십학부,PCO20005,English Grammar&Composition,12,주간,실무필수,Deborah van Duin,3,20,Y,GLC 202,19,"화3,금3",일반과목,Y,2,,,,,,,W50,실무영어
2013,2,글로벌리더십학부,PCO20005,English Grammar&Composition,13,주간,실무필수,Mark H. Buzby,3,20,Y,GLC 202,20,"화4,금4",일반과목,Y,2,,,,,,,W50,실무영어
2013,2,글로벌리더십학부,PCO20005,English Grammar&Composition,14,주간,실무필수,Mark H. Buzby,3,20,Y,GLC 202,19,"화6,금6",일반과목,Y,2,,,,,,,W50,실무영어
2013,2,글로벌리더십학부,PCO20005,English Grammar&Composition,15,주간,실무필수,Kurt A. Davidek,3,20,Y,NTH 213,20,"화4,금4",일반과목,Y,2,,,,,,,W50,실무영어
2013,2,글로벌리더십학부,PCO20005,English Grammar&Composition,16,주간,실무필수,Kurt A. Davidek,3,20,Y,NTH 213,19,"화5,금5",일반과목,Y,2,,,,,,,W50,실무영어
2013,2,글로벌리더십학부,PCO20016,한국어4,1,주간,실무필수,김종록,3,30,Y,HDH 303B,15,"화6,금6",일반과목,N,2,,,,,,,W53,실무한국어
2013,2,글로벌리더십학부,PCO20058,컴퓨터그래픽 기초,1,주간,실무선택,전예윤,2,30,Y,HDH 402,35,"화2,화3",일반과목,N,1,,,,,,,W52,실무전산
2013,2,글로벌리더십학부,PCO20058,컴퓨터그래픽 기초,2,주간,실무선택,전예윤,2,30,Y,HDH 402,33,"화5,화6",일반과목,N,1,,,,,,,W52,실무전산
2013,2,글로벌리더십학부,PCO20065,인터넷비즈니스,1,주간,실무선택,김경미,2,40,Y,OH 306,39,"화2,금2",일반과목,N,2,,,,,,,W52,실무전산
2013,2,글로벌리더십학부,PCO20065,인터넷비즈니스,2,주간,실무선택,김경미,2,40,Y,OH 306,48,"화3,금3",일반과목,N,2,,,,,,,W52,실무전산
2013,2,Global EDISON Academy,GEA20020,현대사회 문제론,1,주간,전공선택,최용준,3,30,Y,NTH 310,10,"화2,금2",일반과목,Y,2,,,,,,,,
2013,2,Global EDISON Academy,GEA20051,Introduction to Global Entrepreneurship,1,주간,전공필수,김기홍,3,30,Y,ANH 304,30,"화1,금1",일반과목,Y,2,,,,,,,,
2013,2,Global EDISON Academy,GEA30005,Business Practicum,1,주간,전공필수,김기홍,3,30,Y,NTH 214,20,"화4,금4",일반과목,Y,3,,,,,,,,
2013,2,Global EDISON Academy,GEA40002,Business Planning,1,주간,전공필수,김기홍,2,20,Y,NTH 310,13,"화7,화8",일반과목,Y,4,,,,,,,,
2013,2,국제어문학부,ISE10002,언어학개론,1,주간,전공선택,윤상헌,3,50,Y,HDH 318,54,"화1,금1",일반과목,N,1,,,,,,,W18,전공기초
2013,2,국제어문학부,ISE10022,"Understanding Literature: Reading, Reacting, Writing",1,주간,전공선택,나윤숙,3,40,Y,HDH 320A,33,"화3,금3",일반과목,Y,1,,,,,4학년 수강 불가,,,
2013,2,국제어문학부,ISE10052,국제관계학입문,2,주간,전공선택,Nicholas Scott Lantinga,3,80,Y,HDH 318,46,"화2,금2",일반과목,Y,1,,,,,,,W18,전공기초
2013,2,국제어문학부,ISE20074,한국정치론,1,주간,전공선택,박만준,3,40,Y,HDH 326A,19,"금2,금3",일반과목,N,2,,,,,,,,
2013,2,국제어문학부,ISE20085,국제개발협력의 이해,1,주간,전공선택,마민호외 2명,3,80,Y,HDH 318,33,"화5,화6",일반과목,N,2,,,,,,,,
2013,2,국제어문학부,ISE30016,TESOL Methodology,1,주간,전공선택,John F. Bailey,3,35,Y,HDH 324,32,"화2,금2",일반과목,Y,3,,,,,"선수권장과목:Intro TESOL
",,,
2013,2,국제어문학부,ISE30032,English Speech,1,주간,전공선택,Deborah van Duin,3,22,Y,HDH 323C,22,"화5,금5",일반과목,Y,3,,,,,"선수필수과목:EGC
",,,
2013,2,국제어문학부,ISE30051,국제정치이론,1,주간,전공선택,박원곤,3,40,Y,HDH 318,44,"화4,금4",일반과목,Y,3,,,,,"선수권장과목:국제관계학입문
",,,
2013,2,국제어문학부,ISE30080,국제관계사,1,주간,전공선택,Nicholas Scott Lantinga,3,40,Y,HDH 323C,36,"화3,금3",일반과목,Y,3,,,,,,,,
2013,2,국제어문학부,ISE30094,Themes in Drama,1,주간,전공선택,Jeremy D. Knapp,3,25,Y,HDH 320A,34,"화5,금5",일반과목,Y,3,,,,,,,,
2013,2,국제어문학부,ISE30095,Translation in the Global context,1,주간,전공선택,최효은,3,40,Y,OH 420,12,"금2,금3",일반과목,N,3,,,,,,,,
2013,2,국제어문학부,ISE40073,동북아국제관계,1,주간,전공선택,박원곤,3,40,Y,HDH 323C,49,"화2,금2",일반과목,Y,4,,,,,"선수필수과목:국제관계학입문
",,,
2013,2,언론정보문화학부,CCC20034,Writing for Mass Media,1,주간,전공선택,주재원,3,40,Y,NMH 410B,40,"화5,화6",일반과목,N,2,,,,,,,,
2013,2,언론정보문화학부,CCC20056,문화콘텐츠 세미나1,1,주간,전공선택,정기평,3,30,Y,NMH 307,30,"화5,화6",일반과목,N,2,,,,,,,,
2013,2,언론정보문화학부,CCC20075,영상제작 2,1,주간,전공선택,형대조,3,25,Y,NMH 405,13,"금5,금6",일반과목,N,2,,,,,,,,
2013,2,언론정보문화학부,CCC20076,영상제작기초,1,주간,전공선택,형대조,3,25,Y,NMH 405,23,"화4,화5",일반과목,N,2,,,,,,,,
2013,2,언론정보문화학부,CCC20091,연기연출기초,1,주간,전공선택,최종률,3,30,Y,NMH 406,41,"화4,화5",일반과목,N,2,,,,,,,,
2013,2,언론정보문화학부,CCC30058,미디어 법제,1,주간,전공선택,신순철,3,20,Y,NMH 310,9,"화2,금2",일반과목,N,3,,,,,,,,
2013,2,언론정보문화학부,CCC30074,광고홍보캠페인,1,주간,전공선택,장규열,3,30,Y,NMH 405,25,"화8,화9",일반과목,N,3,,,,,,,,
2013,2,언론정보문화학부,CCC30084,뮤지컬,1,주간,전공선택,이문원,3,30,Y,NMH 406,25,"화6,화7",일반과목,N,3,,,,,,,,
2013,2,언론정보문화학부,CCC40041,커뮤니케이션 사상사,1,주간,전공선택,신순철,3,20,Y,NMH 410B,9,"화3,금3",일반과목,N,4,,,,,,,,
2013,2,경영경제학부,GMP10003,Introduction to Economics,1,주간,전공선택,김철영,3,5,Y,NMH 405,17,"화3,금3",일반과목,Y,1,MEC10001,4,C,,,,,
2013,2,경영경제학부,GMP20002,Marketing,1,주간,전공선택,송미령,3,5,Y,NMH 106,12,"화5,화6",일반과목,Y,2,MEC20054,2,C,,,,,
2013,2,경영경제학부,GMP20003,Principles of Accounting,2,주간,전공선택,이용,3,5,Y,NMH 105,12,"화2,금2",일반과목,Y,2,MEC20055,3,C,,,,,
2013,2,경영경제학부,GMP20003,Principles of Accounting,3,주간,전공선택,이용,3,5,Y,NMH 105,7,"화3,금3",일반과목,Y,2,MEC20055,4,C,,,,,
2013,2,경영경제학부,GMP20005,Microeconomics,2,주간,전공선택,김철영,3,5,Y,NMH 405,5,"화2,금2",일반과목,Y,2,MEC20001,2,C,,,,,
2013,2,경영경제학부,GMP20007,Mathematics for Management,1,주간,전공선택,Scott C. Lincoln,3,40,Y,NMH 309,6,"화2,금2",일반과목,Y,2,,,,,,,,
2013,2,경영경제학부,GMP20009,Statistics for Economics & Management,1,주간,전공선택,이윤노,3,5,Y,OH 305,4,"화1,금1",일반과목,Y,2,MEC20005,1,C,,,,,
2013,2,경영경제학부,GMP20009,Statistics for Economics & Management,2,주간,전공선택,이윤노,3,5,Y,OH 305,10,"화2,금2",일반과목,Y,2,MEC20005,2,C,,,,,
2013,2,경영경제학부,GMP30002,Financial Management,2,주간,전공선택,조이수,3,5,Y,NMH 103A,0,"화3,금3",일반과목,Y,3,MEC20058,2,C,,,,,
2013,2,경영경제학부,GMP30003,Business Strategy,1,주간,전공선택,양오석,3,5,Y,NMH 106,17,"화1,금1",일반과목,Y,3,MEC30052,1,C,,,,,
2013,2,경영경제학부,GMP40012,Production and Operations Management,1,주간,전공선택,이윤노,3,5,Y,OH 305,7,"화4,금4",일반과목,Y,4,MEC30058,2,C,,,,,
2013,2,경영경제학부,MEC10001,경제학입문,4,주간,전공선택,김철영,3,35,Y,NMH 405,40,"화3,금3",일반과목,Y,1,MEC10001,4,D,,,,W18,전공기초
2013,2,경영경제학부,MEC20001,미시경제학,2,주간,전공선택,김철영,3,55,Y,NMH 405,66,"화2,금2",일반과목,Y,2,MEC20001,2,D,,,,,
2013,2,경영경제학부,MEC20002,거시경제학,2,주간,전공선택,안세일,3,40,Y,NMH 105,41,"화4,금4",일반과목,Y,2,,,,,,,,
2013,2,경영경제학부,MEC20005,경영경제통계,1,주간,전공선택,이윤노,3,35,Y,OH 305,61,"화1,금1",일반과목,Y,2,MEC20005,1,D,,,,,
2013,2,경영경제학부,MEC20005,경영경제통계,2,주간,전공선택,이윤노,3,35,Y,OH 305,63,"화2,금2",일반과목,Y,2,MEC20005,2,D,,,,,
2013,2,경영경제학부,MEC20005,경영경제통계,4,주간,전공선택,양오석,3,40,Y,NMH 103A,16,"화4,금4",일반과목,N,2,,,,,,,,
