year,semester,subjectCode,num_x,capacity,classroom,student_count,time,time_conv,course,random.ID,num_y
2015,1,GCS10001,7,45,HDH 424,49,"T3,F3","[15, 51]",GCS10001.7,GQnbZ4Hc,7
2015,1,GCS10001,7,45,HDH 424,49,"T3,F3","[15, 51]",GCS10001.7,ukkBQgp7,7
2015,1,GCS10001,7,45,HDH 424,49,"T3,F3","[15, 51]",GCS10001.7,MViEZwEZ,7
2015,1,GCS10001,7,45,HDH 424,49,"T3,F3","[15, 51]",GCS10001.7,4kBQZbEN,7
2015,1,GCS10001,7,45,HDH 424,49,"T3,F3","[15, 51]",GCS10001.7,trl1PSd4,7
2015,1,GCS10001,7,45,HDH 424,49,"T3,F3","[15, 51]",GCS10001.7,0A05wQ48,7
2015,1,GCS10001,7,45,HDH 424,49,"T3,F3","[15, 51]",GCS10001.7,U4hmzyqy,7
2015,1,GCS10001,7,45,HDH 424,49,"T3,F3","[15, 51]",GCS10001.7,xhA6QRCo,7
2015,1,GCS10001,7,45,HDH 424,49,"T3,F3","[15, 51]",GCS10001.7,NA8oJwuT,7
2015,1,GCS10001,7,45,HDH 424,49,"T3,F3","[15, 51]",GCS10001.7,m71S77fc,7
2015,1,GCS10001,7,45,HDH 424,49,"T3,F3","[15, 51]",GCS10001.7,DJ4QbWQo,7
2015,1,GCS10001,7,45,HDH 424,49,"T3,F3","[15, 51]",GCS10001.7,lz47KCUz,7
2015,1,GCS10001,7,45,HDH 424,49,"T3,F3","[15, 51]",GCS10001.7,0pude2vx,7
2015,1,GCS10001,7,45,HDH 424,49,"T3,F3","[15, 51]",GCS10001.7,ygEjha72,7
2015,1,GCS10001,7,45,HDH 424,49,"T3,F3","[15, 51]",GCS10001.7,1STCPFmH,7
2015,1,GCS10002,5,45,HDH 403,46,"T2,F2","[14, 50]",GCS10002.5,umVwE7Sa,5
2015,1,GCS10002,5,45,HDH 403,46,"T2,F2","[14, 50]",GCS10002.5,ju5xYgYY,5
2015,1,GCS10002,5,45,HDH 403,46,"T2,F2","[14, 50]",GCS10002.5,TVCKJFl1,5
2015,1,GCS10002,5,45,HDH 403,46,"T2,F2","[14, 50]",GCS10002.5,eBn6bRO1,5
2015,1,GCS10002,5,45,HDH 403,46,"T2,F2","[14, 50]",GCS10002.5,tp9VWlaY,5
2015,1,GCS10002,5,45,HDH 403,46,"T2,F2","[14, 50]",GCS10002.5,A5UdzPqJ,5
2015,1,GCS10002,5,45,HDH 403,46,"T2,F2","[14, 50]",GCS10002.5,4RjBZ2qN,5
2015,1,GCS10002,5,45,HDH 403,46,"T2,F2","[14, 50]",GCS10002.5,6S0mTAis,5
2015,1,GCS10002,5,45,HDH 403,46,"T2,F2","[14, 50]",GCS10002.5,8IDqz7uJ,5
2015,1,GCS10002,5,45,HDH 403,46,"T2,F2","[14, 50]",GCS10002.5,NjYjD3TN,5
2015,1,GCS10002,5,45,HDH 403,46,"T2,F2","[14, 50]",GCS10002.5,vYms8Pij,5
2015,1,GCS10002,5,45,HDH 403,46,"T2,F2","[14, 50]",GCS10002.5,V35iyDn3,5
2015,1,GCS10002,5,45,HDH 403,46,"T2,F2","[14, 50]",GCS10002.5,kjy1MQMf,5
2015,1,GCS10002,5,45,HDH 403,46,"T2,F2","[14, 50]",GCS10002.5,7bB92JY0,5
2015,1,GCS10002,5,45,HDH 403,46,"T2,F2","[14, 50]",GCS10002.5,Tnz711Rk,5
2015,1,GCS10002,5,45,HDH 403,46,"T2,F2","[14, 50]",GCS10002.5,5eieSjIy,5
2015,1,GCS10002,5,45,HDH 403,46,"T2,F2","[14, 50]",GCS10002.5,PRwVFKtl,5
2015,1,GCS10002,5,45,HDH 403,46,"T2,F2","[14, 50]",GCS10002.5,khsQJwfW,5
2015,1,GCS10002,5,45,HDH 403,46,"T2,F2","[14, 50]",GCS10002.5,QFIEE7o3,5
2015,1,GCS10002,5,45,HDH 403,46,"T2,F2","[14, 50]",GCS10002.5,2JF1Bfa3,5
2015,1,GCS10002,5,45,HDH 403,46,"T2,F2","[14, 50]",GCS10002.5,mlrQcqxb,5
2015,1,GCS10002,5,45,HDH 403,46,"T2,F2","[14, 50]",GCS10002.5,t40ZNfjy,5
2015,1,GCS10002,5,45,HDH 403,46,"T2,F2","[14, 50]",GCS10002.5,mLv9svG1,5
2015,1,GCS10002,5,45,HDH 403,46,"T2,F2","[14, 50]",GCS10002.5,XjU0BmQA,5
2015,1,GCS10002,5,45,HDH 403,46,"T2,F2","[14, 50]",GCS10002.5,eQqnpT7S,5
2015,1,GCS10002,5,45,HDH 403,46,"T2,F2","[14, 50]",GCS10002.5,hXK1LsZG,5
2015,1,GCS10002,5,45,HDH 403,46,"T2,F2","[14, 50]",GCS10002.5,XRQtIPVZ,5
2015,1,GCS10002,5,45,HDH 403,46,"T2,F2","[14, 50]",GCS10002.5,yRbSvvbd,5
2015,1,GCS10002,5,45,HDH 403,46,"T2,F2","[14, 50]",GCS10002.5,9whhpNxw,5
2015,1,GCS10002,5,45,HDH 403,46,"T2,F2","[14, 50]",GCS10002.5,grh9PQRf,5
2015,1,GCS10002,5,45,HDH 403,46,"T2,F2","[14, 50]",GCS10002.5,OfCeoI7w,5
2015,1,GCS10002,5,45,HDH 403,46,"T2,F2","[14, 50]",GCS10002.5,yAJzDqaA,5
2015,1,GCS10002,5,45,HDH 403,46,"T2,F2","[14, 50]",GCS10002.5,iC7ZZgX6,5
2015,1,GCS10002,5,45,HDH 403,46,"T2,F2","[14, 50]",GCS10002.5,6tvAgh4M,5
2015,1,GCS10002,5,45,HDH 403,46,"T2,F2","[14, 50]",GCS10002.5,kBSb3QIv,5
2015,1,GCS10002,5,45,HDH 403,46,"T2,F2","[14, 50]",GCS10002.5,sj8qEVdA,5
2015,1,GCS10002,5,45,HDH 403,46,"T2,F2","[14, 50]",GCS10002.5,e4PrJmUy,5
2015,1,GCS10002,5,45,HDH 403,46,"T2,F2","[14, 50]",GCS10002.5,MhfHWvhx,5
2015,1,GCS10002,5,45,HDH 403,46,"T2,F2","[14, 50]",GCS10002.5,2tCKhgfe,5
2015,1,GCS10002,5,45,HDH 403,46,"T2,F2","[14, 50]",GCS10002.5,lQ30iCRv,5
2015,1,GCS10002,5,45,HDH 403,46,"T2,F2","[14, 50]",GCS10002.5,kzYKEdak,5
2015,1,GCS10002,5,45,HDH 403,46,"T2,F2","[14, 50]",GCS10002.5,vKYz4Uzh,5
2015,1,GCS10002,5,45,HDH 403,46,"T2,F2","[14, 50]",GCS10002.5,X22YsMVu,5
2015,1,GCS10002,6,45,HDH 403,47,"T3,F3","[15, 51]",GCS10002.6,XFNA4khd,6
2015,1,GCS10002,6,45,HDH 403,47,"T3,F3","[15, 51]",GCS10002.6,ShEdNyGg,6
2015,1,GCS10002,6,45,HDH 403,47,"T3,F3","[15, 51]",GCS10002.6,UiF88UHZ,6
2015,1,GCS10002,6,45,HDH 403,47,"T3,F3","[15, 51]",GCS10002.6,5GFOeEEd,6
2015,1,GCS10002,6,45,HDH 403,47,"T3,F3","[15, 51]",GCS10002.6,pHtYqjqW,6
2015,1,GCS10002,6,45,HDH 403,47,"T3,F3","[15, 51]",GCS10002.6,YX0Pukqt,6
2015,1,GCS10002,6,45,HDH 403,47,"T3,F3","[15, 51]",GCS10002.6,HUlUFEYg,6
2015,1,GCS10002,6,45,HDH 403,47,"T3,F3","[15, 51]",GCS10002.6,wheJsOnz,6
2015,1,GCS10002,6,45,HDH 403,47,"T3,F3","[15, 51]",GCS10002.6,i5u94ind,6
2015,1,GCS10002,6,45,HDH 403,47,"T3,F3","[15, 51]",GCS10002.6,OAGtEHCd,6
2015,1,GCS10002,6,45,HDH 403,47,"T3,F3","[15, 51]",GCS10002.6,IDJ2hsSr,6
2015,1,GCS10002,6,45,HDH 403,47,"T3,F3","[15, 51]",GCS10002.6,ttYpiSrf,6
2015,1,GCS10002,6,45,HDH 403,47,"T3,F3","[15, 51]",GCS10002.6,yiz2V6g4,6
2015,1,GCS10002,6,45,HDH 403,47,"T3,F3","[15, 51]",GCS10002.6,6ZZTtbvp,6
2015,1,GCS10002,6,45,HDH 403,47,"T3,F3","[15, 51]",GCS10002.6,pN02BNOS,6
2015,1,GCS10002,6,45,HDH 403,47,"T3,F3","[15, 51]",GCS10002.6,b8e44lPG,6
2015,1,GCS10002,6,45,HDH 403,47,"T3,F3","[15, 51]",GCS10002.6,z9CL4Y8H,6
2015,1,GCS10002,6,45,HDH 403,47,"T3,F3","[15, 51]",GCS10002.6,Ddh4QKpY,6
2015,1,GCS10002,6,45,HDH 403,47,"T3,F3","[15, 51]",GCS10002.6,2srryCw0,6
2015,1,GCS10002,6,45,HDH 403,47,"T3,F3","[15, 51]",GCS10002.6,ZJ5iYLbI,6
2015,1,GCS10002,6,45,HDH 403,47,"T3,F3","[15, 51]",GCS10002.6,8I5ZcuAf,6
2015,1,GCS10002,6,45,HDH 403,47,"T3,F3","[15, 51]",GCS10002.6,LwzJbShL,6
2015,1,GCS10002,6,45,HDH 403,47,"T3,F3","[15, 51]",GCS10002.6,jKsSPTia,6
2015,1,GCS10002,6,45,HDH 403,47,"T3,F3","[15, 51]",GCS10002.6,EYKjutrk,6
2015,1,GCS10002,6,45,HDH 403,47,"T3,F3","[15, 51]",GCS10002.6,B0o72jvV,6
2015,1,GCS10002,6,45,HDH 403,47,"T3,F3","[15, 51]",GCS10002.6,KDfCIRrV,6
2015,1,GCS10002,6,45,HDH 403,47,"T3,F3","[15, 51]",GCS10002.6,Zy9wvSGb,6
2015,1,GCS10002,6,45,HDH 403,47,"T3,F3","[15, 51]",GCS10002.6,XGm0weRH,6
2015,1,GCS10002,6,45,HDH 403,47,"T3,F3","[15, 51]",GCS10002.6,HYQBV1Ir,6
2015,1,GCS10002,6,45,HDH 403,47,"T3,F3","[15, 51]",GCS10002.6,iAg73xhA,6
2015,1,GCS10002,6,45,HDH 403,47,"T3,F3","[15, 51]",GCS10002.6,6yOS0U7d,6
2015,1,GCS10002,6,45,HDH 403,47,"T3,F3","[15, 51]",GCS10002.6,7ljumRDS,6
2015,1,GCS10002,6,45,HDH 403,47,"T3,F3","[15, 51]",GCS10002.6,q7goDvYk,6
2015,1,GCS10002,6,45,HDH 403,47,"T3,F3","[15, 51]",GCS10002.6,DG9waY5t,6
2015,1,GCS10002,6,45,HDH 403,47,"T3,F3","[15, 51]",GCS10002.6,V5AXotN9,6
2015,1,GCS10002,6,45,HDH 403,47,"T3,F3","[15, 51]",GCS10002.6,ZdLvYMZk,6
2015,1,GCS10002,6,45,HDH 403,47,"T3,F3","[15, 51]",GCS10002.6,AICZcDfL,6
2015,1,GCS10002,6,45,HDH 403,47,"T3,F3","[15, 51]",GCS10002.6,WT9iX33r,6
2015,1,GCS10002,6,45,HDH 403,47,"T3,F3","[15, 51]",GCS10002.6,jRQcYEgR,6
2015,1,GCS10002,6,45,HDH 403,47,"T3,F3","[15, 51]",GCS10002.6,Bdp0bZur,6
2015,1,GCS10002,6,45,HDH 403,47,"T3,F3","[15, 51]",GCS10002.6,GeRnfI7G,6
2015,1,GCS10002,6,45,HDH 403,47,"T3,F3","[15, 51]",GCS10002.6,CnoieY2G,6
2015,1,GCS10002,6,45,HDH 403,47,"T3,F3","[15, 51]",GCS10002.6,fDL5X6TE,6
2015,1,GCS10002,6,45,HDH 403,47,"T3,F3","[15, 51]",GCS10002.6,RVw19LPJ,6
2015,1,GCS10002,6,45,HDH 403,47,"T3,F3","[15, 51]",GCS10002.6,eiNPs31R,6
2015,1,GCS10002,7,45,HDH 403,47,"T1,F1","[13, 49]",GCS10002.7,LapYjhmm,7
2015,1,GCS10002,7,45,HDH 403,47,"T1,F1","[13, 49]",GCS10002.7,jclosi5i,7
2015,1,GCS10002,7,45,HDH 403,47,"T1,F1","[13, 49]",GCS10002.7,qMnT02fq,7
2015,1,GCS10002,7,45,HDH 403,47,"T1,F1","[13, 49]",GCS10002.7,mmykpPOf,7
2015,1,GCS10002,7,45,HDH 403,47,"T1,F1","[13, 49]",GCS10002.7,ci7rSz4t,7
2015,1,GCS10002,7,45,HDH 403,47,"T1,F1","[13, 49]",GCS10002.7,k9zGdaBk,7
2015,1,GCS10002,7,45,HDH 403,47,"T1,F1","[13, 49]",GCS10002.7,FCppn9JS,7
2015,1,GCS10002,7,45,HDH 403,47,"T1,F1","[13, 49]",GCS10002.7,a9VTzsXk,7
2015,1,GCS10002,7,45,HDH 403,47,"T1,F1","[13, 49]",GCS10002.7,x9oWNGp2,7
2015,1,GCS10002,7,45,HDH 403,47,"T1,F1","[13, 49]",GCS10002.7,hm48lUiE,7
2015,1,GCS10002,7,45,HDH 403,47,"T1,F1","[13, 49]",GCS10002.7,ImbCNTfs,7
2015,1,GCS10002,7,45,HDH 403,47,"T1,F1","[13, 49]",GCS10002.7,oyWLO2rn,7
2015,1,GCS10002,7,45,HDH 403,47,"T1,F1","[13, 49]",GCS10002.7,MgbnjjwQ,7
2015,1,GCS10002,7,45,HDH 403,47,"T1,F1","[13, 49]",GCS10002.7,fGe0Lm0x,7
2015,1,GCS10002,7,45,HDH 403,47,"T1,F1","[13, 49]",GCS10002.7,n969Cn1E,7
2015,1,GCS10002,7,45,HDH 403,47,"T1,F1","[13, 49]",GCS10002.7,dOQtzpEo,7
2015,1,GCS10002,7,45,HDH 403,47,"T1,F1","[13, 49]",GCS10002.7,J9y494wz,7
2015,1,GCS10002,7,45,HDH 403,47,"T1,F1","[13, 49]",GCS10002.7,qrRPJQP1,7
2015,1,GCS10002,7,45,HDH 403,47,"T1,F1","[13, 49]",GCS10002.7,p1bRSeYx,7
2015,1,GCS10002,7,45,HDH 403,47,"T1,F1","[13, 49]",GCS10002.7,AWy5Sokf,7
2015,1,GCS10002,7,45,HDH 403,47,"T1,F1","[13, 49]",GCS10002.7,2owVAlRT,7
