Source course,Dest course,Count
CSW20054.1,GEK30045.1,10
GEA20022.1,PCO20005.15,2
GEK10090.1,GEK10088.2,2
GEK10090.1,GCS10037.14,6
GEK10090.1,GEK10030.2,4
GCS10027.1,GCS10012.1,2
GMP30001.2,GEE20034.1,2
GMP30001.2,GEK20028.4,2
GCS10012.1,GCS10001.7,4
GCS10012.1,GCS10002.6,8
ECE30051.1,GEK10055.3,2
ECE30051.1,GEK10061.2,2
GEK10096.4,GCS10027.2,2
GEK10096.4,GCS10001.6,4
GEK10096.4,GEK10055.1,12
GEK10096.4,GEK10066.1,4
GEK10096.4,GCS10037.10,2
GEK10096.4,GCS10041.1,1
GEK10096.4,GEK10040.1,2
ISE20072.1,PCO10013.10,1
ISE20072.1,PCO10013.8,1
GEK20017.1,GEK10088.2,1
GEK20017.1,GEK10077.1,1
GEK20017.1,GEK10030.2,2
GEK30030.1,GEK10055.2,4
GEK30030.1,GEK20064.4,2
GEK30030.1,GEK10095.1,2
GEK30030.1,GEK10095.3,2
GEK30030.1,GCS10033.3,2
LAW30074.1,GEK10087.1,1
CCC30094.1,GEK20042.2,1
LAW20008.1,GCS10039.6,2
LAW20008.1,GEA20004.1,1
LAW20008.1,MEC20055.4,4
LAW20008.1,GEA20022.1,2
ISE20086.1,GEK30045.1,2
ISE10002.1,GCS10039.6,2
ISE10002.1,PCO10012.18,2
ISE10002.1,PCO10058.3,2
ISE10002.1,GCS10037.4,2
ISE10002.1,PCO10013.10,2
PCO10058.2,GEK10030.1,2
PCO10058.2,GEK10055.2,2
PCO10058.2,ISL10091.2,4
PCO10058.2,PCO10013.16,2
PCO10058.2,GEK20058.8,2
PCO10058.2,GEK10061.2,2
PCO10058.2,GEK30045.1,2
PCO10058.3,GEK10090.1,2
PCO10058.3,GEK10089.2,2
ISE30092.1,ISE30080.1,2
PCO10024.3,GCS10023.1,1
PCO10024.3,GEK10053.1,2
PCO10024.3,GEK10030.2,2
GEK10040.1,GCS10001.7,6
GEK10040.1,GCS10041.2,1
GEK10040.1,GCS10011.1,2
GEK10040.1,GCS10002.6,6
GEK10040.1,GCS10037.9,2
GEA20004.1,GCS10037.14,1
PCO20004.1,GEK10055.1,2
BFT30016.1,BFT20002.1,18
CCC20052.1,ISE20072.1,1
CCC20052.1,GEK20058.9,2
CCC20052.1,GEK10061.1,2
CCC20052.1,CCC20050.1,8
ECE20057.2,GEK10035.2,1
ECE20057.2,GEK10090.1,4
ECE20057.2,GCS10033.4,2
ECE20057.2,GCS10037.13,2
ECE20057.2,ISE20085.1,2
ECE20057.2,GEK10098.1,2
BFT20002.1,PCO10013.17,2
BFT20002.1,GEK10058.2,20
BFT20002.1,GCS10037.5,2
BFT20002.1,GCS10033.4,2
BFT20002.1,GCS10037.13,8
BFT20002.1,PCO20005.15,2
BFT20002.1,GEK20017.1,6
BFT20002.1,GCS10035.1,2
BFT20002.1,CSW20012.2,10
BFT30001.1,CSW20019.1,1
BFT30001.1,LAW20008.1,4
BFT30001.1,GCS10033.3,2
ISE30015.1,PCO20005.2,2
ISE30015.1,GEK20042.2,4
PCO10012.12,GEK30030.1,2
PCO10012.12,GEK20058.7,6
PCO10012.12,GEK10041.4,2
PCO10012.12,GCS10012.1,2
PCO10012.12,GEK10055.1,2
PCO10012.12,GCS10037.10,2
PCO10012.12,GCS10002.5,2
PCO10012.12,GEK20058.9,2
PCO10012.12,GEK10040.1,2
PCO10012.13,GEK20058.8,4
PCO10012.13,GEK10095.1,4
PCO10012.13,GCS10001.7,2
PCO10012.13,GEK10055.3,2
PCO10012.13,GEK10055.2,4
PCO10012.13,GCS10033.3,4
PCO10012.13,GEK10030.1,2
PCO10012.13,GEK20064.4,4
PCO10012.14,GCS10037.9,2
PCO10012.14,GEK20058.8,4
PCO10012.14,GEK10095.3,2
PCO10012.14,GEK10095.1,2
PCO10012.14,GCS10001.7,2
PCO10012.14,GEK10055.3,2
PCO10012.14,GEK10055.2,2
PCO10012.14,GCS10002.6,2
PCO10012.14,GCS10033.3,2
PCO10012.14,GEK10030.1,2
PCO10012.14,GEK10061.2,2
PCO10012.15,GCS10039.6,4
PCO10012.15,GCS10037.4,4
PCO10012.16,GEK10091.1,2
PCO10012.16,GEK30022.2,1
PCO10012.16,GEK10030.2,2
PCO10012.17,GCS10010.5,2
PCO10012.17,GCS10037.4,2
ITP20001.1,ECE20057.2,4
ITP20001.1,ECE30063.1,2
ITP20001.1,BFT20002.1,2
ITP20001.1,MEC20055.4,2
CCC20050.1,GEK10030.1,2
CCC20050.1,GEK10061.2,2
GEA20053.1,GEA20004.1,1
CCC30035.1,PCO20004.17,2
CCC30035.1,ISE30080.1,2
ISE20006.1,GCS10041.2,1
ISE20006.1,GCS10028.1,2
ISE20006.1,ISE10002.1,2
UIL30014.1,PCO20016.1,2
UIL30014.1,PCO20004.3,2
ECE20010.2,MEC10001.3,2
ECE20010.2,GCS10037.9,2
ECE20010.2,GEK10095.3,2
ECE20010.2,GEK10055.2,2
ECE20010.2,GEK10055.3,4
ECE20010.2,ISL10091.2,2
ECE20010.2,GCS10011.1,2
ECE20010.2,GEA20053.1,2
ECE20010.2,GEK10061.2,4
ECE20010.2,GEK30045.1,4
HMM10041.2,GEK10041.2,2
HMM10041.2,IID20055.2,1
HMM10041.2,GEK10040.1,2
HMM10041.2,GCS10001.6,2
HMM10041.2,PCO20004.12,2
HMM10041.2,GCS10002.5,2
HMM10041.2,GEK10061.1,2
HMM10041.2,MEC20005.3,2
HMM10041.2,PCO10058.2,2
HMM10041.2,GEK30014.2,2
LAW30072.1,LAW20008.1,4
LAW30072.1,GEK10030.1,4
GMP20002.2,PCO10058.2,2
HMM10041.1,MEC10001.2,2
HMM10041.1,GEK30030.1,2
HMM10041.1,ECE20010.2,2
HMM10041.1,GEK10040.1,4
HMM10041.1,PCO10013.9,2
HMM10041.1,PCO10013.7,2
HMM10041.1,GEK10055.1,2
HMM10041.1,ISL10091.1,2
HMM10041.1,PCO10013.15,2
HMM10041.1,PCO10058.2,2
HMM10041.1,PCO20004.10,2
HMM10041.1,IID10004.3,1
HMM10041.1,IID30067.1,1
HMM10041.1,GEK10061.1,2
HMM10041.1,GEK30014.2,4
ISL10091.1,GEK10055.3,4
ISL10091.1,GEK10095.1,2
ISL10091.1,GEK10095.3,4
ISL10091.1,GEK20064.4,4
PCO20005.15,GEK10053.1,2
CUE40053.1,GCS10037.8,2
CUE40053.1,IID40059.1,1
CUE40053.1,PCO20004.11,2
CUE40053.1,CUE20011.1,2
CUE40053.1,GEA20053.1,2
CUE40053.1,MEC10001.3,2
CUE40053.1,PCO10013.13,2
MEC20054.2,GEE40097.1,4
MEC20054.2,ISE20081.1,1
MEC20054.3,GCS10035.1,1
GEK10095.3,GCS10037.4,2
GEK10095.3,GCS10037.11,4
GEK10095.3,GCS10010.5,2
PCO20005.9,GEK30014.2,2
GEK10041.2,GEK10030.1,8
GEK10041.2,GCS10001.7,2
GEK10041.2,GCS10028.1,2
GEK10041.2,GCS10002.6,4
GEK10041.2,GCS10033.3,4
GEK10041.2,GCS10041.2,1
GEK10041.2,GCS10011.1,2
GEK10041.4,GCS10037.11,1
GEK10041.4,GCS10010.5,1
GEA20051.1,GEK10055.1,4
GEA20051.1,GEK20058.9,4
GEA20051.1,PCO10013.7,2
GEA20051.1,GEK20058.7,2
GEA20051.1,PCO20004.12,2
GEA20051.1,GCS10002.5,2
GEA20051.1,GCS10041.1,1
PCO20005.10,PCO10058.3,2
PCO10013.15,GEK10030.1,2
PCO10013.15,GEK10095.3,2
PCO10013.15,GCS10001.7,2
PCO10013.15,GEK10055.3,4
PCO10013.15,GCS10028.1,2
PCO10013.15,GCS10002.6,6
PCO10013.15,GCS10033.3,2
PCO10013.15,GEK20058.8,2
PCO10013.14,GCS10023.1,1
PCO10013.14,GEK10053.1,2
PCO10013.14,GCS10037.14,2
PCO10013.14,GEK10030.2,6
ECE20051.3,GCS10037.8,2
ECE20051.3,GEK10061.2,2
PCO10013.12,GEK20058.7,2
PCO10013.12,GEK10040.1,2
PCO10013.12,GEK10055.1,6
PCO10013.12,GEK10066.1,4
PCO10013.12,GCS10002.5,2
PCO10013.12,GCS10041.1,1
PCO10013.12,GEK30014.2,2
ECE20051.1,GEK10030.1,4
ECE20051.1,GCS10011.1,2
ECE20051.1,GEK10061.2,4
HMM20041.2,GEK10055.3,2
HMM20041.2,PCO10013.13,2
CCC20053.1,ISE20085.1,1
CCC20053.1,GEK20017.1,4
CCC20053.1,GCS10035.1,2
CCC20053.1,GEK10035.2,1
HMM20041.1,GCS10037.8,2
HMM20041.1,GEK10055.3,4
HMM20041.1,GEK10030.1,2
HMM20041.1,GCS10011.1,4
HMM20041.1,PCO20004.11,2
ITP20003.1,GEK10088.2,1
ITP20003.1,GEK30022.2,1
ITP20003.1,GEK10053.1,8
ITP20003.1,GEK10030.2,8
ITP20003.1,PCO20004.3,2
ITP20003.1,CCE20001.1,1
ITP20003.1,PCO10013.11,2
ITP20003.1,GEK10091.1,1
IID10004.3,PCO10012.18,2
IID10004.3,GCS10037.11,1
IID10004.3,GCS10037.4,1
GEE40097.1,GCS10037.9,2
PCO10013.10,GEK20017.1,2
UIL30015.1,GEK10055.2,2
UIL30015.1,GEK10030.1,2
UIL30015.1,GEK30045.1,6
GCS10002.7,GCS10001.6,4
CCE22001.1,GEK20042.2,12
CCE22001.1,GEK10030.2,2
GEK10030.1,GCS10039.6,2
GEK10030.1,GCS10037.4,2
GEK10030.1,GCS10037.11,2
GEK10030.1,GCS10010.5,2
GEK10030.2,GEK10021.1,3
GEK10055.2,GCS10039.6,2
GEK10055.2,GCS10037.4,4
GEK10055.2,GCS10010.5,2
GEK10055.3,GCS10037.4,4
GEK10055.3,GCS10037.11,2
GEK10055.3,GCS10010.5,2
CCC20051.1,GCS10033.4,2
GEK10055.1,GCS10037.9,2
GEK10055.1,GEK10030.1,2
GEK10055.1,GCS10001.7,14
GEK10055.1,GCS10002.6,2
GEK10055.1,GCS10033.3,2
GEK10055.1,GCS10011.1,4
GEK10066.1,GCS10037.9,2
GEK10066.1,GCS10001.7,4
GEK10066.1,GEK10055.3,8
GEK10066.1,GEK10055.2,16
GEK10066.1,GCS10002.6,4
GEK10066.1,GCS10033.3,4
GEK10066.1,GEK10061.2,6
GEK20064.4,GCS10039.6,2
GEK20064.4,GCS10037.4,2
GEK20064.4,GEK10089.1,4
GEK20064.4,GCS10037.11,2
GEK20064.4,GCS10010.5,8
ITP40004.1,ITP20001.1,2
ECE30063.1,GCS10037.13,2
IID30086.2,IID30068.1,2
GEK20058.8,GEK10089.1,2
GEK20058.8,GCS10037.11,4
GEK20058.8,GCS10010.5,2
GEK20058.9,GCS10037.9,4
GEK20058.9,GEK10030.1,8
GEK20058.9,GEK10095.3,8
GEK20058.9,GEK10095.1,4
GEK20058.9,GEK10055.2,14
GEK20058.9,GEK10055.3,10
GEK20058.9,GCS10001.7,6
GEK20058.9,GCS10002.6,4
GEK20058.9,GEK10061.2,2
GEK10095.1,GCS10037.11,6
GEK10095.1,GCS10010.5,2
PCO20004.17,GEK10090.1,2
GEK20058.7,GEK10030.1,2
GEK20058.7,GEK10095.3,6
GEK20058.7,GEK10095.1,20
GEK20058.7,GCS10001.7,10
GEK20058.7,GEK10055.3,2
GEK20058.7,GEK10055.2,10
GEK20058.7,GCS10002.6,10
GEK20058.7,GCS10041.2,1
GEK20058.7,GCS10011.1,2
PCO20004.12,GCS10037.8,2
PCO20004.12,GEK20064.4,2
PCO20004.12,GEK10030.1,2
PCO20004.12,GEK30045.1,2
PCO20004.13,GCS10037.5,2
PCO20004.13,GEK10090.1,2
PCO20004.10,GEK10055.3,2
PCO20004.10,GEK10095.3,2
PCO20004.10,ISL10091.2,2
MEC20057.4,PCO20004.3,2
ECE40047.1,GCS10035.1,2
GMP20003.3,GEK10089.2,2
MEC20057.2,GEK10040.1,2
GCS10041.1,GCS10001.7,2
GMP10001.3,GEK20058.8,2
GMP10001.3,PCO20005.10,2
UIL40015.1,PCO20005.14,2
UIL40015.1,LAW30014.1,2
MEC30068.1,MEC10001.3,4
MEC30068.1,MEC20054.3,1
MEC30068.1,GEK10061.2,4
MEC30068.1,GEK30045.1,2
MEC30068.1,ISL10091.2,2
PCO20065.1,PCO10013.11,2
GCS10042.1,GCS10002.5,1
GEK10098.1,GEK10030.2,2
GEK10091.1,GEK10088.1,1
GEK10091.1,GEK10087.1,1
CSW30008.1,ISE30015.1,2
CSW30008.1,CSW20021.1,1
CSW30008.1,CSW20012.2,2
IID20055.4,GEK10021.1,1
MEC20055.4,PCO10024.3,2
MEC20055.4,GEK10035.2,1
MEC20055.4,GEK10089.2,4
MEC20055.4,GCS10037.13,2
MEC20055.4,ISE20085.1,3
MEC20055.4,GEK10098.1,2
IID20055.2,CCC30094.1,1
GEK10058.2,GCS10023.1,1
GEK10058.2,GEK10053.1,2
GEK10058.2,GEK10030.2,4
CUE20005.1,GEK10058.2,2
CUE20005.1,CUE20003.1,8
CUE20005.1,GEK10090.1,2
CUE20005.1,ISE20085.1,1
MEC20059.3,ISE20072.1,1
MEC20059.3,GEK10041.2,2
MEC20059.3,ISE20081.1,1
MEC20059.3,MEC20005.3,4
CUE20011.1,CUE20005.1,18
CUE20011.1,PCO10013.10,2
GCS10039.6,GCS10033.4,2
MEC20005.2,MEC10001.2,4
MEC20005.2,GEK10040.1,2
MEC20005.2,PCO10013.9,2
MEC20005.2,GCS10012.1,2
MEC20005.2,GEK10066.1,4
MEC20005.2,CCC20050.1,2
MEC20005.2,ISE20081.1,1
MEC20005.2,GEK30014.2,4
MEC20005.3,MEC10001.3,10
MEC20005.3,GEK10030.1,4
MEC20005.3,PCO20004.11,2
MEC20005.3,PCO10013.16,4
MEC20005.3,GEK20064.4,2
MEC20005.3,GEK10061.2,4
MEC20005.3,GEK30045.1,2
CSW20012.1,GCS10039.6,4
CSW20012.1,GCS10037.4,2
GEK10061.1,GEK10055.3,2
GEK10061.1,GCS10002.6,2
GEK10061.1,GCS10041.2,1
IID20006.2,PCO10012.18,1
IID20006.2,GEA20004.1,1
CSW30055.1,CSW30008.1,6
CSW30055.1,CSW30012.1,2
ISE30080.1,PCO20005.1,2
ISE30080.1,ISE20085.1,1
ISE30080.1,ISE30015.1,2
BFT40052.1,BFT30010.2,8
CSW30026.1,CSW30019.1,1
GCS10037.5,GCS10023.1,1
MEC10002.3,GEK10030.1,4
MEC10002.3,GEK10095.3,2
MEC10002.3,GEK10095.1,2
MEC10002.3,GCS10001.7,2
MEC10002.3,GEK20064.4,6
MEC10002.3,GEK20058.8,2
MEC10002.3,GEK10061.2,2
MEC10002.3,GEK30045.1,2
CSW20012.2,GEK20042.2,4
CSW20012.2,PCO20053.2,2
CSW20012.2,PCO10013.11,2
CSW20012.2,GEK10030.2,8
