Source course,Dest course,Count
MEC30075.1,GMP40006.1,1
UIL40094.1,UIL30013.1,8
UIL40094.1,ISE20083.1,4
GEA20020.1,GEK20045.12,2
GEA20020.1,ISL10073.3,2
GEA20020.1,GEK10061.2,4
GEK20022.1,GEK20021.1,2
ITP30003.1,PCO20004.16,2
ITP30003.1,GEE40097.2,3
ITP30003.1,ECE20063.2,2
HMM20017.1,PCO20005.12,2
ECE20042.1,GEK10053.1,2
ECE20042.1,ECE10020.3,12
ECE20042.1,ISL10076.12,2
ECE20042.1,ISL10085.1,1
ECE20042.1,GEK10037.2,1
ECE20042.1,GEK20043.1,1
ECE20042.1,ENG20022.1,2
MEC20054.3,GEE40097.2,1
MEC20054.1,GEK20045.12,2
MEC20054.1,GEK10061.2,2
MEC20054.1,MEC20006.2,2
GEA20051.1,GEK10030.1,2
GEA20051.1,GEK10040.2,4
GEA20051.1,PCO10013.8,2
GEA20051.1,GEE40097.1,1
GEA20051.1,GEK10066.1,2
GEA20051.1,PCO20004.11,2
GEA20051.1,GEK20045.9,2
GEA20051.1,GEA20020.1,8
GEA20051.1,GEK10017.1,2
MEC20005.4,ISL10073.3,2
MEC20005.4,GEK30045.1,4
MEC20005.4,GEK10095.1,2
BFT30026.1,BFT20011.1,2
PCO20005.10,GEK20045.12,2
LAW20010.1,GEK10035.2,1
ISL10085.1,GEK10037.1,1
PCO20005.13,ISL10076.11,2
PCO10013.11,GEK20053.2,2
PCO10013.11,GEK20045.12,4
PCO10013.11,GEK10061.2,4
PCO10013.11,GEK30045.1,2
PCO10013.10,GEK20042.2,4
PCO10013.10,GEK10066.1,2
PCO10013.10,GEK20045.9,4
PCO10013.10,ISL10076.3,2
CCC20053.1,GEK10030.1,1
CCC20053.1,GEK20045.11,6
CCC20053.1,GEE40097.1,2
CCC20053.1,GEK10059.1,2
CCC20053.1,GEK20042.2,2
CCC20053.1,ISL10073.2,2
CCC20053.1,ISE10052.2,6
CCC20053.1,ISL20076.2,2
CCC20053.1,GEK10017.1,2
CCC20053.1,GEK10061.1,2
ISE20074.1,GEE20034.1,2
BFT20003.2,GEK10070.1,2
BFT20003.2,ISL10011.2,1
GEK10059.1,GEK10045.1,2
ISL10073.3,GEK20038.1,1
ISL10073.2,GEK10070.1,2
ISL10073.2,GEK20045.12,8
ISL10073.2,GEK30045.1,2
ISL10073.1,GEK10030.1,1
ISL10073.1,GEK10040.2,2
ISL10073.1,GEK20045.11,10
ISL10073.1,GEK10066.1,2
ISL10073.1,GEK10059.1,2
ISL10073.1,GEK20042.2,2
ISL10073.1,GEK20045.9,2
ISL10073.1,GEK10061.1,2
ISL10011.2,GEK10096.2,1
ISL10011.2,GEK10035.3,1
ISL10075.1,GEK10096.2,4
GEK20053.2,GEE40097.2,1
GEK20053.2,GEK20019.1,2
GEK20053.1,GEK20045.12,4
GEK20053.1,GEK10095.1,2
GEK10030.1,GEE40097.2,1
MEC20001.2,PCO10013.11,2
MEC20001.2,ISL20076.2,2
GEK10066.1,GEK10041.2,4
GEK10066.1,GEK10061.2,12
ECE20063.1,ECE20021.1,2
HMM10091.1,HMM10001.2,1
HMM10091.1,GEK10053.1,1
HMM10091.1,GEK20022.1,1
UIL30072.1,LAW10004.1,2
CSW30067.1,PCO20004.16,2
CSW30067.1,GEE40097.2,3
CSW30067.1,GEK30014.2,4
PCO10012.6,GEK10058.2,2
PCO10012.6,GEK20022.1,1
PCO10012.7,GEE40097.2,1
PCO10012.7,GEK10096.2,2
CSW40010.2,GEK20019.1,2
PCO10012.5,ISL10075.1,2
PCO10012.5,GEK20053.2,2
PCO10012.5,GEK10045.1,4
PCO10012.5,GEK10095.1,2
PCO10012.5,GEK10070.1,2
PCO10012.5,GEK30045.1,2
PCO10012.5,GEK10017.2,2
PCO20004.16,ISL10076.11,2
PCO10012.8,GEK10053.1,2
PCO10012.8,GEK20043.1,1
PCO20004.12,GEK10035.3,1
PCO20004.13,PCO10057.10,1
PCO20004.11,GEK10041.2,2
PCO20004.11,GEK10045.1,2
GEK20042.2,GEK10070.1,4
GEK20042.2,GEK10045.1,2
GEK20042.2,GEK10061.2,4
GEK20042.2,GEK10095.1,2
GMP20003.1,PCO20015.1,2
MEC20057.2,MEC20054.1,2
MEC20057.2,MEC20005.4,2
UIL30013.1,GEK20022.1,2
UIL30013.1,GEK10030.2,1
UIL30013.1,PCO10016.1,2
UIL30013.1,LAW20010.1,8
UIL30013.1,LAW30076.1,2
UIL30013.1,ISE20085.1,2
UIL30013.1,ISE30016.1,2
UIL30013.1,MEC20058.3,2
BFT20011.1,ISL30037.1,2
BFT20011.1,PCO10013.16,2
BFT20011.1,GEK20043.1,1
GEK10045.1,GEE20034.1,2
IID20063.3,GEK20019.1,1
ISE20073.1,PCO20004.16,1
ISE20073.1,GEK30014.2,1
PCO10057.10,GEK10037.1,1
LAW10004.1,PCO10057.6,2
MEC20055.4,GEE40097.2,1
MEC20055.4,GEK10035.3,1
MEC20055.3,PCO10057.5,1
MEC20055.3,GEK10053.1,2
MEC30058.1,MEC20059.1,2
MEC30058.1,MEC20055.3,4
MEC30058.1,MEC20058.3,1
BFT20014.1,BFT20011.1,6
GEK10058.2,GEK10037.2,3
CUE30010.1,GEK40096.4,4
CUE30010.1,IID20009.1,1
CUE30010.1,CUE30007.2,2
CUE30010.1,IID20057.2,1
CUE30010.1,IID20057.3,1
CUE20056.1,CUE20055.1,2
CUE20056.1,IID20009.2,3
CUE20056.1,GEK10030.1,1
CUE20056.1,MEC10001.4,2
CUE20056.1,GEK20045.11,2
CUE20056.1,GEK10066.1,4
CUE20056.1,PCO10052.3,2
CUE20056.1,MEC20005.4,2
CUE20056.1,UIL40059.1,2
MEC20006.1,GEK20053.2,2
MEC20006.1,GEK20045.12,2
MEC20006.1,ISL10011.2,1
MEC20006.1,GEK30045.1,2
MEC20006.1,MEC10002.2,6
ISE10052.2,GEK20053.2,4
ISE10052.2,GEK10041.2,2
ISE10052.2,GEK10045.1,2
ISE10052.2,GEK10095.1,2
ISE10052.2,GEK20045.12,2
ISE10052.2,PCO20004.12,2
ISE10052.2,GEK20016.2,8
ISE10052.2,GEK10061.2,2
ISE10052.2,GEK30045.1,2
PCO20058.1,PCO20004.16,1
PCO20058.1,GEK20019.1,1
MEC20005.3,ISL10011.1,1
MEC20005.3,GEK10040.2,2
MEC20005.3,MEC10001.4,4
MEC20005.3,GEK20045.11,2
MEC20005.3,GEE40097.1,1
MEC20005.3,GEK10066.1,2
MEC20005.3,ISL20076.2,2
MEC20005.3,PCO10053.1,2
MEC20005.3,GEA20020.1,2
PCO20005.11,ISL10076.4,2
GEK10061.2,GEE40097.2,2
GEK10061.1,GEK10041.2,4
GEK10061.1,GEK10045.1,2
ISL10071.4,GEK10058.1,2
ECE20013.2,BFT20003.2,2
ECE20013.2,GEK10090.1,2
ECE20013.2,GEE40097.1,1
ECE20013.2,PCO10053.1,2
ECE20013.2,ISL10073.2,2
ECE20013.2,PCO10013.11,2
CSW30017.1,UIL40094.1,2
CSW30017.1,GEK20053.2,2
CSW30017.1,GEK20016.2,2
CSW30017.1,GEK10061.2,2
MEC10002.2,PCO10012.6,2
MEC10002.2,GEK20038.1,1
MEC10002.2,GEE40097.2,2
MEC10002.2,ISL10076.10,2
MEC10002.2,CCC20091.1,1
MEC10002.2,PCO10013.6,2
MEC10002.3,ISL10011.2,1
MEC20059.1,PCO20004.14,2
MEC20059.1,PCO10057.10,2
GEK20016.2,GEK10035.3,1
