year,semester,subjectCode,num,capacity,classroom,student_count,time,time_conv,course
2014,2,CSW40003,1,3,NMH 110,2,"F8,F9","[56, 57]",CSW40003.1
2014,2,CSW40009,1,40,HDH 418B,11,"F5,F6","[53, 54]",CSW40009.1
2014,2,CSW40010,2,50,NMH 110,16,"T3,F3","[15, 51]",CSW40010.2
2014,2,CSW40054,1,40,HDH 320B,1,"T7,T8","[19, 20]",CSW40054.1
2014,2,CSW40062,1,60,NMH 207,47,"T2,F2","[14, 50]",CSW40062.1
2014,2,BFT20003,1,75,NMH 307,62,"T3,F3","[15, 51]",BFT20003.1
2014,2,BFT20003,2,40,NTH 311,25,"T2,F2","[14, 50]",BFT20003.2
2014,2,BFT20011,1,100,OH 405,92,"T5,F5","[17, 53]",BFT20011.1
2014,2,BFT20012,2,40,NMH 410B,23,"T8,F8","[20, 56]",BFT20012.2
2014,2,BFT20013,2,40,NMH 307,24,"T8,F8","[20, 56]",BFT20013.2
2014,2,BFT20014,1,20,NMH 307,21,"T4,F4","[16, 52]",BFT20014.1
2014,2,BFT30006,1,60,NMH 307,61,"T2,F2","[14, 50]",BFT30006.1
2014,2,BFT30026,1,40,NMH 310,41,"T4,F4","[16, 52]",BFT30026.1
2014,2,BFT30056,2,40,NMH 307,10,"T9,F9","[21, 57]",BFT30056.2
2014,2,BFT40006,1,40,NMH 310,12,"T6,F6","[18, 54]",BFT40006.1
2014,2,ECE10020,3,10,NTH 412,53,"T6,T7","[18, 19]",ECE10020.3
2014,2,ECE20013,2,30,NTH 310,34,"T1,F1","[13, 49]",ECE20013.2
2014,2,ECE20021,1,40,NTH 313,44,"T3,F3","[15, 51]",ECE20021.1
2014,2,ECE20042,1,60,NTH 313,75,"T5,F5","[17, 53]",ECE20042.1
2014,2,ECE20063,1,30,NTH 413,29,"T2,W1,F2","[14, 25, 50]",ECE20063.1
2014,2,ECE20063,2,30,NTH 413,12,"T4,F4","[16, 52]",ECE20063.2
2014,2,ECE30013,1,30,NTH 310,34,"T5,F5","[17, 53]",ECE30013.1
2014,2,ECE30052,1,40,NTH 311,23,"T5,F5","[17, 53]",ECE30052.1
2014,2,ECE30085,1,40,NTH 311,41,"T3,F3","[15, 51]",ECE30085.1
2014,2,ECE30086,1,70,OH 405,83,"T2,F2","[14, 50]",ECE30086.1
2014,2,ECE30092,1,0,NTH 313,32,"T8,W4","[20, 28]",ECE30092.1
2014,2,ECE30092,2,0,NTH 311,33,"T8,W4","[20, 28]",ECE30092.2
2014,2,ECE40032,1,40,NTH 310,15,"T2,F2","[14, 50]",ECE40032.1
2014,2,ECE40088,1,1,ANH 313,26,"F4,F5","[52, 53]",ECE40088.1
2014,2,ECE40093,1,0,NTH 310,20,"W4,F7,F8","[28, 55, 56]",ECE40093.1
2014,2,ITP20002,1,60,NTH 313,59,"T6,F6","[18, 54]",ITP20002.1
2014,2,ITP30003,1,100,OH 405,123,"T3,F3","[15, 51]",ITP30003.1
2014,2,ITP30006,1,30,NTH 310,21,"T3,F3","[15, 51]",ITP30006.1
2014,2,IID10005,3,25,NMH 204,29,"F2,F3","[50, 51]",IID10005.3
2014,2,IID20003,1,1,NMH 204,28,"T5,T6","[17, 18]",IID20003.1
2014,2,IID20009,1,30,NMH 208,30,"F5,F6","[53, 54]",IID20009.1
2014,2,IID20009,2,30,NMH 208,29,"F2,F3","[50, 51]",IID20009.2
2014,2,IID20015,1,25,NMH 310,28,"T2,T3","[14, 15]",IID20015.1
2014,2,IID20015,2,25,NMH 208,29,"T5,T6","[17, 18]",IID20015.2
2014,2,IID20057,1,30,HDH 402,27,"F2,F3","[50, 51]",IID20057.1
2014,2,IID20057,2,30,HDH 402,29,"F5,F6","[53, 54]",IID20057.2
2014,2,IID20057,3,29,NMH 205B,31,"F5,F6","[53, 54]",IID20057.3
2014,2,IID20063,3,25,NMH 202,24,"F2,F3","[50, 51]",IID20063.3
2014,2,IID30069,1,30,NMH 204,12,"T2,T3","[14, 15]",IID30069.1
2014,2,IID30072,1,30,NMH 205B,9,"F2,F3","[50, 51]",IID30072.1
2014,2,IID30081,1,30,NMH 202,19,"T2,T3","[14, 15]",IID30081.1
2014,2,IID30081,2,30,NMH 202,30,"T5,T6","[17, 18]",IID30081.2
2014,2,IID40002,1,30,NMH 410A,22,"F5,F6","[53, 54]",IID40002.1
2014,2,IID40073,1,30,NMH 208,10,"T2,T3","[14, 15]",IID40073.1
2014,2,IID40074,1,20,NMH 208,14,"T8,T9","[20, 21]",IID40074.1
2014,2,IID40075,1,20,NMH 208,13,"F8,F9","[56, 57]",IID40075.1
2014,2,IID50014,1,0, ,1,"F5,F6","[53, 54]",IID50014.1
2014,2,HMM10001,2,30,NTH 120B,26,"F6,F7,F8","[54, 55, 56]",HMM10001.2
2014,2,HMM10091,1,30,NTH 214,33,"T4,F4,F5","[16, 52, 53]",HMM10091.1
2014,2,HMM20017,1,80,OH 305,70,"T3,F3","[15, 51]",HMM20017.1
2014,2,HMM20020,1,40,NTH 120B,31,"T5,T6,T7","[17, 18, 19]",HMM20020.1
2014,2,HMM20027,1,80,OH 305,85,"T2,F2","[14, 50]",HMM20027.1
2014,2,HMM30006,1,40,NTH 214,24,"T5,T6,T7","[17, 18, 19]",HMM30006.1
2014,2,HMM30006,2,40,NTH 213,18,"T5,T6,T7","[17, 18, 19]",HMM30006.2
2014,2,HMM30012,1,40,NTH 214,18,"T1,F1","[13, 49]",HMM30012.1
2014,2,HMM30041,1,60,OH 401,51,"T1,F1","[13, 49]",HMM30041.1
2014,2,HMM40037,2,40,OH 401,28,"T5,T6,T7","[17, 18, 19]",HMM40037.2
2014,2,CUE20055,1,40,NTH 212,13,"T2,F2","[14, 50]",CUE20055.1
2014,2,CUE20056,1,40,NTH 313,38,"T1,F1","[13, 49]",CUE20056.1
2014,2,CUE30007,2,20,NTH 217,20,"T5,T6,T7,T8","[17, 18, 19, 20]",CUE30007.2
2014,2,CUE30010,1,30,NTH 310,32,"T4,F4","[16, 52]",CUE30010.1
2014,2,CUE30056,1,40,NTH 218,4,"T1,F1","[13, 49]",CUE30056.1
2014,2,CUE30060,1,30,NTH 218,11,"T3,F3","[15, 51]",CUE30060.1
2014,2,CUE40006,1,30,NTH 218,18,"F8,F9","[56, 57]",CUE40006.1
2014,2,CUE40063,1,30,NTH 212,4,"T5,F5","[17, 53]",CUE40063.1
2014,2,CUE40065,1,40,NTH 212,8,"T4,F4","[16, 52]",CUE40065.1
2014,2,SIE10096,1,25,HDH 323C,7,"F8,F9,F10","[56, 57, 58]",SIE10096.1
2014,2,SIE20014,1,25,HDH 303B,3,"T8,T9,T10","[20, 21, 22]",SIE20014.1
2014,2,SIE30009,1,25,HDH 303A,2,"T8,T9,T10","[20, 21, 22]",SIE30009.1
2014,2,SIE40028,1,25,HDH 303B,9,"F8,F9,F10","[56, 57, 58]",SIE40028.1
2014,2,SIE40062,1,25,HDH 323C,7,"T8,T9,T10","[20, 21, 22]",SIE40062.1
2014,2,SIE40065,1,25,HDH 320A,3,"T8,T9,T10","[20, 21, 22]",SIE40065.1
