Source course,Dest course,Count
PCO10058.2,GEK10059.2,4
PCO10058.2,GEK10045.8,22
PCO10058.2,GEK10045.13,1
PCO10058.2,ISL20077.3,2
PCO10058.2,PCO10012.11,6
PCO10058.2,GEK10061.2,4
ISL10011.1,GEK10045.4,1
ISL10011.1,GEK20031.1,1
ISL10011.1,GEK10059.2,2
ISL10011.1,GEK10045.8,2
GEK10045.5,GEK10038.4,3
GEK10045.5,GEK10030.1,4
GEK10045.5,GEK10017.2,2
GEK10045.4,GEK10000.1,4
GEK10045.4,GEK10035.3,1
GEK10045.7,GEK10030.1,6
GEK10045.6,GEK10000.1,2
GEK10045.1,GEK10038.4,1
GEK10045.1,GEK10030.1,4
GEK10045.1,GEK10017.2,2
PCO10012.20,GEK10045.10,2
PCO10012.20,GEK10045.12,2
PCO10012.20,GEK10035.1,2
GEK10045.3,GEK10030.1,6
GEK10045.3,GEK10017.2,8
GEK10045.2,GEK10000.1,6
GEK10070.1,GEK10045.11,1
GEK10070.1,GEK10045.9,3
ISL10075.3,GEK10045.11,1
ISL10075.3,GEK10045.9,2
GMP10003.1,GEK10030.1,2
GEK10045.9,GEK10035.2,7
GEK10045.8,GEK10000.1,2
PCO20005.10,ISL20077.3,2
PCO20005.10,GEK10030.1,2
GEK10045.11,GEK10037.2,3
GEK10045.11,GEK10035.2,2
GEK10045.12,GEK10021.3,1
PCO10013.13,GEK10041.1,2
PCO10013.13,GEK10045.5,2
PCO10013.13,GEK10045.7,4
PCO10013.13,GEK10041.2,1
PCO10013.13,GEK10045.1,4
PCO10013.13,GEK10045.3,2
PCO10013.13,GEK10055.2,4
PCO10013.13,ISL10073.2,2
PCO10013.13,ISL10075.1,2
PCO10024.3,ISL10085.1,2
PCO10024.3,GEK10037.2,1
PCO10024.3,GEK20022.1,1
PCO10024.3,GEK10035.2,2
PCO10013.10,ISL10075.1,2
ISL10075.5,GEK30015.2,2
ISL10075.5,GEK10035.2,10
PCO10058.3,GEK10045.11,1
PCO10058.3,PCO10012.12,2
PCO10058.3,GEK10035.3,3
PCO10058.12,GEK10045.4,2
PCO10058.12,ISL10075.3,4
PCO10058.12,ISL20077.3,2
PCO10058.12,GEK10030.1,4
PCO10058.12,PCO10012.16,12
PCO10058.12,GEK10045.2,10
PCO10058.12,GEK10070.1,2
PCO10058.12,GEK10095.1,6
PCO10058.12,GEK10059.2,8
PCO10058.12,GEK10045.8,8
PCO10058.12,GEK10045.13,1
PCO10058.12,GEK10038.4,1
PCO10058.12,GEK20031.1,8
PCO10058.12,GEK10061.2,4
PCO10058.13,GEK10045.11,3
PCO10058.13,GEK10000.1,2
PCO10058.13,PCO10012.12,2
PCO10058.13,GEK10045.9,5
PCO10058.13,GEK10035.3,2
PCO10058.11,GEK10045.5,2
PCO10058.11,ISL10075.1,8
PCO10058.11,GEK10045.7,8
PCO10058.11,GEK10041.2,3
PCO10058.11,ISL20077.4,2
PCO10058.11,GEK10040.2,2
PCO10058.11,GEK10045.3,14
PCO10058.11,GEK10055.2,4
PCO10058.11,GEK10055.1,6
PCO10058.11,GEK10066.1,2
PCO10058.11,GEK10041.1,2
PCO10058.11,PCO10012.13,2
PCO10058.11,GEK10045.1,14
PCO10058.11,GEK10059.1,2
PCO10058.11,GEK10017.1,2
GEK10041.1,GEK10030.1,4
CUE20005.1,GEK10045.10,1
CUE20005.1,GEK10045.12,4
CUE20005.1,GEK10074.1,1
BFT20002.1,GEK10058.2,2
GEK30022.1,GEK10045.11,6
GEK30022.1,GEK10045.9,1
GEK10084.1,GEK10045.12,1
GEK10058.1,GEK10035.2,6
GEK10059.2,GEK10045.11,3
GEK10059.2,GEK10045.9,3
ISL20077.2,GEK10041.1,4
ISL20077.2,GEK10041.2,2
ISL20077.2,GEK10045.3,2
ISL20077.2,GEK30022.1,2
ISL20077.2,GEK10055.1,2
ISL20077.2,GEK10017.1,2
ISL10011.2,GEK10045.9,1
PCO20005.9,GEK10041.1,2
PCO20005.9,GEK10045.7,4
PCO20005.9,GEK10041.2,1
ISL10071.5,GEK10045.4,2
ISL10071.5,GEK20031.1,2
ISL10071.5,GEK10045.6,6
ISL20077.3,GEK10045.11,1
ISL10073.2,GEK10045.8,4
ISL10073.1,GEK10041.1,2
ISL10073.1,GEK10045.5,2
ISL10073.1,GEK10045.7,2
ISL10073.1,GEK10045.1,2
ISL10073.1,GEK10045.3,4
ISL10073.1,GEK30022.1,2
ISL20077.4,GEK10055.3,2
ISL20077.4,GEK10045.6,2
ISL20077.4,GEK10030.1,2
ISL20077.4,GEK30045.1,2
ISL20077.4,GEK10045.2,4
GEK10059.1,GEK10045.4,6
GEK10059.1,GEK10045.6,6
GEK10059.1,GEK10045.2,4
GEK10059.1,GEK10055.3,4
GEK10059.1,GEK10045.8,4
GEK10059.1,GEK10045.13,2
GEK30022.2,GEK10045.12,1
GEK10061.2,GEK10000.1,2
GEK10061.2,GEK10045.9,1
GEK10061.2,GEK10035.3,1
GEK10061.1,GEK10045.13,2
GEK10061.1,GEK10045.6,2
GEK10061.1,GEK10045.2,2
PCO10012.15,ISL10075.10,4
PCO10012.15,GEK10035.2,2
ISL10075.1,GEK10045.4,4
ISL10075.1,GEK10045.6,2
ISL10075.1,GEK10045.2,6
ISL10075.1,GEK10055.3,8
ISL10075.1,GEK10095.1,2
ISL10075.1,GEK10059.2,4
ISL10075.1,GEK10045.8,4
ISL10075.1,GEK20031.1,2
ISL10075.1,GEK10017.2,2
PCO10012.11,GEK10045.11,3
PCO10012.11,GEK10045.9,2
PCO10012.12,GEK20031.2,2
PCO10012.12,GEK10045.12,1
PCO10012.12,ENG20022.1,2
PCO10012.12,GEK10035.1,2
PCO10012.12,GEK10045.10,1
PCO10012.13,GEK10045.6,12
PCO10012.13,GEK10030.1,2
PCO10012.13,GEK10095.1,2
PCO10012.13,GEK10055.3,6
PCO10012.13,GEK10045.2,6
PCO10012.13,GEK10059.2,2
GEK10030.1,GEK10000.1,2
GEK10040.2,GEK10030.1,4
PCO10012.16,GEK10045.11,2
PCO10012.16,GEK10045.9,4
PCO10012.17,GEK10035.2,6
GEK10055.2,GEK10045.4,18
GEK10055.2,GEK10045.6,8
GEK10055.2,GEK10045.2,4
GEK10055.2,GEK10045.13,1
GEK10055.2,GEK10038.4,4
GEK10055.2,GEK10017.2,2
GEK10055.3,GEK10045.11,2
GEK10055.3,GEK10045.9,2
GEK10055.1,GEK10045.4,10
GEK10055.1,GEK10045.6,12
GEK10055.1,GEK10045.2,2
GEK10055.1,GEK10045.8,4
GEK10055.1,GEK10045.13,2
GEK10055.1,GEK10038.4,4
GEK10055.1,GEK10017.2,2
GEK10066.1,GEK10045.4,8
GEK10066.1,GEK10045.6,4
GEK10066.1,GEK10045.2,10
GEK10066.1,GEK10059.2,6
GEK10066.1,GEK10045.8,4
GEK10066.1,GEK10045.13,1
GEK10066.1,GEK10061.2,2
CCC20050.1,GEK10045.4,2
CCC20050.1,GEK10045.13,1
MEC10002.5,PCO10024.4,4
MEC10002.5,GEK10035.2,12
MEC10002.5,PCO10012.18,2
MEC10002.5,PCO10013.15,2
MEC10002.5,GEK10037.2,1
MEC10002.5,ISL10075.10,2
PCO10053.1,GEK10045.6,2
GEK20031.2,GEK10037.2,1
GEK20031.2,GEK20022.1,1
GEK20031.2,GEK10035.2,4
GEK20031.1,GEK10045.11,2
GEK20031.1,GEK10045.9,4
PCO10012.10,GEK10045.5,6
PCO10012.10,GEK10045.7,4
PCO10012.10,GEK10041.2,2
PCO10012.10,GEK10045.1,2
PCO10012.10,GEK10045.3,4
PCO10012.10,GEK10055.2,2
PCO10012.10,GEK10059.1,4
PCO10012.10,ISL20077.4,2
PCO10012.10,GEK10061.1,8
