year,semester,subjectCode,num_x,time,classroom,capacity,student_count,time_conv,course,random.ID,num_y
2013,1,GEK10017,1,"T2,F2",HDH 418B,60,61,"[14, 50]",GEK10017.1,Z16THSh0,1
2013,1,GEK10017,1,"T2,F2",HDH 418B,60,61,"[14, 50]",GEK10017.1,7BSXcEwm,1
2013,1,GEK10017,1,"T2,F2",HDH 418B,60,61,"[14, 50]",GEK10017.1,TTMTQCfL,1
2013,1,GEK10017,1,"T2,F2",HDH 418B,60,61,"[14, 50]",GEK10017.1,m029MVwN,1
2013,1,GEK10017,1,"T2,F2",HDH 418B,60,61,"[14, 50]",GEK10017.1,pCI6WyzI,1
2013,1,GEK10017,1,"T2,F2",HDH 418B,60,61,"[14, 50]",GEK10017.1,gy2VMBPI,1
2013,1,GEK10017,1,"T2,F2",HDH 418B,60,61,"[14, 50]",GEK10017.1,PHIc7ybp,1
2013,1,GEK10017,1,"T2,F2",HDH 418B,60,61,"[14, 50]",GEK10017.1,KQb8aTLr,1
2013,1,GEK10017,1,"T2,F2",HDH 418B,60,61,"[14, 50]",GEK10017.1,4oxam5lI,1
2013,1,GEK10017,1,"T2,F2",HDH 418B,60,61,"[14, 50]",GEK10017.1,OQz9i3S7,1
2013,1,GEK10017,1,"T2,F2",HDH 418B,60,61,"[14, 50]",GEK10017.1,aCpNfBfr,1
2013,1,GEK10017,1,"T2,F2",HDH 418B,60,61,"[14, 50]",GEK10017.1,S6PYI8ZC,1
2013,1,GEK10017,1,"T2,F2",HDH 418B,60,61,"[14, 50]",GEK10017.1,5yBb8eFr,1
2013,1,GEK10017,1,"T2,F2",HDH 418B,60,61,"[14, 50]",GEK10017.1,F476zRHR,1
2013,1,GEK10017,1,"T2,F2",HDH 418B,60,61,"[14, 50]",GEK10017.1,L7NwoYTY,1
2013,1,GEK10017,1,"T2,F2",HDH 418B,60,61,"[14, 50]",GEK10017.1,HT7HgTnT,1
2013,1,GEK10017,1,"T2,F2",HDH 418B,60,61,"[14, 50]",GEK10017.1,Qv2HLKja,1
2013,1,GEK10017,1,"T2,F2",HDH 418B,60,61,"[14, 50]",GEK10017.1,POylQG1s,1
2013,1,GEK10017,1,"T2,F2",HDH 418B,60,61,"[14, 50]",GEK10017.1,OkIeWMKE,1
2013,1,GEK10017,2,"T3,F3",HDH 418B,60,18,"[15, 51]",GEK10017.2,swGfiCYc,2
2013,1,GEK10017,2,"T3,F3",HDH 418B,60,18,"[15, 51]",GEK10017.2,CBF8v3h7,2
2013,1,GEK10017,2,"T3,F3",HDH 418B,60,18,"[15, 51]",GEK10017.2,inFazUqR,2
2013,1,GEK10017,2,"T3,F3",HDH 418B,60,18,"[15, 51]",GEK10017.2,PHnUxpCo,2
2013,1,GEK10017,2,"T3,F3",HDH 418B,60,18,"[15, 51]",GEK10017.2,kBdv4BN3,2
2013,1,GEK10017,2,"T3,F3",HDH 418B,60,18,"[15, 51]",GEK10017.2,dnkLeXnz,2
2013,1,GEK10017,2,"T3,F3",HDH 418B,60,18,"[15, 51]",GEK10017.2,ma4ty8WZ,2
2013,1,GEK10017,2,"T3,F3",HDH 418B,60,18,"[15, 51]",GEK10017.2,h9lJ2wSL,2
2013,1,GEK10017,2,"T3,F3",HDH 418B,60,18,"[15, 51]",GEK10017.2,jB1JeN2h,2
2013,1,GEK10017,2,"T3,F3",HDH 418B,60,18,"[15, 51]",GEK10017.2,hRuIEf7k,2
2013,1,GEK10017,2,"T3,F3",HDH 418B,60,18,"[15, 51]",GEK10017.2,kdvAXAmO,2
2013,1,GEK10021,3,T7,NTH 115,30,44,[19],GEK10021.3,oiyGsUIO,3
2013,1,GEK10021,3,T7,NTH 115,30,44,[19],GEK10021.3,OFwqPtCw,3
2013,1,GEK10021,3,T7,NTH 115,30,44,[19],GEK10021.3,u1LFmIFT,3
2013,1,GEK10021,3,T7,NTH 115,30,44,[19],GEK10021.3,gZYG4xIB,3
2013,1,GEK10021,3,T7,NTH 115,30,44,[19],GEK10021.3,yJwfn8UB,3
2013,1,GEK10021,3,T7,NTH 115,30,44,[19],GEK10021.3,rvrXiAYd,3
2013,1,GEK10021,3,T7,NTH 115,30,44,[19],GEK10021.3,BUROwWJi,3
2013,1,GEK10021,3,T7,NTH 115,30,44,[19],GEK10021.3,nwfiB9cZ,3
2013,1,GEK10021,3,T7,NTH 115,30,44,[19],GEK10021.3,e4al8W5n,3
2013,1,GEK10021,3,T7,NTH 115,30,44,[19],GEK10021.3,fTKiBttm,3
2013,1,GEK10021,3,T7,NTH 115,30,44,[19],GEK10021.3,w8jNodAP,3
2013,1,GEK10021,3,T7,NTH 115,30,44,[19],GEK10021.3,sGcfg7cP,3
2013,1,GEK10021,3,T7,NTH 115,30,44,[19],GEK10021.3,qnWzPlGS,3
2013,1,GEK10021,3,T7,NTH 115,30,44,[19],GEK10021.3,YDT1mQh3,3
2013,1,GEK10021,3,T7,NTH 115,30,44,[19],GEK10021.3,x3IMpJAq,3
2013,1,GEK10021,3,T7,NTH 115,30,44,[19],GEK10021.3,BMsUeac2,3
2013,1,GEK10021,3,T7,NTH 115,30,44,[19],GEK10021.3,pKbjFDeA,3
2013,1,GEK10030,1,"T3,F3",OH 405,150,155,"[15, 51]",GEK10030.1,7cbcrd0E,1
2013,1,GEK10030,1,"T3,F3",OH 405,150,155,"[15, 51]",GEK10030.1,w7DuwH7n,1
2013,1,GEK10030,1,"T3,F3",OH 405,150,155,"[15, 51]",GEK10030.1,G0aWq1bG,1
2013,1,GEK10030,1,"T3,F3",OH 405,150,155,"[15, 51]",GEK10030.1,jeAvZX1M,1
2013,1,GEK10030,1,"T3,F3",OH 405,150,155,"[15, 51]",GEK10030.1,va6mb5eK,1
2013,1,GEK10030,1,"T3,F3",OH 405,150,155,"[15, 51]",GEK10030.1,eekVNbxD,1
2013,1,GEK10030,1,"T3,F3",OH 405,150,155,"[15, 51]",GEK10030.1,bXH7UMhw,1
2013,1,GEK10030,1,"T3,F3",OH 405,150,155,"[15, 51]",GEK10030.1,kExanv4f,1
2013,1,GEK10030,1,"T3,F3",OH 405,150,155,"[15, 51]",GEK10030.1,fzuLFJU1,1
2013,1,GEK10030,1,"T3,F3",OH 405,150,155,"[15, 51]",GEK10030.1,Sg17p9EB,1
2013,1,GEK10030,1,"T3,F3",OH 405,150,155,"[15, 51]",GEK10030.1,SIPVj30T,1
2013,1,GEK10030,1,"T3,F3",OH 405,150,155,"[15, 51]",GEK10030.1,IIhYJDAe,1
2013,1,GEK10030,1,"T3,F3",OH 405,150,155,"[15, 51]",GEK10030.1,0gSoEXal,1
2013,1,GEK10030,1,"T3,F3",OH 405,150,155,"[15, 51]",GEK10030.1,AUbUKQ2k,1
2013,1,GEK10030,1,"T3,F3",OH 405,150,155,"[15, 51]",GEK10030.1,sX3FpzMN,1
2013,1,GEK10030,1,"T3,F3",OH 405,150,155,"[15, 51]",GEK10030.1,6UeY3GRT,1
2013,1,GEK10030,1,"T3,F3",OH 405,150,155,"[15, 51]",GEK10030.1,fKXHn7WT,1
2013,1,GEK10030,1,"T3,F3",OH 405,150,155,"[15, 51]",GEK10030.1,GzcCBzkR,1
2013,1,GEK10030,1,"T3,F3",OH 405,150,155,"[15, 51]",GEK10030.1,3deen45w,1
2013,1,GEK10030,1,"T3,F3",OH 405,150,155,"[15, 51]",GEK10030.1,vP4lpBOm,1
2013,1,GEK10030,1,"T3,F3",OH 405,150,155,"[15, 51]",GEK10030.1,y8LOnNRx,1
2013,1,GEK10030,1,"T3,F3",OH 405,150,155,"[15, 51]",GEK10030.1,m029MVwN,1
2013,1,GEK10030,1,"T3,F3",OH 405,150,155,"[15, 51]",GEK10030.1,6wmNYbeX,1
2013,1,GEK10030,1,"T3,F3",OH 405,150,155,"[15, 51]",GEK10030.1,ck8CPGyT,1
2013,1,GEK10030,1,"T3,F3",OH 405,150,155,"[15, 51]",GEK10030.1,2yZQyz3w,1
2013,1,GEK10030,1,"T3,F3",OH 405,150,155,"[15, 51]",GEK10030.1,F0V2QaF9,1
2013,1,GEK10030,1,"T3,F3",OH 405,150,155,"[15, 51]",GEK10030.1,Pagplkwl,1
2013,1,GEK10030,1,"T3,F3",OH 405,150,155,"[15, 51]",GEK10030.1,7jSCzBL3,1
2013,1,GEK10030,1,"T3,F3",OH 405,150,155,"[15, 51]",GEK10030.1,YDT1mQh3,1
2013,1,GEK10030,1,"T3,F3",OH 405,150,155,"[15, 51]",GEK10030.1,hHIfaNIb,1
2013,1,GEK10030,1,"T3,F3",OH 405,150,155,"[15, 51]",GEK10030.1,vZ987TeX,1
2013,1,GEK10030,1,"T3,F3",OH 405,150,155,"[15, 51]",GEK10030.1,rE1AZZzy,1
2013,1,GEK10030,1,"T3,F3",OH 405,150,155,"[15, 51]",GEK10030.1,AC3RNHov,1
2013,1,GEK10035,1,"T5,F5",HDH 418B,60,60,"[17, 53]",GEK10035.1,vT8XCtOJ,1
2013,1,GEK10035,1,"T5,F5",HDH 418B,60,60,"[17, 53]",GEK10035.1,8K98R2i6,1
2013,1,GEK10035,1,"T5,F5",HDH 418B,60,60,"[17, 53]",GEK10035.1,8UnKVUnZ,1
2013,1,GEK10035,1,"T5,F5",HDH 418B,60,60,"[17, 53]",GEK10035.1,ABXOcZ8H,1
2013,1,GEK10035,1,"T5,F5",HDH 418B,60,60,"[17, 53]",GEK10035.1,3QYop0ZI,1
2013,1,GEK10035,1,"T5,F5",HDH 418B,60,60,"[17, 53]",GEK10035.1,VnEgrRAV,1
2013,1,GEK10035,1,"T5,F5",HDH 418B,60,60,"[17, 53]",GEK10035.1,OFwqPtCw,1
2013,1,GEK10035,1,"T5,F5",HDH 418B,60,60,"[17, 53]",GEK10035.1,Dgr1hAm9,1
2013,1,GEK10035,1,"T5,F5",HDH 418B,60,60,"[17, 53]",GEK10035.1,6aeBSuZw,1
2013,1,GEK10035,1,"T5,F5",HDH 418B,60,60,"[17, 53]",GEK10035.1,Jor2rT7e,1
2013,1,GEK10035,1,"T5,F5",HDH 418B,60,60,"[17, 53]",GEK10035.1,woZsCWF7,1
2013,1,GEK10035,1,"T5,F5",HDH 418B,60,60,"[17, 53]",GEK10035.1,BqGMLGZs,1
2013,1,GEK10035,1,"T5,F5",HDH 418B,60,60,"[17, 53]",GEK10035.1,urN9X6ef,1
2013,1,GEK10035,1,"T5,F5",HDH 418B,60,60,"[17, 53]",GEK10035.1,eEqMzM9X,1
2013,1,GEK10035,1,"T5,F5",HDH 418B,60,60,"[17, 53]",GEK10035.1,0eKM49i6,1
2013,1,GEK10035,1,"T5,F5",HDH 418B,60,60,"[17, 53]",GEK10035.1,7xDNA2B6,1
2013,1,GEK10035,1,"T5,F5",HDH 418B,60,60,"[17, 53]",GEK10035.1,O1KtX6CP,1
2013,1,GEK10035,1,"T5,F5",HDH 418B,60,60,"[17, 53]",GEK10035.1,iYefn5K0,1
2013,1,GEK10035,1,"T5,F5",HDH 418B,60,60,"[17, 53]",GEK10035.1,h6vwiPtK,1
2013,1,GEK10035,1,"T5,F5",HDH 418B,60,60,"[17, 53]",GEK10035.1,OsYIRwt9,1
2013,1,GEK10035,1,"T5,F5",HDH 418B,60,60,"[17, 53]",GEK10035.1,FzYFO0JQ,1
2013,1,GEK10035,1,"T5,F5",HDH 418B,60,60,"[17, 53]",GEK10035.1,GfOKoxrT,1
2013,1,GEK10035,1,"T5,F5",HDH 418B,60,60,"[17, 53]",GEK10035.1,HMhl3JAv,1
2013,1,GEK10035,1,"T5,F5",HDH 418B,60,60,"[17, 53]",GEK10035.1,D62CCDNL,1
2013,1,GEK10035,1,"T5,F5",HDH 418B,60,60,"[17, 53]",GEK10035.1,sINDyeie,1
2013,1,GEK10035,1,"T5,F5",HDH 418B,60,60,"[17, 53]",GEK10035.1,bZhuQP1L,1
2013,1,GEK10035,1,"T5,F5",HDH 418B,60,60,"[17, 53]",GEK10035.1,QNVBEdbx,1
2013,1,GEK10035,1,"T5,F5",HDH 418B,60,60,"[17, 53]",GEK10035.1,gMKfFsSW,1
2013,1,GEK10035,1,"T5,F5",HDH 418B,60,60,"[17, 53]",GEK10035.1,q0Iw8oej,1
2013,1,GEK10035,1,"T5,F5",HDH 418B,60,60,"[17, 53]",GEK10035.1,zgeL8WLF,1
2013,1,GEK10035,1,"T5,F5",HDH 418B,60,60,"[17, 53]",GEK10035.1,lgaeDmc8,1
2013,1,GEK10035,1,"T5,F5",HDH 418B,60,60,"[17, 53]",GEK10035.1,B2Es0ZtB,1
2013,1,GEK10035,1,"T5,F5",HDH 418B,60,60,"[17, 53]",GEK10035.1,yVge1HB9,1
2013,1,GEK10035,1,"T5,F5",HDH 418B,60,60,"[17, 53]",GEK10035.1,dD0nJpUq,1
2013,1,GEK10035,1,"T5,F5",HDH 418B,60,60,"[17, 53]",GEK10035.1,PHIc7ybp,1
2013,1,GEK10035,1,"T5,F5",HDH 418B,60,60,"[17, 53]",GEK10035.1,oG1MptNl,1
2013,1,GEK10035,1,"T5,F5",HDH 418B,60,60,"[17, 53]",GEK10035.1,WU3wS3bi,1
2013,1,GEK10035,1,"T5,F5",HDH 418B,60,60,"[17, 53]",GEK10035.1,HT7HgTnT,1
2013,1,GEK10035,1,"T5,F5",HDH 418B,60,60,"[17, 53]",GEK10035.1,w4UJHYIb,1
2013,1,GEK10035,1,"T5,F5",HDH 418B,60,60,"[17, 53]",GEK10035.1,In52PRRI,1
2013,1,GEK10035,1,"T5,F5",HDH 418B,60,60,"[17, 53]",GEK10035.1,hRuIEf7k,1
2013,1,GEK10035,1,"T5,F5",HDH 418B,60,60,"[17, 53]",GEK10035.1,DJ7yQjVs,1
2013,1,GEK10035,1,"T5,F5",HDH 418B,60,60,"[17, 53]",GEK10035.1,LKhFcZxs,1
2013,1,GEK10035,1,"T5,F5",HDH 418B,60,60,"[17, 53]",GEK10035.1,vZ987TeX,1
2013,1,GEK10035,1,"T5,F5",HDH 418B,60,60,"[17, 53]",GEK10035.1,TNIDXnfs,1
2013,1,GEK10035,1,"T5,F5",HDH 418B,60,60,"[17, 53]",GEK10035.1,ArNpbJZC,1
2013,1,GEK10035,1,"T5,F5",HDH 418B,60,60,"[17, 53]",GEK10035.1,revLm6SO,1
2013,1,GEK10035,1,"T5,F5",HDH 418B,60,60,"[17, 53]",GEK10035.1,4yKJYKLR,1
2013,1,GEK10035,2,"T6,F6",HDH 418B,60,60,"[18, 54]",GEK10035.2,HGBEJI92,2
2013,1,GEK10035,2,"T6,F6",HDH 418B,60,60,"[18, 54]",GEK10035.2,UkAqr2J0,2
2013,1,GEK10035,2,"T6,F6",HDH 418B,60,60,"[18, 54]",GEK10035.2,0m5WN4Jf,2
2013,1,GEK10035,2,"T6,F6",HDH 418B,60,60,"[18, 54]",GEK10035.2,9tAt886V,2
2013,1,GEK10035,2,"T6,F6",HDH 418B,60,60,"[18, 54]",GEK10035.2,xnWaGH4Y,2
2013,1,GEK10035,2,"T6,F6",HDH 418B,60,60,"[18, 54]",GEK10035.2,C3cnCfON,2
2013,1,GEK10035,2,"T6,F6",HDH 418B,60,60,"[18, 54]",GEK10035.2,TozvG64B,2
2013,1,GEK10035,2,"T6,F6",HDH 418B,60,60,"[18, 54]",GEK10035.2,gFRXZvA2,2
2013,1,GEK10035,2,"T6,F6",HDH 418B,60,60,"[18, 54]",GEK10035.2,60vkbNLK,2
2013,1,GEK10035,2,"T6,F6",HDH 418B,60,60,"[18, 54]",GEK10035.2,4E74Ryxn,2
2013,1,GEK10035,2,"T6,F6",HDH 418B,60,60,"[18, 54]",GEK10035.2,FmCsMGaA,2
2013,1,GEK10035,2,"T6,F6",HDH 418B,60,60,"[18, 54]",GEK10035.2,cSGFBeD1,2
2013,1,GEK10035,2,"T6,F6",HDH 418B,60,60,"[18, 54]",GEK10035.2,hSG01Esv,2
2013,1,GEK10035,2,"T6,F6",HDH 418B,60,60,"[18, 54]",GEK10035.2,0AUCUxw2,2
2013,1,GEK10035,2,"T6,F6",HDH 418B,60,60,"[18, 54]",GEK10035.2,zm29XI7G,2
2013,1,GEK10035,2,"T6,F6",HDH 418B,60,60,"[18, 54]",GEK10035.2,pVQwbIB2,2
2013,1,GEK10035,2,"T6,F6",HDH 418B,60,60,"[18, 54]",GEK10035.2,hVgjmnKc,2
2013,1,GEK10035,2,"T6,F6",HDH 418B,60,60,"[18, 54]",GEK10035.2,0uMgi08t,2
2013,1,GEK10035,2,"T6,F6",HDH 418B,60,60,"[18, 54]",GEK10035.2,LS3kYeux,2
2013,1,GEK10035,2,"T6,F6",HDH 418B,60,60,"[18, 54]",GEK10035.2,px8PbUq9,2
2013,1,GEK10035,2,"T6,F6",HDH 418B,60,60,"[18, 54]",GEK10035.2,4YzHox3p,2
2013,1,GEK10035,2,"T6,F6",HDH 418B,60,60,"[18, 54]",GEK10035.2,suqliFeA,2
2013,1,GEK10035,2,"T6,F6",HDH 418B,60,60,"[18, 54]",GEK10035.2,cp5Lj3ah,2
2013,1,GEK10035,2,"T6,F6",HDH 418B,60,60,"[18, 54]",GEK10035.2,NuLvfL6M,2
2013,1,GEK10035,2,"T6,F6",HDH 418B,60,60,"[18, 54]",GEK10035.2,fySd8QSP,2
2013,1,GEK10035,2,"T6,F6",HDH 418B,60,60,"[18, 54]",GEK10035.2,goQT3tLA,2
2013,1,GEK10035,2,"T6,F6",HDH 418B,60,60,"[18, 54]",GEK10035.2,e9ENH171,2
2013,1,GEK10035,2,"T6,F6",HDH 418B,60,60,"[18, 54]",GEK10035.2,qIxCxSKz,2
2013,1,GEK10035,2,"T6,F6",HDH 418B,60,60,"[18, 54]",GEK10035.2,0f6DQrXe,2
2013,1,GEK10035,2,"T6,F6",HDH 418B,60,60,"[18, 54]",GEK10035.2,ctir6UqT,2
2013,1,GEK10035,2,"T6,F6",HDH 418B,60,60,"[18, 54]",GEK10035.2,NXv7xTtX,2
2013,1,GEK10035,2,"T6,F6",HDH 418B,60,60,"[18, 54]",GEK10035.2,exZMyu1m,2
2013,1,GEK10035,2,"T6,F6",HDH 418B,60,60,"[18, 54]",GEK10035.2,qMqCcHLS,2
2013,1,GEK10035,2,"T6,F6",HDH 418B,60,60,"[18, 54]",GEK10035.2,pyNmcwp2,2
2013,1,GEK10035,2,"T6,F6",HDH 418B,60,60,"[18, 54]",GEK10035.2,OQz9i3S7,2
2013,1,GEK10035,2,"T6,F6",HDH 418B,60,60,"[18, 54]",GEK10035.2,qTaqa44Q,2
2013,1,GEK10035,2,"T6,F6",HDH 418B,60,60,"[18, 54]",GEK10035.2,j5NfTbkb,2
2013,1,GEK10035,2,"T6,F6",HDH 418B,60,60,"[18, 54]",GEK10035.2,Lh3YZlj8,2
2013,1,GEK10035,2,"T6,F6",HDH 418B,60,60,"[18, 54]",GEK10035.2,mH3rpOcc,2
2013,1,GEK10035,2,"T6,F6",HDH 418B,60,60,"[18, 54]",GEK10035.2,kdi9T27y,2
2013,1,GEK10035,2,"T6,F6",HDH 418B,60,60,"[18, 54]",GEK10035.2,R9hwfLDc,2
2013,1,GEK10035,2,"T6,F6",HDH 418B,60,60,"[18, 54]",GEK10035.2,Qv2HLKja,2
2013,1,GEK10035,2,"T6,F6",HDH 418B,60,60,"[18, 54]",GEK10035.2,jBHkCjVq,2
2013,1,GEK10035,2,"T6,F6",HDH 418B,60,60,"[18, 54]",GEK10035.2,Mb9kqmxj,2
2013,1,GEK10035,2,"T6,F6",HDH 418B,60,60,"[18, 54]",GEK10035.2,POylQG1s,2
2013,1,GEK10035,2,"T6,F6",HDH 418B,60,60,"[18, 54]",GEK10035.2,l6Ddxhxg,2
2013,1,GEK10035,2,"T6,F6",HDH 418B,60,60,"[18, 54]",GEK10035.2,UNiWSrp0,2
2013,1,GEK10035,2,"T6,F6",HDH 418B,60,60,"[18, 54]",GEK10035.2,kJHqabzu,2
2013,1,GEK10035,3,"T4,T5",OH 305,60,42,"[16, 17]",GEK10035.3,vC3QLHfm,3
2013,1,GEK10035,3,"T4,T5",OH 305,60,42,"[16, 17]",GEK10035.3,7aMfdhc7,3
2013,1,GEK10035,3,"T4,T5",OH 305,60,42,"[16, 17]",GEK10035.3,IViHSj7v,3
2013,1,GEK10035,3,"T4,T5",OH 305,60,42,"[16, 17]",GEK10035.3,fWhGVoBr,3
2013,1,GEK10035,3,"T4,T5",OH 305,60,42,"[16, 17]",GEK10035.3,war4G3OR,3
2013,1,GEK10035,3,"T4,T5",OH 305,60,42,"[16, 17]",GEK10035.3,TB1qVSae,3
2013,1,GEK10035,3,"T4,T5",OH 305,60,42,"[16, 17]",GEK10035.3,6TdjJpQC,3
2013,1,GEK10035,3,"T4,T5",OH 305,60,42,"[16, 17]",GEK10035.3,I6jrOVy9,3
2013,1,GEK10035,3,"T4,T5",OH 305,60,42,"[16, 17]",GEK10035.3,KSkSUeD7,3
2013,1,GEK10035,3,"T4,T5",OH 305,60,42,"[16, 17]",GEK10035.3,W8UXuetE,3
2013,1,GEK10035,3,"T4,T5",OH 305,60,42,"[16, 17]",GEK10035.3,2hTE2BYS,3
2013,1,GEK10036,1,"T8,T9",HDH 418B,60,42,"[20, 21]",GEK10036.1,VnEgrRAV,1
2013,1,GEK10036,1,"T8,T9",HDH 418B,60,42,"[20, 21]",GEK10036.1,62lx6O1P,1
2013,1,GEK10036,1,"T8,T9",HDH 418B,60,42,"[20, 21]",GEK10036.1,UxZnZXl8,1
2013,1,GEK10036,1,"T8,T9",HDH 418B,60,42,"[20, 21]",GEK10036.1,Ei8oNRX6,1
2013,1,GEK10036,1,"T8,T9",HDH 418B,60,42,"[20, 21]",GEK10036.1,ww1Em5V6,1
2013,1,GEK10036,1,"T8,T9",HDH 418B,60,42,"[20, 21]",GEK10036.1,MWqzvDw5,1
2013,1,GEK10036,1,"T8,T9",HDH 418B,60,42,"[20, 21]",GEK10036.1,A826MH0l,1
2013,1,GEK10036,1,"T8,T9",HDH 418B,60,42,"[20, 21]",GEK10036.1,nSpWqllF,1
2013,1,GEK10036,1,"T8,T9",HDH 418B,60,42,"[20, 21]",GEK10036.1,ctir6UqT,1
2013,1,GEK10036,1,"T8,T9",HDH 418B,60,42,"[20, 21]",GEK10036.1,OgX8CRzz,1
2013,1,GEK10036,1,"T8,T9",HDH 418B,60,42,"[20, 21]",GEK10036.1,gy2VMBPI,1
2013,1,GEK10036,1,"T8,T9",HDH 418B,60,42,"[20, 21]",GEK10036.1,DNP0SwLy,1
2013,1,GEK10036,1,"T8,T9",HDH 418B,60,42,"[20, 21]",GEK10036.1,ihkXs9ej,1
2013,1,GEK10036,1,"T8,T9",HDH 418B,60,42,"[20, 21]",GEK10036.1,BDInJIqa,1
2013,1,GEK10036,1,"T8,T9",HDH 418B,60,42,"[20, 21]",GEK10036.1,eZLUTgVi,1
2013,1,GEK10036,1,"T8,T9",HDH 418B,60,42,"[20, 21]",GEK10036.1,qSeHGxva,1
2013,1,GEK10037,1,"T8,T9",OH 305,60,55,"[20, 21]",GEK10037.1,kiXywAXd,1
2013,1,GEK10037,1,"T8,T9",OH 305,60,55,"[20, 21]",GEK10037.1,5Ahe5iOP,1
2013,1,GEK10037,1,"T8,T9",OH 305,60,55,"[20, 21]",GEK10037.1,303ZCYVg,1
2013,1,GEK10037,2,"T6,T7",OH 305,60,59,"[18, 19]",GEK10037.2,WYeN84lh,2
