year,semester,subjectCode,num,capacity,classroom,student_count,time,time_conv,course
2015,2,MEC20054,2,35,NMH 307,37,"M5,Th5","[5, 41]",MEC20054.2
2015,2,MEC20055,1,35,NMH 309,49,"M2,Th2","[2, 38]",MEC20055.1
2015,2,MEC20055,2,40,NMH 103A,27,"M5,Th5","[5, 41]",MEC20055.2
2015,2,MEC20057,1,30,NMH 102B,30,"M6,M7","[6, 7]",MEC20057.1
2015,2,MEC20058,1,35,NMH 106,66,"M6,Th6","[6, 42]",MEC20058.1
2015,2,MEC20059,2,35,NMH 104A,25,"M2,Th2","[2, 38]",MEC20059.2
2015,2,MEC20059,3,35,NMH 110,17,"M5,Th5","[5, 41]",MEC20059.3
2015,2,MEC30006,1,40,NMH 110,10,"M2,Th2","[2, 38]",MEC30006.1
2015,2,MEC30007,1,50,NMH 107,61,"M3,Th3","[3, 39]",MEC30007.1
2015,2,MEC30010,1,55,OH 305,38,"M5,M6","[5, 6]",MEC30010.1
2015,2,MEC30053,1,40,HDH 403,11,"M1,Th1","[1, 37]",MEC30053.1
2015,2,MEC30066,1,35,NMH 309,47,"M4,Th4","[4, 40]",MEC30066.1
2015,2,MEC30066,2,35,NMH 309,43,"M5,Th5","[5, 41]",MEC30066.2
2015,2,MEC30068,1,40,NMH 110,11,"M1,Th1","[1, 37]",MEC30068.1
2015,2,MEC30069,1,40,NMH 309,23,"M3,Th3","[3, 39]",MEC30069.1
2015,2,MEC30071,1,40,NMH 106,39,"M2,Th2","[2, 38]",MEC30071.1
2015,2,MEC30074,1,40,NMH 103A,41,"M4,Th4","[4, 40]",MEC30074.1
2015,2,MEC40002,1,50,NMH 107,51,"M6,Th6","[6, 42]",MEC40002.1
2015,2,MEC40003,1,40,NMH 103A,6,"M6,Th6","[6, 42]",MEC40003.1
2015,2,MEC40011,1,40,NMH 107,35,"M4,Th4","[4, 40]",MEC40011.1
2015,2,MEC40058,1,40,NMH 105,32,"M3,Th3","[3, 39]",MEC40058.1
2015,2,MEC40072,1,40,NMH 103A,14,"M2,Th2","[2, 38]",MEC40072.1
2015,2,LAW20010,1,80,ANH 302,58,"M3,Th3","[3, 39]",LAW20010.1
2015,2,LAW30015,1,50,NTH 214,34,"M5,Th5","[5, 41]",LAW30015.1
2015,2,LAW30033,1,60,ANH 304,21,"Th4,Th5","[40, 41]",LAW30033.1
2015,2,LAW30075,1,40,ANH 304,14,"M8,Th8","[8, 44]",LAW30075.1
2015,2,LAW40005,1,40,ANH 304,12,"M2,Th2","[2, 38]",LAW40005.1
2015,2,LAW50005,1,20,ANH 305,14,"M6,M7","[6, 7]",LAW50005.1
2015,2,UIL20012,1,20,ANH 305,15,"M3,Th3","[3, 39]",UIL20012.1
2015,2,UIL20013,1,30,ANH 305,19,"M4,Th4","[4, 40]",UIL20013.1
2015,2,UIL30068,1,40,ANH 305,37,"M5,Th5","[5, 41]",UIL30068.1
2015,2,UIL30093,1,40,ANH 305,25,"Th6,Th7","[42, 43]",UIL30093.1
2015,2,UIL40017,1,20,ANH 305,12,"M1,Th1","[1, 37]",UIL40017.1
2015,2,UIL40092,1,30,ANH 305,12,"M2,Th2","[2, 38]",UIL40092.1
2015,2,CSW20001,1,40,HDH 320B,6,"Th2,Th3","[38, 39]",CSW20001.1
2015,2,CSW20001,2,40,ANH 313,39,"M2,Th2","[2, 38]",CSW20001.2
2015,2,CSW20001,3,40,HDH 323C,42,"M5,Th5","[5, 41]",CSW20001.3
2015,2,CSW20002,3,40,NMH 402,38,"M6,Th6","[6, 42]",CSW20002.3
2015,2,CSW20013,1,60,NMH 207,59,"Th4,Th5","[40, 41]",CSW20013.1
2015,2,CSW20016,1,60,NMH 207,46,"M5,M6","[5, 6]",CSW20016.1
2015,2,CSW20055,1,60,HDH 318,32,"M6,Th6","[6, 42]",CSW20055.1
2015,2,CSW20065,1,40,HDH 320A,42,"M2,Th2","[2, 38]",CSW20065.1
2015,2,CSW30006,1,40,HDH 320B,27,"Th5,Th6","[41, 42]",CSW30006.1
2015,2,CSW30009,1,40,OH 420,33,"M5,Th5","[5, 41]",CSW30009.1
2015,2,CSW30009,2,40,OH 305,32,"Th4,Th5","[40, 41]",CSW30009.2
2015,2,CSW30009,3,40,NMH 207,25,"Th7,Th8","[43, 44]",CSW30009.3
2015,2,CSW30020,1,40,HDH 320A,43,"M4,Th4","[4, 40]",CSW30020.1
2015,2,CSW30023,1,40,HDH 303A,25,"M3,Th3","[3, 39]",CSW30023.1
2015,2,CSW30023,2,80,NMH 105,59,"M7,M8","[7, 8]",CSW30023.2
2015,2,CSW30026,2,40,HDH 323C,12,"M7,Th7","[7, 43]",CSW30026.2
2015,2,CSW30053,1,40,HDH 318,32,"M5,Th5","[5, 41]",CSW30053.1
2015,2,CSW30055,1,40,NMH 207,40,"M2,Th2","[2, 38]",CSW30055.1
2015,2,CSW40010,2,40,NMH 207,18,"M3,M4","[3, 4]",CSW40010.2
2015,2,CSW40054,2,40,HDH 318,2,"W7,Th7","[31, 43]",CSW40054.2
2015,2,BFT20005,1,40,NMH 310,21,"M4,Th4","[4, 40]",BFT20005.1
2015,2,BFT20012,1,40,NMH 410B,36,"M9,Th9","[9, 45]",BFT20012.1
2015,2,BFT20013,1,40,NMH 410B,37,"M8,Th8","[8, 44]",BFT20013.1
2015,2,BFT30007,1,60,NMH 307,27,"M4,Th4","[4, 40]",BFT30007.1
2015,2,BFT30021,1,60,NMH 307,45,"M2,Th2","[2, 38]",BFT30021.1
2015,2,BFT30024,1,16,NMH 310,11,"M3,Th3","[3, 39]",BFT30024.1
2015,2,BFT30053,1,40,NMH 310,17,"M5,Th5","[5, 41]",BFT30053.1
2015,2,BFT30054,1,40,NMH 307,31,"M10,Th10","[10, 46]",BFT30054.1
2015,2,BFT30056,1,40,NMH 307,10,"M8,Th8","[8, 44]",BFT30056.1
2015,2,BFT30059,1,20,NMH 310,10,"M8,T8,Th8,F8","[8, 20, 44, 56]",BFT30059.1
2015,2,BFT30059,2,20,NMH 309,11,"M8,T8,Th8,F8","[8, 20, 44, 56]",BFT30059.2
2015,2,BFT40006,1,40,NMH 310,14,"M7,Th7","[7, 43]",BFT40006.1
2015,2,BFT40010,1,40,NMH 307,35,"M6,Th6","[6, 42]",BFT40010.1
2015,2,ECE10002,1,30,NTH 313,71,"M2,Th2","[2, 38]",ECE10002.1
2015,2,ECE10002,2,30,NTH 313,60,"M3,Th3","[3, 39]",ECE10002.2
2015,2,ECE10020,2,45,ANH 313,28,"M6,Th6","[6, 42]",ECE10020.2
2015,2,ECE20013,1,88,OH 401,86,"M2,Th2","[2, 38]",ECE20013.1
2015,2,ECE20018,1,60,OH 401,69,"M4,Th4","[4, 40]",ECE20018.1
2015,2,ECE20018,2,60,OH 401,48,"M6,Th6","[6, 42]",ECE20018.2
2015,2,ECE20053,1,60,OH 401,43,"M3,Th3","[3, 39]",ECE20053.1
2015,2,ECE20063,1,30,NTH 413,19,"M5,Th5","[5, 41]",ECE20063.1
2015,2,ECE30057,1,30,NTH 417,18,"Th7,Th8","[43, 44]",ECE30057.1
2015,2,ECE30076,1,24,NTH 413,23,"M3,Th3","[3, 39]",ECE30076.1
2015,2,ECE30076,2,18,NTH 413,11,"M2,Th2","[2, 38]",ECE30076.2
2015,2,ECE30085,1,40,NTH 310,38,"M4,Th4","[4, 40]",ECE30085.1
2015,2,ECE30086,1,70,OH 405,104,"M2,Th2","[2, 38]",ECE30086.1
2015,2,ECE40026,1,1,NTH 313,42,"M5,Th5","[5, 41]",ECE40026.1
2015,2,ECE40044,1,40,NTH 311,33,"M6,Th6","[6, 42]",ECE40044.1
2015,2,ECE40086,1,20,NTH 310,13,"M5,Th5","[5, 41]",ECE40086.1
2015,2,ITP20005,1,50,NTH 313,41,"M6,Th6","[6, 42]",ITP20005.1
2015,2,ITP30003,1,60,OH 405,77,"M3,Th3","[3, 39]",ITP30003.1
2015,2,ITP30003,2,60,OH 305,52,"M2,Th2","[2, 38]",ITP30003.2
2015,2,IID10005,1,20,NMH 204,28,"Th2,Th3","[38, 39]",IID10005.1
2015,2,IID10005,2,30,NMH 204,31,"Th5,Th6","[41, 42]",IID10005.2
2015,2,IID20003,1,1,NMH 204,27,"M5,M6","[5, 6]",IID20003.1
2015,2,IID20015,2,30,NMH 208,40,"Th2,Th3","[38, 39]",IID20015.2
2015,2,IID20057,1,30,HDH 402,46,"Th5,Th6","[41, 42]",IID20057.1
2015,2,IID20060,1,30,NMH 205B,18,"M5,M6","[5, 6]",IID20060.1
2015,2,IID20060,2,30,NMH 205B,18,"Th2,Th3","[38, 39]",IID20060.2
2015,2,IID20062,1,30,NMH 204,28,"M2,M3","[2, 3]",IID20062.1
2015,2,IID20063,1,25,NMH 208,31,"M7,M8","[7, 8]",IID20063.1
2015,2,IID30008,1,30,HDH 402,12,"Th2,Th3","[38, 39]",IID30008.1
2015,2,IID30072,1,30,NMH 208,8,"M5,M6","[5, 6]",IID30072.1
2015,2,IID30072,2,30,OH 306,9,"M4,M5","[4, 5]",IID30072.2
2015,2,IID30087,1,25,NMH 202,14,"Th2,Th3","[38, 39]",IID30087.1
2015,2,IID40002,1,30,OH 306,29,"M2,M3","[2, 3]",IID40002.1
2015,2,IID40072,1,20,NMH 202,15,"M1,M2","[1, 2]",IID40072.1
2015,2,IID40072,2,20,NMH 202,17,"M4,M5","[4, 5]",IID40072.2
2015,2,IID40072,3,25,NMH 202,19,"M6,M7","[6, 7]",IID40072.3
2015,2,IID40073,1,35,OH 306,36,"Th2,Th3","[38, 39]",IID40073.1
2015,2,IID40074,2,30,NMH 202,17,"Th5,Th6","[41, 42]",IID40074.2
2015,2,IID40075,1,30,NMH 110,11,"M7,M8","[7, 8]",IID40075.1
2015,2,IID40077,1,30,NMH 205B,33,"Th5,Th6","[41, 42]",IID40077.1
2015,2,HMM10001,1,30,NTH 120B,28,"M5,M6,M7","[5, 6, 7]",HMM10001.1
2015,2,HMM10001,2,30,NTH 118,27,"M5,M6,M7","[5, 6, 7]",HMM10001.2
2015,2,HMM10091,1,30,NTH 120B,27,"M2,Th2,Th3","[2, 38, 39]",HMM10091.1
2015,2,HMM10091,2,30,NTH 214,34,"M1,Th1,Th2","[1, 37, 38]",HMM10091.2
2015,2,HMM20027,1,60,OH 305,104,"M3,Th3","[3, 39]",HMM20027.1
2015,2,HMM20042,1,60,OH 401,32,"M5,Th5","[5, 41]",HMM20042.1
2015,2,HMM20042,2,40,ANH 302,74,"M5,Th5","[5, 41]",HMM20042.2
2015,2,HMM20052,1,60,ANH 302,126,"M6,Th6","[6, 42]",HMM20052.1
2015,2,HMM20075,1,30,NTH 214,44,M4,[4],HMM20075.1
2015,2,HMM30015,1,30,NTH 120B,10,"M4,Th4,Th5","[4, 40, 41]",HMM30015.1
2015,2,HMM30027,1,30,NTH 214,19,"M8,M9,M10","[8, 9, 10]",HMM30027.1
2015,2,HMM40064,1,30, ,11,"M1,Th1","[1, 37]",HMM40064.1
2015,2,CUE10003,1,40,NTH 212,28,"M5,Th5","[5, 41]",CUE10003.1
2015,2,CUE20004,1,40,NTH 212,23,"M3,Th3","[3, 39]",CUE20004.1
2015,2,CUE30007,1,20,NTH 211,12,"M5,M6,M7,M8","[5, 6, 7, 8]",CUE30007.1
2015,2,CUE30010,1,30,NTH 212,21,"M4,Th4","[4, 40]",CUE30010.1
