year,semester,subjectCode,num,capacity,classroom,student_count,time,time_conv,course
2015,1,CUE20002,1,40,NTH 212,20,"M4,Th4","[4, 40]",CUE20002.1
2015,1,CUE20003,2,15,NTH 215,24,"Th5,Th6,Th7,Th8","[41, 42, 43, 44]",CUE20003.2
2015,1,CUE20052,1,50,NTH 313,32,"M1,Th1","[1, 37]",CUE20052.1
2015,1,CUE30001,1,15,NTH 220,21,"M5,M6,M7,M8","[5, 6, 7, 8]",CUE30001.1
2015,1,CUE30005,1,30,NTH 212,30,"M3,Th3","[3, 39]",CUE30005.1
2015,1,CUE30030,1,30,NTH 218,7,"M2,Th2","[2, 38]",CUE30030.1
2015,1,CUE30031,1,30,NTH 212,6,"M5,Th5","[5, 41]",CUE30031.1
2015,1,CUE30051,1,50,NTH 212,36,"M2,Th2","[2, 38]",CUE30051.1
2015,1,CUE30062,1,20,NTH 215,16,"M5,M6,M7,M8","[5, 6, 7, 8]",CUE30062.1
2015,1,CUE40003,2,15,NTH 211,13,"M5,M6,M7,M8","[5, 6, 7, 8]",CUE40003.2
2015,1,CUE40009,1,15,NTH 211,12,"Th5,Th6,Th7,Th8","[41, 42, 43, 44]",CUE40009.1
2015,1,SIE10004,1,10,OH 405,2,"M3,Th3","[3, 39]",SIE10004.1
2015,1,SIE20001,1,10,HDH 323C,3,"Th8,Th9,Th10","[44, 45, 46]",SIE20001.1
2015,1,SIE20008,1,10,HDH 320B,2,"M8,M9,M10","[8, 9, 10]",SIE20008.1
2015,1,SIE20016,1,10,HDH 318,1,"M7,Th7","[7, 43]",SIE20016.1
2015,1,SIE40020,1,10,HDH 320A,1,"M6,Th6","[6, 42]",SIE40020.1
2015,1,SIE40039,1,10,HDH 323C,1,"M6,Th6","[6, 42]",SIE40039.1
2015,1,SIE40061,1,10,HDH 323C,2,"M11,W11,F11","[11, 35, 59]",SIE40061.1
