year,semester,subjectCode,num_x,capacity,classroom,student_count,time,time_conv,course,random.ID,num_y
2015,1,GCS10001,1,45,HDH 424,49,"M2,Th2","[2, 38]",GCS10001.1,ekAqNNtW,1
2015,1,GCS10001,1,45,HDH 424,49,"M2,Th2","[2, 38]",GCS10001.1,8JXI88Yh,1
2015,1,GCS10001,1,45,HDH 424,49,"M2,Th2","[2, 38]",GCS10001.1,xpTmwUdQ,1
2015,1,GCS10001,1,45,HDH 424,49,"M2,Th2","[2, 38]",GCS10001.1,Ue627FQX,1
2015,1,GCS10001,1,45,HDH 424,49,"M2,Th2","[2, 38]",GCS10001.1,HwNk5b25,1
2015,1,GCS10001,1,45,HDH 424,49,"M2,Th2","[2, 38]",GCS10001.1,CA6KUoRk,1
2015,1,GCS10001,2,45,HDH 424,49,"M3,Th3","[3, 39]",GCS10001.2,yiZnTo9X,2
2015,1,GCS10001,2,45,HDH 424,49,"M3,Th3","[3, 39]",GCS10001.2,6OMCCdgc,2
2015,1,GCS10001,2,45,HDH 424,49,"M3,Th3","[3, 39]",GCS10001.2,ZQELUTKq,2
2015,1,GCS10001,2,45,HDH 424,49,"M3,Th3","[3, 39]",GCS10001.2,sOx3E410,2
2015,1,GCS10001,2,45,HDH 424,49,"M3,Th3","[3, 39]",GCS10001.2,afY0FIRg,2
2015,1,GCS10001,2,45,HDH 424,49,"M3,Th3","[3, 39]",GCS10001.2,zjNwmcrx,2
2015,1,GCS10001,2,45,HDH 424,49,"M3,Th3","[3, 39]",GCS10001.2,DEzMNMwZ,2
2015,1,GCS10001,2,45,HDH 424,49,"M3,Th3","[3, 39]",GCS10001.2,NQhusxNQ,2
2015,1,GCS10001,2,45,HDH 424,49,"M3,Th3","[3, 39]",GCS10001.2,AThdoM2t,2
2015,1,GCS10001,2,45,HDH 424,49,"M3,Th3","[3, 39]",GCS10001.2,WP7IJT3R,2
2015,1,GCS10001,2,45,HDH 424,49,"M3,Th3","[3, 39]",GCS10001.2,lwSvdSKP,2
2015,1,GCS10001,2,45,HDH 424,49,"M3,Th3","[3, 39]",GCS10001.2,gGEFCBZc,2
2015,1,GCS10001,2,45,HDH 424,49,"M3,Th3","[3, 39]",GCS10001.2,re09v5a3,2
2015,1,GCS10001,2,45,HDH 424,49,"M3,Th3","[3, 39]",GCS10001.2,lDKorTZv,2
2015,1,GCS10001,2,45,HDH 424,49,"M3,Th3","[3, 39]",GCS10001.2,IZu3phjb,2
2015,1,GCS10001,2,45,HDH 424,49,"M3,Th3","[3, 39]",GCS10001.2,CDc4mNsE,2
2015,1,GCS10001,2,45,HDH 424,49,"M3,Th3","[3, 39]",GCS10001.2,xfwlrCeM,2
2015,1,GCS10001,2,45,HDH 424,49,"M3,Th3","[3, 39]",GCS10001.2,h73DpkGW,2
2015,1,GCS10001,2,45,HDH 424,49,"M3,Th3","[3, 39]",GCS10001.2,e91Fn3mm,2
2015,1,GCS10001,2,45,HDH 424,49,"M3,Th3","[3, 39]",GCS10001.2,64mre4q6,2
2015,1,GCS10001,2,45,HDH 424,49,"M3,Th3","[3, 39]",GCS10001.2,Jq6wam9X,2
2015,1,GCS10001,2,45,HDH 424,49,"M3,Th3","[3, 39]",GCS10001.2,KMmAJBaX,2
2015,1,GCS10001,2,45,HDH 424,49,"M3,Th3","[3, 39]",GCS10001.2,0VLowURz,2
2015,1,GCS10001,2,45,HDH 424,49,"M3,Th3","[3, 39]",GCS10001.2,J5JTuJTg,2
2015,1,GCS10001,2,45,HDH 424,49,"M3,Th3","[3, 39]",GCS10001.2,tHdVTRUb,2
2015,1,GCS10001,2,45,HDH 424,49,"M3,Th3","[3, 39]",GCS10001.2,mctKioDx,2
2015,1,GCS10001,2,45,HDH 424,49,"M3,Th3","[3, 39]",GCS10001.2,fh7sUNOn,2
2015,1,GCS10001,2,45,HDH 424,49,"M3,Th3","[3, 39]",GCS10001.2,rfCEqQYD,2
2015,1,GCS10001,2,45,HDH 424,49,"M3,Th3","[3, 39]",GCS10001.2,qHUA5mAL,2
2015,1,GCS10001,2,45,HDH 424,49,"M3,Th3","[3, 39]",GCS10001.2,Os9rbiYr,2
2015,1,GCS10001,2,45,HDH 424,49,"M3,Th3","[3, 39]",GCS10001.2,p0Ff52Cg,2
2015,1,GCS10001,2,45,HDH 424,49,"M3,Th3","[3, 39]",GCS10001.2,J9q4WQmc,2
2015,1,GCS10001,2,45,HDH 424,49,"M3,Th3","[3, 39]",GCS10001.2,kdP1j8jY,2
2015,1,GCS10001,2,45,HDH 424,49,"M3,Th3","[3, 39]",GCS10001.2,YQ4O6FvT,2
2015,1,GCS10001,2,45,HDH 424,49,"M3,Th3","[3, 39]",GCS10001.2,4yvtDwC8,2
2015,1,GCS10001,2,45,HDH 424,49,"M3,Th3","[3, 39]",GCS10001.2,zzqCZ5Xa,2
2015,1,GCS10001,2,45,HDH 424,49,"M3,Th3","[3, 39]",GCS10001.2,iZZWbIDX,2
2015,1,GCS10001,2,45,HDH 424,49,"M3,Th3","[3, 39]",GCS10001.2,offlIoFH,2
2015,1,GCS10001,2,45,HDH 424,49,"M3,Th3","[3, 39]",GCS10001.2,UuV5XNSa,2
2015,1,GCS10001,2,45,HDH 424,49,"M3,Th3","[3, 39]",GCS10001.2,SYDAOiIo,2
2015,1,GCS10001,2,45,HDH 424,49,"M3,Th3","[3, 39]",GCS10001.2,XPHyn9ZO,2
2015,1,GCS10001,2,45,HDH 424,49,"M3,Th3","[3, 39]",GCS10001.2,eKl9JONW,2
2015,1,GCS10001,2,45,HDH 424,49,"M3,Th3","[3, 39]",GCS10001.2,JowJPy33,2
2015,1,GCS10001,2,45,HDH 424,49,"M3,Th3","[3, 39]",GCS10001.2,tQMFB2P4,2
2015,1,GCS10001,2,45,HDH 424,49,"M3,Th3","[3, 39]",GCS10001.2,oL8pN0Q4,2
2015,1,GCS10001,2,45,HDH 424,49,"M3,Th3","[3, 39]",GCS10001.2,Q3QiFwZf,2
2015,1,GCS10001,3,45,HDH 403,50,"M5,Th5","[5, 41]",GCS10001.3,sTJSknQo,3
2015,1,GCS10001,3,45,HDH 403,50,"M5,Th5","[5, 41]",GCS10001.3,Bgr0UscZ,3
2015,1,GCS10001,3,45,HDH 403,50,"M5,Th5","[5, 41]",GCS10001.3,3RjF6vo2,3
2015,1,GCS10001,3,45,HDH 403,50,"M5,Th5","[5, 41]",GCS10001.3,fgjFl8nK,3
2015,1,GCS10001,3,45,HDH 403,50,"M5,Th5","[5, 41]",GCS10001.3,e67wgTwg,3
2015,1,GCS10001,3,45,HDH 403,50,"M5,Th5","[5, 41]",GCS10001.3,9K4XukeG,3
2015,1,GCS10001,3,45,HDH 403,50,"M5,Th5","[5, 41]",GCS10001.3,m1zdHGU3,3
2015,1,GCS10001,3,45,HDH 403,50,"M5,Th5","[5, 41]",GCS10001.3,cZkIoPRp,3
2015,1,GCS10001,3,45,HDH 403,50,"M5,Th5","[5, 41]",GCS10001.3,yrtGf8EG,3
2015,1,GCS10001,3,45,HDH 403,50,"M5,Th5","[5, 41]",GCS10001.3,6KjAat10,3
2015,1,GCS10001,3,45,HDH 403,50,"M5,Th5","[5, 41]",GCS10001.3,6O5IvM1j,3
2015,1,GCS10001,3,45,HDH 403,50,"M5,Th5","[5, 41]",GCS10001.3,e0pUgkiC,3
2015,1,GCS10001,3,45,HDH 403,50,"M5,Th5","[5, 41]",GCS10001.3,bwh0JaB4,3
2015,1,GCS10001,3,45,HDH 403,50,"M5,Th5","[5, 41]",GCS10001.3,mH5ZbZdH,3
2015,1,GCS10001,3,45,HDH 403,50,"M5,Th5","[5, 41]",GCS10001.3,yS1dry1M,3
2015,1,GCS10001,3,45,HDH 403,50,"M5,Th5","[5, 41]",GCS10001.3,jcvVZkCO,3
2015,1,GCS10001,3,45,HDH 403,50,"M5,Th5","[5, 41]",GCS10001.3,qUkXBBTB,3
2015,1,GCS10001,3,45,HDH 403,50,"M5,Th5","[5, 41]",GCS10001.3,WXe1vWDk,3
2015,1,GCS10001,3,45,HDH 403,50,"M5,Th5","[5, 41]",GCS10001.3,gRTQk4wG,3
2015,1,GCS10001,3,45,HDH 403,50,"M5,Th5","[5, 41]",GCS10001.3,d3F3UVrU,3
2015,1,GCS10001,3,45,HDH 403,50,"M5,Th5","[5, 41]",GCS10001.3,x1R8r9Ai,3
2015,1,GCS10001,3,45,HDH 403,50,"M5,Th5","[5, 41]",GCS10001.3,FuPemQuY,3
2015,1,GCS10001,3,45,HDH 403,50,"M5,Th5","[5, 41]",GCS10001.3,SZKjC7df,3
2015,1,GCS10001,3,45,HDH 403,50,"M5,Th5","[5, 41]",GCS10001.3,tgKATqsT,3
2015,1,GCS10001,3,45,HDH 403,50,"M5,Th5","[5, 41]",GCS10001.3,3U7KQPxX,3
2015,1,GCS10001,3,45,HDH 403,50,"M5,Th5","[5, 41]",GCS10001.3,Z8AmnmQV,3
2015,1,GCS10001,3,45,HDH 403,50,"M5,Th5","[5, 41]",GCS10001.3,oYtvRzVF,3
2015,1,GCS10001,3,45,HDH 403,50,"M5,Th5","[5, 41]",GCS10001.3,ZbQfoQkm,3
2015,1,GCS10001,3,45,HDH 403,50,"M5,Th5","[5, 41]",GCS10001.3,52SP2GCv,3
2015,1,GCS10001,3,45,HDH 403,50,"M5,Th5","[5, 41]",GCS10001.3,CJKozwJx,3
2015,1,GCS10001,3,45,HDH 403,50,"M5,Th5","[5, 41]",GCS10001.3,yH6BRewj,3
2015,1,GCS10001,3,45,HDH 403,50,"M5,Th5","[5, 41]",GCS10001.3,u5nSSYf4,3
2015,1,GCS10001,3,45,HDH 403,50,"M5,Th5","[5, 41]",GCS10001.3,gD8v7fdG,3
2015,1,GCS10001,3,45,HDH 403,50,"M5,Th5","[5, 41]",GCS10001.3,ffL5zHfP,3
2015,1,GCS10001,3,45,HDH 403,50,"M5,Th5","[5, 41]",GCS10001.3,rY4Hs25U,3
2015,1,GCS10001,3,45,HDH 403,50,"M5,Th5","[5, 41]",GCS10001.3,syfAct7V,3
2015,1,GCS10001,3,45,HDH 403,50,"M5,Th5","[5, 41]",GCS10001.3,33PKn5Ff,3
2015,1,GCS10001,3,45,HDH 403,50,"M5,Th5","[5, 41]",GCS10001.3,xeeKrWVi,3
2015,1,GCS10001,3,45,HDH 403,50,"M5,Th5","[5, 41]",GCS10001.3,grKAN8Sz,3
2015,1,GCS10001,3,45,HDH 403,50,"M5,Th5","[5, 41]",GCS10001.3,4ASOnY9Q,3
2015,1,GCS10001,3,45,HDH 403,50,"M5,Th5","[5, 41]",GCS10001.3,XI0fjar8,3
2015,1,GCS10001,3,45,HDH 403,50,"M5,Th5","[5, 41]",GCS10001.3,gbDn74j4,3
2015,1,GCS10001,3,45,HDH 403,50,"M5,Th5","[5, 41]",GCS10001.3,Fxs5IqH8,3
2015,1,GCS10001,3,45,HDH 403,50,"M5,Th5","[5, 41]",GCS10001.3,l2QoeNR0,3
2015,1,GCS10001,3,45,HDH 403,50,"M5,Th5","[5, 41]",GCS10001.3,SMr5A8TN,3
2015,1,GCS10001,3,45,HDH 403,50,"M5,Th5","[5, 41]",GCS10001.3,Kb1Aqgpj,3
2015,1,GCS10001,3,45,HDH 403,50,"M5,Th5","[5, 41]",GCS10001.3,fd49Au7M,3
2015,1,GCS10001,3,45,HDH 403,50,"M5,Th5","[5, 41]",GCS10001.3,xNP6McSp,3
2015,1,GCS10001,4,45,OH 302,48,"M6,Th6","[6, 42]",GCS10001.4,uJEzhmpZ,4
2015,1,GCS10001,4,45,OH 302,48,"M6,Th6","[6, 42]",GCS10001.4,fEAHOcId,4
2015,1,GCS10001,4,45,OH 302,48,"M6,Th6","[6, 42]",GCS10001.4,rpnkLRiv,4
2015,1,GCS10001,4,45,OH 302,48,"M6,Th6","[6, 42]",GCS10001.4,ucviaMgg,4
2015,1,GCS10001,4,45,OH 302,48,"M6,Th6","[6, 42]",GCS10001.4,retOZJzB,4
2015,1,GCS10001,4,45,OH 302,48,"M6,Th6","[6, 42]",GCS10001.4,3zclXQVC,4
2015,1,GCS10001,4,45,OH 302,48,"M6,Th6","[6, 42]",GCS10001.4,raK3DU73,4
2015,1,GCS10001,4,45,OH 302,48,"M6,Th6","[6, 42]",GCS10001.4,HZ87ubZT,4
2015,1,GCS10001,4,45,OH 302,48,"M6,Th6","[6, 42]",GCS10001.4,PBN43IXJ,4
2015,1,GCS10001,4,45,OH 302,48,"M6,Th6","[6, 42]",GCS10001.4,CTarX3Am,4
2015,1,GCS10001,4,45,OH 302,48,"M6,Th6","[6, 42]",GCS10001.4,9bgNq4Hn,4
2015,1,GCS10001,4,45,OH 302,48,"M6,Th6","[6, 42]",GCS10001.4,naLbwjwe,4
2015,1,GCS10001,4,45,OH 302,48,"M6,Th6","[6, 42]",GCS10001.4,nWRDOsry,4
2015,1,GCS10001,4,45,OH 302,48,"M6,Th6","[6, 42]",GCS10001.4,bzn4xrGn,4
2015,1,GCS10001,4,45,OH 302,48,"M6,Th6","[6, 42]",GCS10001.4,sX3v7AVD,4
2015,1,GCS10001,4,45,OH 302,48,"M6,Th6","[6, 42]",GCS10001.4,aFPvOQtV,4
2015,1,GCS10001,4,45,OH 302,48,"M6,Th6","[6, 42]",GCS10001.4,BrrTljsD,4
2015,1,GCS10001,4,45,OH 302,48,"M6,Th6","[6, 42]",GCS10001.4,R6zkjnk1,4
2015,1,GCS10001,4,45,OH 302,48,"M6,Th6","[6, 42]",GCS10001.4,dcmsQYud,4
2015,1,GCS10001,4,45,OH 302,48,"M6,Th6","[6, 42]",GCS10001.4,gWeZoRhe,4
2015,1,GCS10001,4,45,OH 302,48,"M6,Th6","[6, 42]",GCS10001.4,zuo58CNa,4
2015,1,GCS10001,4,45,OH 302,48,"M6,Th6","[6, 42]",GCS10001.4,LGPEugBp,4
2015,1,GCS10001,4,45,OH 302,48,"M6,Th6","[6, 42]",GCS10001.4,2dtaGEGS,4
2015,1,GCS10001,4,45,OH 302,48,"M6,Th6","[6, 42]",GCS10001.4,0DzEjczW,4
2015,1,GCS10001,4,45,OH 302,48,"M6,Th6","[6, 42]",GCS10001.4,FZqZtQOG,4
2015,1,GCS10001,4,45,OH 302,48,"M6,Th6","[6, 42]",GCS10001.4,7UnFClw5,4
2015,1,GCS10001,4,45,OH 302,48,"M6,Th6","[6, 42]",GCS10001.4,jXs3HWBR,4
2015,1,GCS10001,4,45,OH 302,48,"M6,Th6","[6, 42]",GCS10001.4,ODosEK85,4
2015,1,GCS10001,4,45,OH 302,48,"M6,Th6","[6, 42]",GCS10001.4,iMaxUa4N,4
2015,1,GCS10001,4,45,OH 302,48,"M6,Th6","[6, 42]",GCS10001.4,UinwG9AD,4
2015,1,GCS10001,4,45,OH 302,48,"M6,Th6","[6, 42]",GCS10001.4,I2nJM3EP,4
2015,1,GCS10001,4,45,OH 302,48,"M6,Th6","[6, 42]",GCS10001.4,LBFbJLvj,4
2015,1,GCS10001,4,45,OH 302,48,"M6,Th6","[6, 42]",GCS10001.4,P2eisncH,4
2015,1,GCS10001,4,45,OH 302,48,"M6,Th6","[6, 42]",GCS10001.4,iOtyZ6Wg,4
2015,1,GCS10001,4,45,OH 302,48,"M6,Th6","[6, 42]",GCS10001.4,oaMlafTT,4
2015,1,GCS10001,4,45,OH 302,48,"M6,Th6","[6, 42]",GCS10001.4,aEoeyfaZ,4
2015,1,GCS10001,4,45,OH 302,48,"M6,Th6","[6, 42]",GCS10001.4,IPQSOvqz,4
2015,1,GCS10001,4,45,OH 302,48,"M6,Th6","[6, 42]",GCS10001.4,Wd4QaGhU,4
2015,1,GCS10001,4,45,OH 302,48,"M6,Th6","[6, 42]",GCS10001.4,t3VUcoj6,4
2015,1,GCS10001,4,45,OH 302,48,"M6,Th6","[6, 42]",GCS10001.4,rDLtZQ0W,4
2015,1,GCS10001,4,45,OH 302,48,"M6,Th6","[6, 42]",GCS10001.4,GP7vJ9Ik,4
2015,1,GCS10001,4,45,OH 302,48,"M6,Th6","[6, 42]",GCS10001.4,9SDw9K7O,4
2015,1,GCS10001,4,45,OH 302,48,"M6,Th6","[6, 42]",GCS10001.4,KHgyg8MP,4
2015,1,GCS10001,4,45,OH 302,48,"M6,Th6","[6, 42]",GCS10001.4,azMbvShI,4
2015,1,GCS10002,1,45,HDH 403,47,"M1,Th1","[1, 37]",GCS10002.1,qfeWaFMv,1
2015,1,GCS10002,1,45,HDH 403,47,"M1,Th1","[1, 37]",GCS10002.1,HvoseHfh,1
2015,1,GCS10002,1,45,HDH 403,47,"M1,Th1","[1, 37]",GCS10002.1,oq8tkZJk,1
2015,1,GCS10002,1,45,HDH 403,47,"M1,Th1","[1, 37]",GCS10002.1,5v5npR07,1
2015,1,GCS10002,1,45,HDH 403,47,"M1,Th1","[1, 37]",GCS10002.1,eMIEZTzm,1
2015,1,GCS10002,1,45,HDH 403,47,"M1,Th1","[1, 37]",GCS10002.1,lIxHcmX2,1
2015,1,GCS10002,1,45,HDH 403,47,"M1,Th1","[1, 37]",GCS10002.1,c1UZrvid,1
2015,1,GCS10002,1,45,HDH 403,47,"M1,Th1","[1, 37]",GCS10002.1,9FMijEMi,1
2015,1,GCS10002,1,45,HDH 403,47,"M1,Th1","[1, 37]",GCS10002.1,d2AeZgOv,1
2015,1,GCS10002,1,45,HDH 403,47,"M1,Th1","[1, 37]",GCS10002.1,PUCe6eZY,1
2015,1,GCS10002,1,45,HDH 403,47,"M1,Th1","[1, 37]",GCS10002.1,ZoOpeD7U,1
2015,1,GCS10002,1,45,HDH 403,47,"M1,Th1","[1, 37]",GCS10002.1,kojMLcLL,1
2015,1,GCS10002,1,45,HDH 403,47,"M1,Th1","[1, 37]",GCS10002.1,NIVSuqkR,1
2015,1,GCS10002,1,45,HDH 403,47,"M1,Th1","[1, 37]",GCS10002.1,ZRXQ5BjR,1
2015,1,GCS10002,1,45,HDH 403,47,"M1,Th1","[1, 37]",GCS10002.1,QZrIxcKl,1
2015,1,GCS10002,1,45,HDH 403,47,"M1,Th1","[1, 37]",GCS10002.1,HBPcYNcg,1
2015,1,GCS10002,1,45,HDH 403,47,"M1,Th1","[1, 37]",GCS10002.1,ryOBpJZ5,1
2015,1,GCS10002,1,45,HDH 403,47,"M1,Th1","[1, 37]",GCS10002.1,YxfoEvDz,1
2015,1,GCS10002,1,45,HDH 403,47,"M1,Th1","[1, 37]",GCS10002.1,yrBNHEk5,1
2015,1,GCS10002,1,45,HDH 403,47,"M1,Th1","[1, 37]",GCS10002.1,mrSkCuuE,1
2015,1,GCS10002,1,45,HDH 403,47,"M1,Th1","[1, 37]",GCS10002.1,pjBLxwp6,1
2015,1,GCS10002,1,45,HDH 403,47,"M1,Th1","[1, 37]",GCS10002.1,TBztZK7r,1
2015,1,GCS10002,1,45,HDH 403,47,"M1,Th1","[1, 37]",GCS10002.1,hcVV4PPU,1
2015,1,GCS10002,1,45,HDH 403,47,"M1,Th1","[1, 37]",GCS10002.1,dGwoMvRh,1
2015,1,GCS10002,1,45,HDH 403,47,"M1,Th1","[1, 37]",GCS10002.1,Oshvgyww,1
2015,1,GCS10002,1,45,HDH 403,47,"M1,Th1","[1, 37]",GCS10002.1,b0e79kLo,1
2015,1,GCS10002,1,45,HDH 403,47,"M1,Th1","[1, 37]",GCS10002.1,5pNKb3sX,1
2015,1,GCS10002,1,45,HDH 403,47,"M1,Th1","[1, 37]",GCS10002.1,S1pDEt63,1
2015,1,GCS10002,1,45,HDH 403,47,"M1,Th1","[1, 37]",GCS10002.1,I1VU9kfY,1
2015,1,GCS10002,1,45,HDH 403,47,"M1,Th1","[1, 37]",GCS10002.1,WKYr8zW8,1
2015,1,GCS10002,1,45,HDH 403,47,"M1,Th1","[1, 37]",GCS10002.1,MwCqi6M0,1
2015,1,GCS10002,1,45,HDH 403,47,"M1,Th1","[1, 37]",GCS10002.1,qdPNV6jd,1
2015,1,GCS10002,1,45,HDH 403,47,"M1,Th1","[1, 37]",GCS10002.1,E2ZtMfrd,1
2015,1,GCS10002,1,45,HDH 403,47,"M1,Th1","[1, 37]",GCS10002.1,DlIVMxYS,1
2015,1,GCS10002,1,45,HDH 403,47,"M1,Th1","[1, 37]",GCS10002.1,i3SDnXrg,1
2015,1,GCS10002,1,45,HDH 403,47,"M1,Th1","[1, 37]",GCS10002.1,jiU89c7f,1
2015,1,GCS10002,1,45,HDH 403,47,"M1,Th1","[1, 37]",GCS10002.1,LYVBSH5N,1
2015,1,GCS10002,1,45,HDH 403,47,"M1,Th1","[1, 37]",GCS10002.1,ZeHDNMkc,1
2015,1,GCS10002,1,45,HDH 403,47,"M1,Th1","[1, 37]",GCS10002.1,FRUXkh7T,1
2015,1,GCS10002,1,45,HDH 403,47,"M1,Th1","[1, 37]",GCS10002.1,XsLEm6Qr,1
2015,1,GCS10002,1,45,HDH 403,47,"M1,Th1","[1, 37]",GCS10002.1,E0ipBdSh,1
2015,1,GCS10002,1,45,HDH 403,47,"M1,Th1","[1, 37]",GCS10002.1,IpXzACJv,1
2015,1,GCS10002,1,45,HDH 403,47,"M1,Th1","[1, 37]",GCS10002.1,E8CHcTMn,1
2015,1,GCS10002,1,45,HDH 403,47,"M1,Th1","[1, 37]",GCS10002.1,PmaTK0Mj,1
2015,1,GCS10002,2,45,HDH 403,46,"M2,Th2","[2, 38]",GCS10002.2,tTiM8lfG,2
2015,1,GCS10002,2,45,HDH 403,46,"M2,Th2","[2, 38]",GCS10002.2,Ae1TReUZ,2
2015,1,GCS10002,2,45,HDH 403,46,"M2,Th2","[2, 38]",GCS10002.2,HUzkKW7x,2
2015,1,GCS10002,2,45,HDH 403,46,"M2,Th2","[2, 38]",GCS10002.2,07xpnJMZ,2
2015,1,GCS10002,2,45,HDH 403,46,"M2,Th2","[2, 38]",GCS10002.2,9iHkSyud,2
2015,1,GCS10002,2,45,HDH 403,46,"M2,Th2","[2, 38]",GCS10002.2,fHEsaQQe,2
2015,1,GCS10002,2,45,HDH 403,46,"M2,Th2","[2, 38]",GCS10002.2,WubnuoGU,2
2015,1,GCS10002,2,45,HDH 403,46,"M2,Th2","[2, 38]",GCS10002.2,bkYF3UuF,2
2015,1,GCS10002,2,45,HDH 403,46,"M2,Th2","[2, 38]",GCS10002.2,I7VsiHkr,2
